sources,references,translations
"My skin is beech with a hint of henna, my wild, black curls have minds of their own.","Ma peau est de la couleur du hêtre avec un soupçon de henné, mes boucles noires et sauvages n'en font qu'à leur tête.","Ma peau est couleur hêtre avec une touche de henné, mes boucles noires sauvages ont leur propre volonté."
"When she stepped, the ground seemed to fall out from under her feet and she stumbled on air.","Lorsqu'elle fit un pas, le sol sembla se dérober sous ses pieds et elle trébucha dans le vide.","Quand elle a fait un pas, le sol a semblé se dérober sous ses pieds et elle a trébuché dans le vide."
"""You too,"" I reply over my shoulder, as he starts his engine.","Toi aussi, répondis-je par-dessus mon épaule, tandis qu'il démarre son moteur.","« Toi aussi », je lui dis par-dessus mon épaule, alors qu'il démarre sa moto."
Every nerve in her body hummed.,Chaque nerf de son corps frémissait.,Tous les nerfs de son corps vibraient.
I smack him on his rock-hard abs.,Je lui donne une claque sur ses abdominaux durs comme la pierre.,Je lui donne une tape sur ses abdos durs comme de la pierre.
"The sun warmed the top of his head and his shoulders, and the heated sand toasted his bare feet.","Le soleil lui réchauffait le sommet du crâne et les épaules, et le sable chaud brûlait ses pieds nus.","Le soleil réchauffait le haut de sa tête et ses épaules, et le sable chaud lui brûlait les pieds nus."
"As sure as he was that he couldn't get close to anyone, he longed to feel her touch.","Même s'il était sûr de ne pas pouvoir être proche de quelqu'un, il avait envie de la toucher.","Aussi sûr qu'il ne pourrait jamais se rapprocher de quelqu'un, il rêvait de sentir son contact."
It'd sure be handy to talk to himhave him on her side in case the approaching figure turned out to be a menace.,"Ce serait bien pratique de lui parler, de l'avoir à ses côtés au cas où la silhouette qui s'approchait s'avérait être une menace.","Ça serait vraiment pratique de pouvoir lui parler, de l'avoir à ses côtés au cas où la silhouette qui s'approchait s'avérait être une menace."
We had so much more in common.,Nous avions bien plus en commun.,On avait tellement plus en commun.
"My cock dribbles nonstop, leaving threads of precome against my stomach.","Ma bite dégouline sans arrêt, laissant des fils de liquide séminal contre mon estomac.","Ma bite dégouline sans arrêt, laissant des filets de liquide pré-éjaculatoire sur mon ventre."
"""I'm not used to being snuck up on.",Je n'ai pas l'habitude de me faire surprendre.,je ne suis pas habitué à ce qu'on me surprenne comme ça.
"He and Luke had loved the birds when they were kids, but after owning the bar, he realized what a nuisance they could be.","Luke et lui avaient adoré les oiseaux lorsqu'ils étaient enfants, mais depuis qu'il était propriétaire du bar, il s'était rendu compte de la nuisance qu'ils pouvaient représenter.","Lui et Luke adoraient les oiseaux quand ils étaient petits, mais depuis qu'il était propriétaire du bar, il s'était rendu compte à quel point ils pouvaient être gênants."
"""Tell me that this is enough.""",Dis-moi que ça suffit.,dis-moi que ça suffit
She paused to see if he was joking.,Elle s'arrêta net pour voir s'il plaisantait.,Elle s'arrêta pour voir s'il plaisantait.
Or were they in love?,Ou étaient-ils amoureux ?,Ou étaient-ils amoureux ?
"""I don't know what Lucas has planned, but until I can make sure that you're safe, I need you to stay with your brother,"" Devyn explained as he placed the iPad and laptop in her backpack and handed it to Drew.","J'ignore ce que Lucas a prévu, mais jusqu'à ce que je puisse m'assurer que tu es en sécurité, j'ai besoin que tu restes avec ton frère, expliqua Devyn en plaçant l'iPad et l'ordinateur portable dans le sac à dos d'Andi et en le tendant à Drew.","« Je ne sais pas ce que Lucas a prévu, mais tant que je ne suis pas sûr que tu es en sécurité, je veux que tu restes avec ton frère », expliqua Devyn en mettant l'iPad et l'ordinateur portable dans le sac à dos de Drew avant de le lui tendre."
"He turns my head the way he wants it so that he can plunder my mouth, and I take it all.","Il tourne ma tête dans le sens qu'il veut pour pouvoir dévorer ma bouche, et je prends tout.","Il tourne ma tête comme il veut pour pouvoir me dévorer la bouche, et je me laisse faire."
"For the first time in her life, she didn't care that she was in over her head or that she was probably making the biggest mistake of her life, not when he kissed her like this.","Pour la première fois de sa vie, elle ne se souciait pas de savoir qu'elle était dépassée par les événements ou qu'elle commettait probablement la plus grosse erreur de sa vie, pas quand il l'embrassait comme ça.","Pour la première fois de sa vie, elle s'en fichait de se sentir dépassée ou de faire probablement la plus grosse erreur de sa vie, pas quand il l'embrassait comme ça."
"""I heard you sold the bar.",J'ai entendu dire que tu avais vendu le bar.,j'ai entendu dire que t'avais vendu le bar.
"""What's this about, Lucas?"" Devyn asked because Lucas was the last person that he wanted to talk about Andi with.","demanda Devyn, parce que Lucas était la dernière personne avec qui il voulait parler d'Andi.","« C'est quoi cette histoire, Lucas ? » demanda Devyn, car Lucas était la dernière personne à qui il voulait parler d'Andi."
"""We want different things, Frankie,"" he'd said, and it hadn't come as a surprise.","""Nous voulons des choses différentes, Frankie"", avait-il dit, et cela n'avait pas été une surprise.","« On veut des trucs différents, Frankie », avait-il dit, et ça ne l'avait pas surpris."
"I catch him in my arms, taking his weight so that he doesn't face-plant in the middle of the street.","Je l'attrape dans mes bras, supportant son poids pour qu'il ne tombe pas la tête la première au milieu de la rue.","Je le rattrape dans mes bras, en supportant son poids pour qu'il ne tombe pas tête la première au milieu de la rue."
"I scroll further and stop, not really able to wrap my head around the headlines for these articles.","Je fais défiler la page, puis je m'arrête, n'arrivant pas à comprendre les titres de ces articles.","Je continue à faire défiler la page et je m'arrête, incapable de comprendre les titres de ces articles."
"He used to find reasons to stay after school, detention, clubs, anything was better than going back to rundown motels and boarding rooms without heat.","Il avait l'habitude de trouver des raisons de rester après l'école, les heures de colle, les clubs, tout valait mieux que de retourner dans des motels délabrés et des chambres d'internat sans chauffage.","Il trouvait toujours des excuses pour rester après l'école : les heures de colle, les clubs, tout valait mieux que de retourner dans des motels délabrés et des chambres sans chauffage."
I'll be his first for everything.,Je serai son premier pour tout.,Je serai sa première pour tout.
He set his glass of water on the coffee table between them.,Il posa son verre d'eau sur la table basse entre eux.,Il posa son verre d'eau sur la table basse entre eux.
"With Hillshire Hotels reorganizing and ready to sell off some of its properties to save itself, they didn't have a lot of time to waste.","Les Hôtels Hillshire étant en train de se réorganiser et prêts à vendre certains de leurs propriétés pour se sauver, ils avaient peu de temps à perdre.","Avec la réorganisation de Hillshire Hotels et la vente de certaines de ses propriétés pour se sauver, ils n'avaient pas beaucoup de temps à perdre."
She'd protect Chase as long as she could.,Elle protégerait Chase aussi longtemps qu'elle le pourrait.,Elle protégerait Chase aussi longtemps qu'elle le pourrait.
"""Good intense?"" He asks, hopeful.","demande-t-il, plein d'espoir.","« C'était intense ? », demande-t-il, plein d'espoir."
"I arch and shimmy and squirm as waves of pleasure pulse through me, from the soles of my feet to the crown of my head, and I disintegrate, clenching and releasing and clenching again.","Je me cambre, me trémousse et me tortille tandis que des vagues de plaisir me traversent, de la plante des pieds au sommet de la tête, et je me désintègre, me serrant, me relâchant et me serrant à nouveau.","Je me camble, me tortille et me contorsionne alors que des vagues de plaisir me traversent, de la plante des pieds jusqu'au sommet du crâne, et je m'effondre, me crispant, me relâchant, puis me crispant à nouveau."
"She jumped to the last platform before the door, then stepped up to the landing.","Elle sauta sur la dernière plateforme avant la porte, puis s'avança sur le palier.","Elle a sauté sur la dernière plateforme avant la porte, puis a monté les marches jusqu'au palier."
"There is one double ten-inch I've been after for bloody ages, a rare pressing of The Police's Regatta de Blanc.""","Il y a un double vinyle 10 pouces que je cherche depuis des lustres, un exemplaire rare de Regatta de Blanc de The Police.","Il y a un double album 10 pouces que je cherche depuis une éternité, un pressage rare de Regatta de Blanc de The Police"
"Family and pirate and all.""","La famille, les pirates et tout le reste.","La famille, les pirates et tout le reste"
"She kissed and licked his length, noting the way that it became harder with every touch of her tongue as she wrapped her hand around him and took the tip between her lips and moaned.","Elle embrassa et lécha son membre, notant la façon dont il devenait plus dur à chaque contact de sa langue, puis elle enroula sa main autour de lui, prit le bout entre ses lèvres et gémit.","Elle l'embrassa et le lécha sur toute sa longueur, remarquant qu'il devenait plus dur à chaque fois que sa langue le touchait, tandis qu'elle l'enveloppait de sa main et prenait le bout entre ses lèvres avant de gémir."
Then I'm everybody's golden boy.,Je deviens alors le prodige de tous.,"Et là, je suis le chouchou de tout le monde."
Are they wider than before?,Sont-elles plus larges qu'avant ?,Sont-ils plus larges qu'avant ?
"""I've been meaning to go there.",J'avais l'intention d'y aller.,j'avais l'intention d'y aller.
"From the distance, Mari could see Inna's scowl.","De loin, Mari pouvait voir la mine renfrognée d'Inna.","De loin, Mari pouvait voir Inna faire la grimace."
Damn birds were loudespecially in the quiet of the post-storm island.,"Ces satanés oiseaux étaient bruyants, surtout dans le calme de l'île après la tempête.","Ces fichus oiseaux faisaient un bruit d'enfer, surtout dans le calme de l'île après la tempête."
Of course she wanted to know how the jelly was.,"Bien sûr, qu'elle voulait savoir ce qu'il en était de la méduse.","Évidemment, elle voulait savoir comment était la gelée."
But he was wiser now.,Mais il était plus sage maintenant.,Mais il était plus sage maintenant.
The aroma of her coconut soap wafted up to him.,L'arôme de son savon à la noix de coco s'éleva jusqu'à lui.,L'odeur de son savon à la noix de coco lui monta aux narines.
"Another gust of wind pelted her with prickles of sand, and she wiped her face.",Une nouvelle rafale de vent la bombarda de grains de sable piquants et elle s'essuya le visage.,"Une autre rafale de vent lui envoya des grains de sable dans le visage, et elle s'essuya le visage."
"I'm a storm girl.""",Je suis une fille d'orage.,Je suis une fille de tempête
My uncle took good care of us.,Mon oncle s'est bien occupé de nous.,Mon oncle a bien pris soin de nous.
"""One of the largest on the East Coast.""",C'est l'une des plus grandes de la côte Est.,« L'un des plus grands de la côte Est. »
She held up a plate.,Elle brandit une assiette.,Elle a brandi une assiette.
I open my mouth to say come join me when John's phone rings.,"J'ouvre la bouche pour dire ""viens me rejoindre"" quand le téléphone de John sonne.",Je m'apprête à dire « viens avec moi » quand le téléphone de John sonne.
He was leaving and would never see her again.,Il partait et ne la reverrait jamais.,Il partait et ne la reverrait jamais.
He dropped off the files that Devyn needed her to go over first thing in the morning and picked them up at night.,Il déposait chez elle les dossiers que Devyn voulait qu'elle examine le matin et venait les récupérer le soir.,Il a déposé les dossiers que Devyn devait examiner en premier le lendemain matin et les a récupérés le soir.
Her legs wobbled as she adjusted to standing on land for the first time in weeks.,Ses jambes vacillèrent tandis qu'elle s'habituait à se tenir sur la terre ferme pour la première fois depuis des semaines.,Ses jambes tremblaient alors qu'elle s'habituait à être debout sur la terre ferme pour la première fois depuis des semaines.
I also hate the fact that someone will be in my space tonight.,Je déteste aussi le fait qu'une personne soit dans mon espace ce soir.,Je déteste aussi le fait que quelqu'un va envahir mon espace ce soir.
I'm too stunned to respond. Too needy.,Je suis trop abasourdi pour répondre.,Je suis trop abasourdi pour répondre. Trop en manque.
"She smiled and pictured herself as a barista, dressed in a tiny pink skirt and tall heels, no panties.","D'accord, sourit-elle en s'imaginant en barista, vêtue d'une petite jupe rose et de talons hauts, sans culotte.","Elle sourit et s'imagina en barista, vêtue d'une petite jupe rose et de talons hauts, sans culotte."
Mari put her arms around his waist and lay her head on his back.,Mari passa ses bras autour de sa taille et appuya sa tête contre son dos.,Mari a enroulé ses bras autour de sa taille et a posé sa tête sur son dos.
"He filled her completely, unlike any other man she'd been with, not that there'd been many.","Il la remplissait complètement, contrairement à tous les autres hommes qu'elle avait fréquenté, non pas qu'il y en ait eu beaucoup.","Il la remplissait complètement, contrairement à tous les autres mecs avec qui elle avait été, même s'il n'y en avait pas eu beaucoup."
She wiped the last tears from her cheeks.,Elle essuya les dernières larmes sur ses joues.,Elle essuya les dernières larmes sur ses joues.
Pursued the ship all over the Caribbean.,Ils l'avaient poursuivi dans tous les Caraïbes.,On a suivi le bateau partout dans les Caraïbes.
"And good riddance.""",Et bon débarras.,Et bon débarras
"""More than Dyer?""",Plus que Dyer ?,« Plus que Dyer ? »
"""You're a little neurotic,"" he continues.","Tu es un peu névrosé, poursuit-il.","« T'es un peu névrosé », continue-t-il."
"""Dyer recommended we do the chef's tasting.""",Dyer nous a recommandé de prendre la dégustation du chef.,« Dyer nous a conseillé de prendre le menu dégustation du chef. »
"Inna wouldn't kill his family, would he?","Inna ne tuerait pas sa famille, n'est-ce pas ?","Inna ne tuerait pas sa famille, n'est-ce pas ?"
"""Yeah, though he's down in Florida.""","Oui, mais il est en Floride.","« Ouais, mais il est en Floride. »"
"""Let's go,"" he said, gesturing to the elevators and destroying her last hope of sleeping in her own bed for the first time in a month.","Allons-y, dit-il en faisant un geste vers les ascenseurs et en détruisant son dernier espoir de dormir dans son propre lit pour la première fois depuis un mois.","« On y va », dit-il en montrant les ascenseurs, détruisant ainsi son dernier espoir de dormir dans son lit pour la première fois depuis un mois."
"""Can't you go to a motel or something?""",Tu ne peux pas aller dans un motel ou quelque chose comme ça ?,tu peux pas aller à un motel ou un truc du genre ?
"""I can see that you're off in your own little world now, so I'm going to head back to work now,"" Drew said dryly, not that she was listening since an idea came to her, one that had her absently murmuring, ""Love you, too,"" as she climbed off the bed and grabbed her iPad.","Je vois que tu es dans ton petit monde maintenant, alors je vais retourner au travail, déclara sèchement Drew, non pas qu'elle l'écoutait puisqu'une idée lui était venue, une idée qui la fit distraitement murmurer : ""Moi aussi, je t'aime"", alors qu'elle sortait du lit et attrapait son iPad.","« Je vois que t'es dans ton monde, alors je retourne bosser », dit Drew d'un ton sec, mais elle n'écoutait pas, car une idée lui était venue, qui la fit murmurer distraitement « Je t'aime aussi » tandis qu'elle descendait du lit et attrapait son iPad."
The glow of moonlight spread across her face like sparkling fairy dust over a summer meadow.,L'éclat de la lune se répandait sur son visage comme une poussière de fée scintillante sur une prairie d'été.,La lueur de la lune éclairait son visage comme de la poussière de fée scintillante sur une prairie en été.
"I can protect you then.""",Je pourrai alors te protéger.,Je pourrai te protéger alors
Swimming away wouldn't solve anything and it wouldn't save Chase.,Nager loin ne résoudrait rien et ne sauverait pas Chase.,Partir à la nage ne résoudrait rien et ne sauverait pas Chase.
"His seems okay now, so I remove my hands from his body and immediately miss the feel of him against my palms.","Il a l'air d'aller bien maintenant, alors j'enlève mes mains de son corps et la sensation  contre mes paumes me manque immédiatement.","Il a l'air d'aller mieux maintenant, alors j'enlève mes mains de son corps et je regrette tout de suite la sensation de son corps contre mes paumes."
"Her hand trembled as she opened the hinged box, and she blew out the breath in a long, slow whistle.","Sa main tremblait lorsqu'elle ouvrit la boîte à charnière, et elle expira dans un long et lent souffle.","Sa main tremblait quand elle a ouvert la boîte à charnières, et elle a expiré lentement en sifflant."
"""Some things,"" he begins after a long minute.","Certaines choses, commence-t-il après une longue minute.","« Certaines choses », commence-t-il après une longue minute."
"Besides, he didn't deserve to be close to anyone anymore.","D'ailleurs, il ne méritait plus d'être proche de qui que ce","En plus, il ne méritait plus d'être proche de qui que ce soit."
"""Walk me through how the requests were made.""",Expliquez-moi comment les demandes ont été faites.,explique-moi comment les demandes ont été faites
"She's mistaken,"" Lucas said, sighing heavily as he gestured for security to show her to the door.","Elle se trompe, dit Lucas, soupirant lourdement et faisant signe aux agents de sécurité de la sortir de la pièce.","Elle se trompe », dit Lucas en soupirant lourdement et en faisant signe à la sécurité de la raccompagner à la porte."
"""Does she live far away or something?",Elle habite loin ou quelque chose du genre ?,elle habite loin ou quoi ?
"""It's my heartbeat,"" Devyn said, turning his hand over so that she could see the new smartwatch that he'd purchased to link his heartbeat to the bear's so that no matter where he was, she would never have to sleep alone again.","C'est mon rythme cardiaque, dit Devyn, en retournant sa main pour qu'elle puisse voir la nouvelle montre connectée qu'il avait achetée pour relier son rythme cardiaque à celui de l'ours, afin que, peu importe où il se trouve, elle n'ait plus jamais à dormir seule.","« C'est mon cœur qui bat », dit Devyn en retournant sa main pour qu'elle puisse voir la nouvelle montre connectée qu'il avait achetée pour relier son rythme cardiaque à celui de l'ours, afin que, où qu'il soit, elle n'ait plus jamais à dormir seule."
Maybe I've earned some leeway.,Peut-être ai-je gagné une certaine marge de manœuvre.,Peut-être que j'ai gagné un peu de marge de manœuvre.
"They should have deleted the rows instead of just hiding them, but that probably would have alerted the accounting department to the embezzlement sooner.","La personne aurait dû effacer les lignes de compte au lieu de les cacher, mais ça aurait probablement alerté plus tôt le service comptabilité sur le détournement de fonds.","Ils auraient dû supprimer les lignes au lieu de juste les cacher, mais ça aurait sûrement alerté le service comptable plus tôt sur le détournement de fonds."
She put her foot back onto the couch and closed her eyes again.,Elle reposa son pied sur le canapé et ferma à nouveau les yeux.,Elle remit son pied sur le canapé et ferma les yeux.
Unless Inna went upstairs to the bar.,À moins qu'Inna ne monte au bar.,À moins qu'Inna soit montée au bar.
"And now it's my turn to dispense justice.""","Et maintenant, c'est à mon tour de rendre justice.","Et maintenant, c'est à moi de rendre justice"
"""I thought that was only a story,"" she said.","Je croyais que ce n'était qu'une histoire, dit-elle.","« Je pensais que c'était juste une histoire », a-t-elle dit."
"He set everything down in a pile, caught the rolling flashlight, and then grabbed the handset.","Il posa tout en tas, attrapa la lampe de poche qui roulait, puis saisit le combiné.","Il a tout posé en tas, a attrapé la lampe de poche qui roulait, puis a saisi le combiné."
"If I stretched out my arm, I could touch him.","Si je tends le bras, je pourrais le toucher.","Si je tendais le bras, je pouvais le toucher."
"""What are you doing, can I come over?""","Que fais-tu,  je peux venir ?","« T'es en train de faire quoi, je peux passer ? »"
"Between going through the Hillshire Hotels' files and taking care of him, she was exhausted.","Entre l'examen des dossiers des Hôtels Hillshire et les soins apportés à Devyn, elle était épuisée.","Entre fouiller dans les dossiers des hôtels Hillshire et s'occuper de lui, elle était crevée."
"""Sorry if I touched a nerve.""",Désolé si j'ai touché un point sensible.,désolé si j'ai touché un point sensible
"Inna struggled and the guards shoved him to the ground, face-first.","Inna se débattit et les gardes le poussèrent au sol, la tête la première.","Inna s'est débattue et les gardes l'ont jetée par terre, la tête la première."
John's laughter rumbles against my back.,Le rire de John gronde contre mon dos.,Le rire de John résonne dans mon dos.
"""Plus, we didn't get a lot of sleep last night.","En plus, on n'a pas beaucoup dormi la nuit dernière.","en plus, on n'a pas beaucoup dormi cette nuit."
I need to see him.,J'ai besoin de le voir.,Je dois le voir.
"In short, I was the guy sitting on the arm of his boyfriend's chair staring off into space while everyone around him espoused the genius of someone named Lena Dunham.","En bref, j'étais le gars assis sur le bras du fauteuil de son copain, regardant dans le vide pendant que tout le monde autour de lui vantait le génie d'une certaine Lena Dunham.","En gros, j'étais le mec assis sur l'accoudoir du fauteuil de son copain, regardant dans le vide pendant que tout le monde autour de lui vantait le génie d'une certaine Lena Dunham."
"Maybe they were staging a rescue.""",Peut-être qu'ils organisaient un sauvetage.,Peut-être qu'ils faisaient semblant de les sauver
He needed answers and he couldn't get them from behind a desk.,Il avait besoin de réponses et il ne pouvait pas les obtenir derrière un bureau.,Il avait besoin de réponses et il ne pouvait pas les trouver derrière un bureau.
He couldn't protect anyone anymore.,Il ne pouvait plus protéger personne.,Il ne pouvait plus protéger personne.
"""I have to question the logistics of what the report said because I'm not sure how Mrs. Grady would have been able to bend me over her desk with her bad hip and-""","Je dois remettre en question la logistique de ce que dit le rapport, car j'ignore comment Mme Grady aurait pu me pencher sur son bureau avec sa blessure à la  hanche et...","je me demande comment ça s'est passé, parce que je vois pas comment Mme Grady aurait pu me faire pencher sur son bureau avec sa hanche qui la fait souffrir et.."
"""And you?""","Et, vous ?",et toi ?
"""I wish I could do that, but I don't know how.""","J'aimerai pouvoir le faire, mais je ne sais pas comment.","j'aimerais bien pouvoir faire ça, mais je sais pas comment"
It was almost like he was a mood ring with a short-circuiting sensor.,C'était presque comme s'il était une bague d'humeur avec un court-circuit dans ses capteurs.,C'était presque comme s'il était une bague d'humeur avec un capteur en court-circuit.
"She would go on and on about it, and that wasn't good for either of their anxieties.","Elle n'aurait cessé d'en parler, ce qui n'était pas bon pour leurs angoisses.","Elle n'arrêtait pas d'en parler, et ça n'aidait personne, surtout avec leur anxiété."
"When I was old enough to dress myself, she says I didn't give a shit about girls' clothes or boys' clothes, I liked what I liked.","Quand j'ai eu l'âge de m'habiller seul, elle m'a dit que je me moquais de savoir si c'étaient des vêtements pour filles ou pour garçons, j'aimais ce que j'aimais.","Quand j'étais assez grande pour m'habiller toute seule, elle dit que je me fichais complètement des vêtements de fille ou de garçon, j'aimais ce que j'aimais."
"A stiff breeze rustles the trees above our heads, blowing my hair into my face.","Une forte brise fait bruisser les arbres au-dessus de nos têtes, soufflant mes cheveux sur mon visage.",Une brise forte fait bouger les arbres au-dessus de nos têtes et me souffle les cheveux dans le visage.
"We don't know what happened.""",Nous ne savons pas ce qui s'est passé.,On ne sait pas ce qui s'est passé
"For now, it had to stay hidden.","Pour l'instant, elle devait rester cachée.","Pour l'instant, il fallait que ça reste secret."
"As he slipped into the ocean, he shifted into a dark, tentacled beast and slithered into the deeper water.","Alors qu'il s'enfonçait dans l'océan, il se transforma en une bête sombre à tentacules et s'enfonça dans les eaux plus profondes.","Alors qu'il glissait dans l'océan, il se transforma en une créature sombre et tentaculaire et s'enfonça dans les profondeurs."
"Swallowing hard, she watched as he pulled his belt free and dropped it to the floor as he toed off his shoes.","Déglutissant, elle le regarda retirer sa ceinture et la laisser tomber sur le sol en même temps qu'il enlevait ses chaussures.",Elle déglutit péniblement et le regarda retirer sa ceinture et la laisser tomber par terre tout en retirant ses chaussures.
"Well, almost everything.","Enfin, de presque tout.","Bon, presque tout."
"Rows of bungalows lay along the road, empty for now, but each holding a family's memories within its walls.","Des rangées de bungalows s'étendaient le long de la route, vides pour l'instant, mais renfermant chacun les souvenirs d'une famille.","Des rangées de bungalows bordent la route, vides pour l'instant, mais chacun renfermant les souvenirs d'une famille entre ses murs."
"Someone could see you.""",Quelqu'un pourrait te voir.,Quelqu'un pourrait te voir
"I sound whiny and not at all sure about this, which I'm not.","J'ai l'air pleurnichard et pas du tout sûr de moi, ce qui n'est pas le cas.","Je sais que j'ai l'air pleurnichard et pas sûr de moi, mais c'est pas le cas."
"""The man in the painting.""",L'homme du tableau.,« Le mec dans le tableau. »
"He could barely believe it, as it felt like they'd been boarding up for weeks.","Il avait du mal à le croire, car il avait l'impression que cela faisait des semaines qu'ils fixaient des planches.","Il n'arrivait pas à y croire, car il avait l'impression qu'ils étaient en train de barricader la maison depuis des semaines."
"When he pulled her fingertips to his lips for a kiss, she giggled.","Lorsqu'il porta le bout de ses doigts à ses lèvres pour l'embrasser, elle gloussa.","Quand il a approché ses doigts de ses lèvres pour les embrasser, elle a gloussé."
"My heartbeat pulses in its tip, and know I'm already wetting the front of my boxer-briefs.",Mon cœur bat à l'extrémité de mon gland et je sais que je mouille déjà le devant de mon boxer.,Mon cœur bat à tout rompre et je sens déjà que mon caleçon est mouillé.
"He peered down at her, his pupils dilating with need, and evidence of his desire reaching out to her.","Il la regarda, les pupilles dilatées par le besoin, et la preuve de son désir s'étendant jusqu'à elle.","Il la regarda, les pupilles dilatées par le désir, et on voyait bien qu'il avait envie d'elle."
"The night would be memorable, one way or another.","La nuit allait être mémorable, d'une manière ou d'une autre.","La nuit allait être mémorable, d'une manière ou d'une autre."
"He loved her, more than anything and he wasn't about to lose her because he'd fucked up and trusted the wrong person.","Il l'aimait, plus que tout, et il n'allait pas la perdre parce qu'il avait merdé et fait confiance à la mauvaise personne.",Il l'aimait plus que tout et il n'allait pas la perdre parce qu'il avait merdé et fait confiance à la mauvaise personne.
"The words come slowly, as if he's giving me time to process them.","Les mots viennent lentement, comme s'il me donnait le temps de les assimiler.","Les mots sortent lentement, comme s'il me laissait le temps de les assimiler."
"""It's a good place to be quiet and just think.""",C'est un bon endroit pour être tranquille et réfléchir.,« C'est un endroit sympa pour être tranquille et réfléchir. »
"""No, thanks,"" she said.","Non, merci, dit-elle.","« Non merci », dit-elle."
"She didn't say anything but looked up at him with wild, wide eyes and kiss-swollen lips.","Elle ne dit rien, mais le regarda avec des yeux grands et furieux et des lèvres gonflées par leurs baisers.","Elle n'a rien dit, mais elle l'a regardé avec des yeux écarquillés et des lèvres gonflées par les baisers."
Almost reserved.,Presque réservée.,Presque réservé.
"He wasn't about to lose everything, not after everything he had to do to get to this point, which meant that he had to stay focused and keep his head in the game.","Il n'allait pas tout perdre, pas après tout ce qu'il avait dû faire pour en arriver là, ce qui signifiait qu'il avait dû rester concentré et garder la tête froide pour rester dans la partie.","Il n'allait pas tout perdre, pas après tout ce qu'il avait dû faire pour en arriver là. Il devait donc rester concentré et garder la tête froide."
"For a moment, she debated whether or not she should ask, but...","Pendant un instant, elle se demanda si elle devait poser la question ou non, mais...","Pendant un moment, elle s'est demandé si elle devait poser la question, mais..."
"I want to take my time tonight.""",Je veux prendre mon temps ce soir.,Je veux prendre mon temps ce soir
"It was either that or they got lucky, Andi thought as she thought over everything that they'd learned over the past few months and-","C'était soit ça, soit ils ont eu de la chance, pensa Andi en réfléchissant à tout ce qu'ils avaient appris dans les derniers mois et...","C'était soit ça, soit ils avaient eu de la chance, pensa Andi en repensant à tout ce qu'ils avaient appris au cours des derniers mois et.."
"Life isn't always fair.""",La vie n'est pas toujours juste.,La vie n'est pas toujours juste
"Unfortunately for her, and her bacon addiction, the only restaurant within walking distance that made them closed hours ago.","Malheureusement pour elle, et pour son addiction au bacon, le seul restaurant à proximité qui en faisait avait fermé il y a des heures.","Malheureusement pour elle et son addiction au bacon, le seul resto à quelques pas de chez elle avait fermé depuis des heures."
"""You can't up and leave all you've built here.""","Tu ne peux pas abandonner tout ce que tu as construit ici, continua-t",« Tu ne peux pas partir comme ça et abandonner tout ce que tu as construit ici. »
"I wiggle my eyebrows, just to let him know I'm teasing.","ajouté-je tout en remuant les sourcils, juste pour lui faire comprendre que je le taquine","Je remue les sourcils, juste pour lui faire comprendre que je le taquine."
"You're going to go down there, sit down, and keep your mouth shut while I break the news to the board about the unfortunate circumstances surrounding your impending resignation.","Tu vas t'y rendre, t'asseoir et te taire pendant que j'annonce au conseil les circonstances malheureuses de ta démission imminente.","Tu vas descendre là-bas, t'asseoir et fermer ta bouche pendant que je vais annoncer au conseil d'administration les circonstances malheureuses qui entourent ta démission imminente."
"I came in at the right time to clean this mess up and keep you distracted, especially since the files were already missing before I was hired, which makes me believe that the angle that Lucas was going for was that I came in after the fact to clean up the mess for a partner, perhaps a boss.","Je suis arrivée au bon moment pour faire le ménage dans ce bazar et vous distraire, d'autant plus que les dossiers avaient déjà disparu avant que je ne sois engagée, ce qui me fait penser que l'angle d'attaque de Lucas était que je suis arrivée après coup pour faire le ménage pour un partenaire, peut-être un patron.","Je suis arrivé au bon moment pour nettoyer ce bazar et te distraire, surtout que les fichiers avaient déjà disparu avant que je sois embauché, ce qui me fait penser que Lucas voulait faire croire que j'étais là pour nettoyer les dégâts d'un collègue, peut-être un patron."
"""Beer, if you have an IPA.""","De la bière, si tu as une IPA.","« Une bière, si vous avez une IPA. »"
"He poured a small amount of the golden-brown alcohol into his glass, then lifted it and took a whiff.","Il versa une petite quantité de l'alcool brun doré dans son verre, puis le souleva et le huma.","Il versa un peu de cet alcool brun doré dans son verre, le leva et le huma."
You'll like him.,Tu l'aimerais bien.,Tu l'aimeras bien.
"""Why are you pouting?"" came the question that had Andi releasing a shuddering sigh as she sat there, admittedly pouting, but for good reason.","""Pourquoi fais-tu la tête ?"" entendit Andi qui lâcha un soupir tremblant alors qu'elle était assise là, faisant certes la moue, mais pour une bonne raison.","« Pourquoi tu fais la moue ? » Cette question fit pousser un soupir tremblant à Andi, qui était assise là, faisant effectivement la moue, mais pour une bonne raison."
Chase shifted the small backpack higher on his shoulders.,Chase déplaça le petit sac à dos plus haut sur ses épaules.,Chase remonta le petit sac à dos sur ses épaules.
"I want to see his face when he finds out all about us.""",Je veux voir sa tête quand il apprendra tout sur nous.,Je veux voir sa tête quand il va tout découvrir sur nous
"He winks, and laughs, and something in my chest loosens a bit.","Il fait un clin d'œil et rit, et quelque chose dans ma poitrine se détend","Il me fait un clin d'œil, rit, et quelque chose dans ma poitrine se détend un peu."
She didn't scare him.,Elle ne lui faisait pas peur.,Elle ne lui a pas fait peur.
