sources,references,translations
Gayle pauses when she reaches the door and looks at me like I'm out of my head.,Gayle s'arrête au niveau de la porte et me regarde comme si j'avais perdu la tête., Gayle s'arrête quand elle atteint la porte et me regarde comme si je venais d'être dépossédé de
"""I don't want to be fair, I want you here.""","Je ne veux pas être juste, je veux que tu sois là.","Ça ne m'intéresse pas, je veux que tu sois là."
"Once he was gone, Devyn sat down on the couch and watched Andi, still amazed by how quickly her mind worked as she went through the files that he'd brought.","Une fois qu'il fut parti, Devyn s'assit sur le canapé et observa Andi, toujours étonné par la rapidité avec laquelle son esprit travaillait alors qu'elle parcourait les dossiers qu'il avait apportés."," Une fois qu'il était parti, Devyn s'assit sur le canapé et regarda Andi, toujours étonné de"
It's easy to picture John in front of a classroom.,C'est facile d'imaginer John dans une salle de classe.,Ça est facile de se représenter John en classe.
"I've always known, even before he came back to his flat that night and found that I'd learned the truth about him.","Je l'ai toujours su, même avant qu'il ne revienne à son appartement cette nuit-là et qu'il découvre que j'avais appris la vérité à son sujet.","Ça m'a toujours été clair, même avant qu'il revienne dans son appartement et qu'il découvre que"
And it's clear he looks up to him.,Et il est clair qu'il l'admire.,"Ça est clair qu'il a de l'admiration pour lui.
English: And it's clear he looks up to"
"As a boy, he'd relished that meditative quality that grew where the water met the land and the sun blanketed everything in a golden warmth that lingered in the soul forever.","Enfant, il avait savouré cette faculté méditative qui naissait là où l'eau rencontrait la terre et où le soleil recouvrait tout d'une chaleur dorée qui s'attardait dans l'âme","Être un garçon, il aimait cette qualité méditative qui se développe où l'eau rencontre la terre et"
"""He likes the classics.",Il aime les classiques.,"Ça lui plaît les classiques.
English: ""He's a good man.
French: C'est un bon"
She had Chase now.,Elle avait Chase maintenant.," Elle avait maintenant Chase.
English: She had to know.
French: Elle devait savoir.
English: She had to"
"""I love the warmth of the sun on my skin, and the brush of a cool breeze, and the clarity of music on land.""","J'aime la chaleur du soleil sur ma peau, le frôlement d'une brise fraîche et la clarté de la musique sur la terre ferme.","Ça me fait plaisir de sentir la chaleur du soleil sur ma peau, et le souffle d'un"
Then I look up at him.,Puis je lève les yeux vers lui.," Puis je le regarde.
English: I look up at him.
French: Je le regarde."
"Do your thing, I'll be tuning in.""","Fais opérer ta magie, je serai à l'écoute."," Fais-ce que tu veux, je te suivrai."
Fall into her arms again.,Tomber à nouveau dans ses bras.," Tomber dans ses bras à nouveau.
English: ""I'm not going to let you go again.""
French: Je ne te"
"But he flashes his blinding smile, and the woman grins, blushing as she ushers her kidlet into the restaurant.","Mais il affiche son sourire aveuglant et la femme sourit, rougissant en faisant entrer son enfant dans le restaurant."," Mais il lève son éclatant sourire, et la femme sourit, rougissant en même temps qu'elle fait entr"
She rose on her elbows and watched him pull his T-shirt over his head.,Elle se redressa sur ses coudes et le regarda passer son tee-shirt par-dessus sa tête., Elle se releva sur ses coudes et le regarda tirer sa chemise sur la tête.
"He didn't move away, and she leaned in close.","Il ne bougea pas, et elle se rapprocha."," Il ne se déplaça pas, et elle se rapprocha.
English: He didn't move away, and she leaned in"
"You know, the one where the Ex brings the stuff you've left at their place and vice versa.","Vous savez, cet échange où l'ex apporte les affaires que tu as laissées chez lui et vice versa.",Ça fait référence à celui où l'ex-petit ami apporte les affaires que vous avez laissées chez
"""It's only an hour and a half.",Ce n'est qu'à une heure et demie de trajet.,Ça ne fait qu'une heure et demie.
"""It's a beautiful country.""",C'est un pays magnifique.,Ça fait un pays beau.
I could automate my entire set.,Je pourrais automatiser l'ensemble de mon travail., Je pourrais automatiser mon ensemble entier.
"God, just thinking about the burnt, cold, creamy, grainy concoction...","Mon Dieu, rien que de repenser à cette mixture granuleuse, froide et avec un goût de brûlé...","Ô mon Dieu, juste à l'idée de cette crème brûlée froide, grasse et granuleuse..."
"""I already have that,"" Andi pointed out with a disappointed sigh and a sad shake of her head as she glanced back at Nicholas.","Je l'ai déjà ça, dit Andi avec un soupir déçu et un triste hochement de tête en regardant Nicholas.","Ça m'est déjà arrivé, remarqua Andi en hochant la tête avec un soupir déçu et en"
"""So, all the stories I heard about Christopher and Amelia...""","Alors, toutes les histoires que j'ai entendues sur Christopher et Amelia...","Ça veut dire que toutes les histoires que j'ai entendues sur Christopher et Amelia...
English: ""So,"
"""Yeah,"" I agree, and trail off myself because John could leave anyone speechless, but especially me.","Oui, dis-je en signe d'acceptation, et je m'interromps parce que John peut laisser n'importe qui sans voix, mais surtout moi.","Ça, oui, je l'accorde, et je m'arrête moi-même parce que John peut rendre"
"They'd be stupid to fire him, Andi reminded herself, repeating the words that had gotten her through the last ten hours.","Ils seraient stupides de le licencier, se rappela Andi, répétant les mots qui l'avaient aidée à traverser les dix dernières heures.","Ça serait stupide de le licencier, se rappela Andi, répétant les mots qui l'ava"
"The faint smell of burning wood reaches my nose, and I inhale deeply.",L'odeur légère du bois brûlé parvient à mon nez et j'inspire profondément., L'odeur faible de bois brûlé atteint mon nez et je l'inhale profondément.
"I just don't know whether I'd end up in the warm embrace of his impossibly long arms, or if my heart would smash into bits on some outcropping of rocks that I can't see but know are probably there.","J'ignore si je finirais dans l'étreinte chaleureuse de ses bras incroyablement longs, ou si mon cœur se briserait en mille morceaux sur un affleurement de rochers que je ne peux pas voir mais dont je devine la présence.","Ça, je ne sais pas si je finirais dans l'embrasure chaleureuse de ses bras impossiblement"
"And I refuse to believe she can't sing, not with a tone like that.","Et je refuse de croire qu'elle ne sait pas chanter, pas avec un tel timbre."," Et je refuse de croire qu'elle ne peut pas chanter, pas avec une telle voix."
And what was he supposed to do with a crying woman?,Et qu'était-il censé faire avec une femme qui pleurait ?, Et qu'était-il censé faire d'une femme qui pleurait ?
"""It was an observation.""",C'était juste une remarque.,"Ça était une observation.
English: ""I'm not sure.""
French: Je ne suis pas sûr."
"""You knew killed my brother and you didn't tell me?""",Tu savais que mon frère avait été tué et tu ne me l'as pas dit ?,"Ça, tu le savais et tu n'as pas dit ça ?"
A lovely lunch made by Chase.,Un délicieux déjeuner préparé par Chase., Un délicieux repas préparé par Chase.
"""Wow, you are lucky to have a family record from that far back.",Tu as de la chance d'avoir des objets de famille aussi anciens.,"Ça fait du bien de posséder un tel document.
English: ""I'm not sure I'm ready to go back to"
I'm weighing my options - Melrose Diner for its proximity or Broad Street Diner for its superior batter - when the phone rings.,"Je pèse mes options : le Melrose Dinner pour sa proximité ou le Broad Street Diner pour sa pâte supérieure, lorsque le téléphone sonne."," Je pèse mes options : Melrose Diner pour sa proximité ou Broad Street Diner pour sa batterie supérieure, quand le télé"
"I shiver with pleasure and shake my head hard, wrenching his hand away from my needy flesh.","Je frissonne de plaisir et secoue la tête avec force, éloignant sa main de ma chair en manque ""Stop !"""," Je frisson de plaisir et secoue la tête violemment, détachant sa main de ma chair besogne"
"""You won't think so once you know the truth.""",Tu ne le penseras plus quand tu connaîtras la vérité.,Ça ne te plaira pas quand tu sauras la vérité.
"Did she know him, or had they just met?",Le connaissait-elle ou venaient-ils de se rencontrer ?," Savait-elle qui il était, ou avaient-ils juste rencontré ?"
He would not win.,Il ne gagnerait pas.,"Ça ne le ferait pas gagner.
English: He would not win.
French: Ça ne le ferait pas"
Or cancel the contract.,Ou annuler le contrat.," Ou annuler le contrat.
English: ""I'm not sure I can do that.""
French: Je ne suis"
"""For sixty-seven days?""",Depuis soixante-sept jours ?,"67 jours ?
English: ""I'm sorry, I don't understand.""
French: Je suis désolé,"
The moonlight streaks John's hair with gold.,"Au clair de lune, les cheveux de John se teintent d'or.", La lune traîne de l'or dans les cheveux de John.
"I'm supposed to be putting you to sleep with my droning.""",Je suis censé t'endormir avec mon histoire barbante.,"Ça me fait rire, je suis censé te faire dormir avec mon bavardage."
"That's beyond crazy, it's creepy.""","C'est plus que fou, c'est effrayant.","Ça dépasse le fou, c'est effrayant."
"""I thought you wanted to go to the park.",Je croyais que tu voulais aller au parc.,Ça m'a semblé que tu voulais aller au parc.
"And Christopher loved her enough to sacrifice everything for her.""",Et Christopher l'aimait suffisamment pour tout sacrifier pour elle., Et Christopher l'aimait assez pour sacrifier tout pour elle.
"What the hell are you doing under my desk?""","Que faites-vous sous mon bureau, bon sang ?","Ça va, pourquoi tu te cache sous mon bureau ?
English: ""What the hell are you doing?""
French: "
It wouldn't be the same.,Ce ne serait pas la même chose.,Ça ne serait pas la même chose.
"Naturally, a young mother with her toddler wanders into the area just as those delightful words leave Dyer's mouth.","Naturellement, une jeune mère et son bambin entrent dans le restaurant juste au moment où ces mots charmants sortent de la bouche de Dyer.",Ça arrive naturellement que la jeune mère avec son petit enfant se fasse remarquer dans la zone juste après que
"We found out about the child, but no record of Amelia.""","Nous avons découvert l'enfant, mais aucune trace d'Amelia."," Nous avons appris l'existence de l'enfant, mais aucune trace d'Amélie.
English"
"Or to a place you really love.""",Ou dans un endroit que tu aimes vraiment., Ou à un endroit que tu aimes vraiment.
"It's Saturday again, and I've invited John to go with me to a giant record fair in Cherry Hill, New Jersey.","Nous sommes samedi, et j'ai invité John à m'accompagner à une gigantesque foire aux disques à Cherry Hill, dans le New Jersey.","Ça fait samedi à nouveau, et j'ai invité John à venir avec moi à une grande foire aux disques"
"""Give me a minute,"" he mumbled, and small sobs wracked his body, sending visible tremors through his shoulders.","Donne-moi une minute, marmonna-t-il, et de petits sanglots secouèrent son corps, provoquant des tremblements visibles dans ses épaules.","Ça me faut un moment, murmura-t-il, et des petits sanglots secouèrent son corps, provo"
"The sun glints in his snowy, blonde hair.",Le soleil brille dans ses cheveux blonds comme la neige.," Le soleil brille dans ses cheveux blonds.
English: The sun glints in his snowy, blonde hair."
Then...not so much.,Ensuite... plus vraiment.," Puis...pas vraiment.
English: I'm not sure I'm ready for this.
French: Je ne sa"
"""Lexi is the sister of the boy that...?""",Lexi est la sœur du garçon qui... ?, Lexi est la sœur de l'enfant qui...?
"I don't know why I'm so nervous, except that I have no idea what's going on between us.","Je ne sais pas pourquoi je suis si nerveux, mis à part que je n'ai aucune idée de ce qui se passe entre nous."," Je ne sais pas pourquoi je suis si nerveux, sauf que je n'ai aucune idée de ce qui"
"I can blame the pirate in the painting for all my troubles.""",Je peux blâmer le pirate du tableau pour tous mes problèmes.,Ça m'est possible de blâmer le pirate du tableau pour tous mes problèmes.
She'd never forget the perfection of the moment.,Elle n'oublierait jamais la perfection de ce moment.,"Ça ne lui échapperait jamais.
English: She'd never been so close to a man.
French: Elle n"
"""I would have killed your diver man that day toobut you were there.","J'aurais tué ton plongeur ce jour-là aussi, mais tu étais là.","Ça aurait été un plaisir de tuer ton homme de plongée ce jour-là, mais tu étais là"
She needed an antacid more than dinner.,Elle avait plus besoin d'un antiacide que d'un dîner.," Elle avait besoin d'un antacide plutôt que d'un dîner.
English: She needed to get out of"
He leaned forward and buried his face in his hands.,Il se pencha en avant et enfouit son visage dans ses mains., Il se pencha en avant et enterré sa tête dans ses mains.
"It's just that he seems so lost, at the moment.","C'est juste qu'il semble si perdu, en ce moment.","Ça, c'est juste qu'il semble si perdu, à ce moment-là."
Tangy warmth filled her mouth and her taste buds opened up.,La chaleur acidulée emplit sa bouche et ses papilles gustatives se réveillèrent., La chaleur acide remplit sa bouche et ses papilles gustatives s'ouvrirent.
"""Before we could decide exactly what we were going to do, a large wave washed over the jelly.""","Avant que nous ayons pu décider exactement ce que nous allions faire, une grande vague s'était abattue sur la méduse."," Avant que nous ne puissions décider exactement ce que nous allions faire, une grande vague nous a emportée."
He couldn't help but smile back.,Il ne put s'empêcher de sourire à son tour.," Il ne pouvait pas s'empêcher de sourire en retour.
English: He couldn't help but smile.
"
"He hasn't seen me yet, which is a both a blessing and a curse.","Il ne m'a pas encore vu, ce qui est à la fois une bénédiction et une malédiction.","Ça me fait un peu de peur, mais c'est aussi une chance.
English: He's a good man, and I"
"""Roman Palms is our highest earner,"" Devyn said, watching as she scrolled to a financial report.","Roman Palms est l'hôtel qui nous rapporte le plus, dit Devyn, en la regardant faire défiler un rapport financier."," Roman Palms est notre plus gros gagnant, dit Devyn en regardant la liste des ventes."
It's become our thing.,C'est devenu notre truc.,"Ça est devenu notre chose.
English: ""I'm not going to let you go.""
French: Je ne te"
I hear rustling and know he's settling in for a conversation I don't know I want to have with him.,J'entends des bruits de mouvements et je sais qu'il s'installe pour une conversation que je ne suis pas sûr d'avoir envie d'entamer avec lui., Je sens un bruit de déplacement et je sais qu'il s'installe pour une conversation dont je ne sais pas si je
"She ought to tell him the whole story, and that Inna was after him toobut she was tired and emotionally drained.","Elle devrait lui raconter toute l'histoire, et lui dire qu'Inna lui en voulait à lui aussi, mais elle était fatiguée et à bout de nerfs.","Ça lui fallait dire toute l'histoire, et que Inna le poursuivait aussi, mais elle était fatiguée et"
"I know that I could get you an interview,"" Drew said with a sympathetic smile.","Je sais que je peux t'obtenir un entretien, dit Drew avec un sourire compatissant.","Ça me dit que je pourrais te faire obtenir une entrevue, dit Drew avec un sourire sympathique."
It's a lot to swallow.,C'est beaucoup à avaler.,Ça fait mal à la gorge.
"His eyes open, half-lidded with lust, and I lick my bottom lip, sucking it into my mouth and biting it before I stretch my tongue out to taste him.","Ses yeux s'ouvrent, mi-clos de désir, et je lèche ma lèvre inférieure, l'aspirant dans ma bouche et la mordillant avant d'étirer ma langue pour le goûter."," Ses yeux s'ouvrent, demi-fermés par la luxure, et je lisque mon lèvre"
"""And your glorious fucking arse.""",Et ton putain de cul glorieux.," Et ton arrière-train glorieux.
English: ""And your glorious fucking arse.""
French: Et ton arrière"
His t-shirt rides up to reveal a flat stomach covered in a light dusting of strawberry blonde hair.,Son t-shirt remonte et révèle un ventre plat recouvert d'une légère couche de poils blond vénitien., Son tee-shirt monte pour révéler un ventre plat recouvert d'une fine pousse de cheveux blond
"And the rent was cheaper, too.",Et le loyer était moins cher.," Et le loyer était moins cher, aussi.
English: ""I'm not sure,"" he said.
French: Je ne"
"""Yes, you did,"" Devyn murmured in agreement with a pointed look at the notes that Andi made last night.","Oui, vous l'avez fait, murmura Devyn en signe d'accord avec le regard pointé sur les notes qu'Andi avait prises la nuit précédente."," Oui, tu l'as fait, murmura Devyn en accord avec un regard pointé vers les notes que Andi avait faites la"
Good thing her fantasies didn't beam out of the top of her head and project onto the ceiling.,Heureusement que ses fantasmes ne sortaient pas de sa tête pour se projeter au plafond.,Ça lui était bien arrivé de ne pas avoir de fantasmes qui s'échappaient de la tête et se projeta
And then he withdrew.,Et puis il s'est éloigné.," Et puis il se retira.
English: And then he was gone.
French:  Et puis il était parti.
English:"
"""Yes, since you set me up with nightly play dates.""","Oui, puisque tu m'as arrangé des créneaux de rendez-vous nocturnes pour que je m'amuse."," Oui, depuis que tu m'as fait rencontrer des petites filles pour des rendez-vous nocturnes."
The wind gusted and showered them with a spray of misty rain.,Le vent souffla en rafales et les aspergea d'une pluie fine., Le vent souffla en rafales et les recouvrit d'une pluie de gouttes de pluie.
"""I don't think he's a guard.",Je ne pense pas que ce soit un gardien., Je ne pense pas qu'il soit un gardien.
"""You can't dive in Kansas unless you're planning on diving corn plants.""","On ne peut pas plonger au Kansas, à moins d'avoir l'intention de plonger dans des champs de maïs.","Ça ne fait pas de bonne affaire de plonger au Kansas, sauf si tu as l'intention de plonger"
"Mari climbed the stairs, disappearing for a moment on the other side of the dunes.","Mari monta les escaliers, disparaissant un instant de l'autre côté des dunes."," Mari grimpa les escaliers, disparut pendant un moment de l'autre côté des dunes."
His attention had been on her and no one else.,Son attention s'était portée sur elle et sur personne d'autre.," Son attention était sur elle et nul autre.
English: His attention had been on her and no one else.
French:  Son"
"?"" He asks.",demande-il.,"?"" Demande-t-il.
English: ""I'm not sure,"" he says.
French: Je ne suis pas"
"For a moment, Devyn considered taking a look at the notebook on the couch next to her to find out what she was working on, only to decide against it since that would probably end with him feeling like the biggest asshole alive when that bottom lip started trembling and she sadly mumbled, ""My notebook.""","Pendant un instant, Devyn envisagea de jeter un coup d'œil au carnet posé sur le canapé à côté d'elle pour savoir sur quoi elle travaillait, mais il décida de ne pas le faire parce qu'il finirait probablement par se sentir comme le plus grand connard lorsque sa lèvre inférieure se mettrait à trembler et qu'elle marmonnerait tristement : ""mon carnet."""," Pendant un moment, Devyn envisagea de regarder le cahier sur le canapé à côté d'elle pour"
"""I didn't know you made a habit of riding out storms.""",Je ne savais pas que tu avais l'habitude de traverser les tempêtes.,"Ça m'a fait rire.
English: ""I'm not sure I'm ready to go back to work.""
F"
"""I don't know,"" she said, raising her voice over the sound of the water.","Je ne sais pas, dit-elle en élevant la voix au-dessus du bruit de l'eau.","Ça, je ne sais pas, dit-elle en élevant sa voix au-dessus du bruit de l'eau."
"""Then you should probably answer quickly,"" he said, not really looking all that concerned that she was about to create a memory that neither one of them would ever forget.","Alors, tu devrais probablement répondre rapidement, dit-il, ne semblant pas vraiment préoccupé par le fait qu'elle était sur le point de créer un souvenir que ni l'un ni l'autre n'oublierait jamais."," Alors tu devrais probablement répondre rapidement, dit-il, sans avoir l'air vraiment inquiet que ce"
"""I'd just found out my little sister has cancer!"" The teen screams, startling the room.",Je viens d'apprendre que ma petite sœur a un cancer !,"Ça m'a fait un peu de mal, dit-il en se retournant vers moi.
English: ""I'm not"
Dyer is unreasonably handsome.,Dyer est d'une beauté démesurée.," Dyer est démesurément beau.
English: He's a good man.
French: Il est un bon homme."
"Hoping that this would be quick, Andi opened the door only to find a large man standing in the hallway.","En espérant que ce serait rapide, Andi ouvrit la porte et trouva un homme imposant qui se tenait dans le couloir."," Espérant que cela serait rapide, Andi ouvrit la porte pour découvrir un homme de taille impos"
"""If you stay, I do too.","Si tu restes, je reste aussi."," Si tu restes, je reste aussi."
"He swipes at it, but another soon takes its place.","Il l'essuie, mais une autre prend rapidement sa place."," Il frappe, mais un autre se met à sa place.
English: ""I'm not sure I'm ready for that.""
"
"Besides, it gives me time to think.","Et puis, ça me laisse le temps de réfléchir."," D'ailleurs, cela me donne du temps à penser."
"His grip on me is light, but it burns hot.","Son emprise sur moi est légère, mais elle est brûlante."," Son étreinte sur moi est légère, mais elle brûle.
English: His grip on me is light, but it burn"
"""You have to admit, it was a smart move to blame me.",Tu dois admettre que c'était une bonne idée de m'accuser.,Ça fait dire que c'était une bonne idée de me blâmer.
"When I first landed on America's shores, I'd had high hopes of becoming a music journalist.","Lorsque j'ai débarqué sur le sol américain, j'avais le grand espoir de devenir journaliste musical."," Lorsque j'ai débarqué pour la première fois sur les côtes américaines, j'avais des espoirs élev"
"I snatch up the rest of my things, and then I walk out of  John's bedroom.",Je ramasse le reste de mes affaires et je sors de la chambre de John.," Je ramasse le reste de mes affaires, puis je sortis de la chambre de John."
"But if he does, then he'll see how desperately I want him to do just that.","Mais s'il le fait, il verra à quel point j'ai désespérément envie qu'il le fasse."," Mais si c'est lui qui le fait, alors il verra combien je veux qu'il le fasse."
"He's such a sweetheart, so tender and gentle, and yet so powerful.","Il est si gentil, si tendre et si doux, et pourtant si puissant.","Ça fait si longtemps que je ne l'ai pas vu, et il est si gentil, si tendre, et si pu"
He remembered how much he loved the ocean before the accident.,Il se souvient à quel point il aimait l'océan avant l'accident., Il se souvint de l'amour qu'il portait à l'océan avant l'accident.
You would have been collateral damage if I hadn't been able to rescue you.,Tu aurais été un dommage collatéral si je n'avais pas pu te sauver.,Ça aurait été un dommage collatéral si je n'avais pas pu te sauver.
"They look rather cozy, actually.","Ils ont l'air plutôt sympathiques, en fait.","Ça les fait plutôt bien, en fait."
Like he's using me to test waters he's been afraid to swim in for whatever reason.,Comme s'il m'utilisait pour tester des eaux dans lesquelles il a peur de nager pour une raison ou une autre., Comme s'il utilisait ma présence pour tester les eaux qu'il avait peur de nager pour quelque raison que
Her mouth barely moved as she spoke.,Sa bouche bougeait à peine lorsqu'elle parla.," Son bouche ne bougea guère lorsqu'elle parlait.
English: Her mouth was open, and she was staring at him"
"""Right now, Roman Palms is renting their ballroom space for the Winter Wonderland and a few other low attendance events at a fraction of the price because it's easier, but it's costing them in the long run,"" Andi explained as he took the iPad from her and swiped through the file, taking a closer look at the numbers.","En ce moment, Roman Palms loue sa salle de bal pour le Winter Wonderland et quelques autres événements peu fréquentés à une fraction du prix normal parce que c'est plus facile, mais ça leur coûte cher à long terme, expliqua Andi en lui prenant l'iPad et en parcourant le fichier, examinant les chiffres de plus près.","Ça fait du bien, dit Andi, en prenant l'iPad dans ses mains et en faisant glisser la page"
I don't have complete control over my body at the moment.,Je n'ai pas le contrôle total de mon corps en ce moment., Je n'ai pas le contrôle complet de mon corps au moment.
"You act like you know him.""",Tu agis comme si tu le connaissais.,Ça te fait croire qu'on ait connaissance de lui.
The Hollywood Hearts Series:,La série Hollywood Hearts :," La série des cœurs hollywoodiens :
English: The New York Hearts Series:
French: La série des cœ"
"The room fills up rapidly around us, its dark walnut tables wobbling under the weight of glasses, dishes, and errant elbows.","La salle se remplit rapidement autour de nous, les tables en noyer sombre vacillent sous le poids des verres, de la vaisselle et des coups de coude."," La pièce se remplit rapidement autour de nous, ses tables en noyer sombre tremblant sous le poids des verres"
But she didn't say that.,Mais elle n'avait pas dit ça.," Mais elle n'a pas dit ça.
English: But she didn't know that.
French:  Mais elle ne le"
"Of course, he'd keep it all for himself.","Bien sûr, il garderait tout pour lui.",Ça va sans dire qu'il garderait tout pour lui.
"""Yeah,"" he grunts into my neck.","Oui, grogne-t-il dans mon cou."," Oui, grogne-t-il dans ma nuque."
It was all you could do when the air ran out.,C'est tout ce qu'on peut faire quand il n'y a plus d'air.,Ça faisait tout ce que tu puissais quand l'air s'échappait.
And then he's racked by a choking sob that takes him to his knees.,Puis un sanglot étouffé le fait tomber à genoux., Et puis il est pris d'un éternel éternel éternel éternel éternel éternel éternel
"Maybe tomorrow if there isn't much damage from the weather.""",Peut-être demain s'il n'y a pas trop de dégâts,"Ça pourrait être demain, si le temps n'a pas fait trop de dégâts."
I'll take him as a faux pirate since the real ones need baths and a dentist anyway.,Je le considérerai comme un faux pirate puisque les vrais ont de toute façon besoin d'un bain et d'un dentiste.," Je prendrai son faux pirate, puisque les vrais ont besoin d'un bain et d'un dentiste."
"Wait until my mother hears about you trying to kill me.""",Attends que ma mère apprenne que tu as essayé de me tuer., Attends que ma mère entende parler de toi qui as essayé de me tuer.
"He'd gone years without touching a woman, but the thought of going even one day without touching her...","Il avait passé des années sans toucher une femme, mais l'idée de passer ne serait-ce qu'un jour sans la toucher..."," Il avait passé des années sans toucher une femme, mais l'idée de ne pas toucher elle même pendant un jour...
English"
"His are dark, darker than I've ever seen them, the pupils completely blown.","Les siens sont sombres, plus sombres que je ne les ai jamais vus, les pupilles complètement dilatées."," Siennes sont sombres, plus sombres que je n'ai jamais vu, les pupilles complètement dilatées."
"I've never ordered your pimento cheese, but it tastes different than what I've had before.""","Je n'ai jamais commandé ton fromage pimenté, mais il a un goût différent de ceux que j'ai déjà mangé."," Je n'ai jamais commandé votre fromage au piment, mais il a un goût différent de ce que j'ai déjà go"
It's the question glaring at me from the top of my screen.,C'est la question qui m'interpelle en haut de mon écran.,"Ça, c'est la question qui me regarde au bout de mon écran."
"""Why do I have a feeling that this is about more than just a job?""",Pourquoi ai-je l'impression qu'il s'agit de bien plus qu'un simple travail,Ça me fait penser que c'est plus qu'un simple travail.
"""Let's get the last window on this side done.",Nous allons terminer la dernière fenêtre de ce côté.,"Ça fait un peu plus de lumière dans la pièce.
English: ""I'm not sure I'm ready for this."
"A flash of a distant transformer going, and then memories burned in his stomach like a whirlpool.","Un éclair venant d'un transformateur lointain qui se mettait en marche, puis des souvenirs brûlèrent dans son l'estomac comme un tourbillon."," Un éclair de transformateur à distance qui s'allume, puis des souvenirs qui brûlent dans son estomac"
"The strong flame flickered in his sight, the remnants of his tears making halo rainbows around the flame.","La forte flamme vacilla sous ses yeux, les restes de ses larmes formant des arcs-en-ciel autour de la flamme."," Le feu fort flambait dans son champ de vision, les dernières larmes faisant des arcs-en-ciel aut"
"""Luke was about seven, I think.","Luke avait environ sept ans, je crois."," Luke était de sept ans, je pense.
English: ""I'm not sure.
French:  Je ne suis pas"
"The little place felt more like a home than anywhere she'd lived, and she wasn't ready to leave it behind.","Ce petit endroit ressemblait plus à un foyer que n'importe quel autre endroit où elle avait vécu, et elle n'était pas prête à le laisser derrière elle.","Ça lui semblait plus comme une maison qu'un endroit où elle avait vécu, et elle n'était pas pr"
"""I didn't want to delay the project,"" she mumbled sadly only to open her eyes and glare at the man who'd quickly become like a big brother to her over the past year and seemed to really enjoy tormenting her when he muttered, ""Pain in the ass.""","Je ne voulais pas retarder le projet, marmonna-t-elle tristement, avant d'ouvrir les yeux et de fixer l'homme qui était rapidement devenu un grand frère pour elle au cours de l'année écoulée et qui prenait plaisir à la tourmenter en marmonnant : ""Casse-pieds""."," ""Je n'ai pas voulu retarder le projet"", murmura-t-elle tristement, avant de ouvrir"
"""That's not really an answer,"" Andi said as she carefully slipped her feet back into her shoes.","Ce n'est pas vraiment une réponse, dit Andi alors qu'elle remettait avec précaution ses chaussures.","Ça n'est pas vraiment une réponse, dit Andi alors qu'elle reprenait soigneusement ses pieds dans"
Where were all the birds?,Où étaient tous les oiseaux ?,Ça fait longtemps que je n'ai plus vu de pigeons.
"I'm very, very busy, you know.","Je suis très, très occupé, tu sais.","Ça fait que je sois très, très occupé, tu sais."
It was going to be an easy cleanup with no water damage to contend with.,Le nettoyage allait être facile et il n'y aurait pas de dégâts des eaux à déplorer.,Ça allait être une nettoyage facile sans dommages causés par l'eau à gérer.
John and I?,John et moi ?, John et moi ?
My parents already thought I was obsessed.,Mes parents pensaient déjà que j'étais obsédé.," Mes parents pensaient déjà que je m'en obsédais.
English: ""I'm not ready yet,"" she said.
F"
A cool wave slid over her feet and her tail throbbed.,Une vague fraîche glissa sur ses pieds et sa queue palpita., Une vague fraîche glissa sur ses pieds et sa queue battit.
"She leaned into him, relishing the warmth and safety of his hug.","Elle se pencha vers lui, savourant la chaleur et la sécurité de son étreinte."," Elle se pencha sur lui, savourant la chaleur et la sécurité de son bras."
"""But of course you'd be a butterfly.""",Mais bien sûr que tu deviendras un papillon.," Mais bien sûr, tu serais un papillon.
English: ""I'm not a butterfly.""
French: "
"Before I know it, I've closed the door and grabbed him from behind.","Avant même de m'en rendre compte, j'ai refermé la porte et je l'ai attrapé par derrière."," Avant que je ne sache ce qui se passe, je ferme la porte et le saisis par derrière."
I was busy boarding up the windows and closing the storm shutters.,J'étais occupé à barricader les fenêtres et à fermer les volets., J'étais occupé à calfeutrer les fenêtres et à fermer les volets de tempête.
"He's clearly educated, and I've seen his patience in action.",Il est manifestement instruit et j'ai vu sa patience à l'œuvre.,"Ça est clair qu'il est instruit, et j'ai vu sa patience en action."
"He looked so stressed, Andi thought as she lay there, watching Devyn as he worked on the couch that he'd dragged in here to keep an eye on her because apparently, he had trust issues and-","Il paraissait tellement stressé, pensa Andi alors qu'elle était allongée là, regardant Devyn travailler sur le canapé qu'il avait traîné ici pour garder un œil sur elle parce qu'apparemment, il avait des problèmes de confiance et...","Ça lui donnait l'impression d'être stressé, pensa Andi en se reposant, regardant Devyn"
Gulls shrieked warnings in the distance.,Des goélands criaient des avertissements au loin.," Les goélands criaient des avertissements à distance.
English: The wind was blowing hard, and the waves were crashing"
"She's strong in her convictions, anyone with eyes can see it.","Elle est tient droite dans ses bottes, n'importe qui avec des yeux peut le voir.","Ça fait qu'elle soit forte dans ses convictions, quiconque a les yeux ouverts le sait."
The men didn't need to cross paths.,Les deux hommes n'avaient pas besoin de se croiser., Les hommes n'avaient pas besoin de se croiser.
It's romantic.,C'est romantique.,Ça sent le romantisme.
