sources,references,translations
"""What if I told you that I had to leave so that I could send your project to Roman Palms so that they could implement the changes you came up with immediately?"" he asked, smiling against her throat when she went still.",Et si je te disais que je devais partir pour envoyer ton projet à Roman Palms afin qu'ils puissent mettre en œuvre immédiatement les changements que tu as proposés ?,"""Et si je te disais que j'ai dû partir pour envoyer ton projet à Roman Palms afin qu'ils puissent mettre en œuvre les changements que"
"She'd never been brazen, and her face heated despite her outward boldness.","Elle n'avait jamais été effrontée, et son visage s'échauffa malgré son audace apparente.","Elle n'avait jamais été effrontée, et son visage s'échauffa malgré son audace apparente."
"""Stop it, Inna!","Arrête, Inna !","Arrête, Inna !"
"""Will it be loud, or can I leave the door open?"" I try to keep my annoyance out of my voice.","Ce sera bruyant, ou je peux laisser la porte ouverte ?","""Est-ce que ça va être bruyant, ou puis-je laisser la porte ouverte ?"" Je tente de garder mon agacement hors de ma"
"""It's not that bad,"" I swear.","Ce n'est pas si mal, juré-je.","""Ce n'est pas si mal,"" je le jure."
And never come back to the islandnever contact you.,"Et de ne jamais revenir sur l'île, de ne jamais te contacter.","Et ne reviens jamais sur l'île, ne me contacte plus."
"He'd gathered four flashlights from the kitchen, one from behind the bar, and a few pillar candles and matches, when the phone rang.","Il avait rassemblé quatre lampes de poche dans la cuisine, une derrière le bar, quelques bougies et des allumettes, lorsque le téléphone sonna.","Il avait rassemblé quatre lampes de poche dans la cuisine, une derrière le bar, et quelques bougies chauffe-plat et des all"
Probably right after his mother died and he'd been forced to live off discounted Halloween candy for a month.,Probablement juste après la mort de sa mère et qu'il avait été forcé de vivre en mangeant des bonbons d'Halloween à prix réduit pendant un mois.,"Probablement juste après la mort de sa mère, lorsqu'il avait été obligé de vivre avec des bonbons d'Halloween soldés pendant un mois"
"The fading light cast long, deep shadows over one side of his face and his strong features stood out in contrast.",La lumière déclinante projetait des ombres longues et profondes sur un côté de son visage et ses traits forts se détachaient par contraste.,La lumière déclinante jetait de longues ombres profondes sur un côté de son visage et ses traits marqués se détachaient en contraste.
"In addition to writing books, she's also a college instructor, artist, anime/manga and historical costumer, editor, and bad guitar player.","En plus d'écrire des livres, elle est également enseignante à l'université, artiste, costumière d'anime/manga et d'histoire, rédactrice, et mauvaise joueuse de guitare.","En plus d'écrire des livres, elle est également instructrice universitaire, artiste, costumière pour anime/manga et costumes historiques, éditrice"
He landed right on top of her.,Il atterrit juste au-dessus d'elle.,Il a atterri juste sur elle.
"A small mermaid swam near the tentaclea mermaid with long pale hair, holding a pink starfish.","Une petite sirène nageait près du tentacule, une sirène aux longs cheveux pâles, tenant une étoile de mer rose.","Une petite sirène nageait près du tentacule, une sirène aux longs cheveux pâles, tenant une étoile de mer rose."
"""No wonder they canceled the ferry.""",Pas étonnant qu'ils aient annulé le ferry.,Pas étonnant qu'ils aient annulé le ferry.
He had thanked me.,Il m'avait remercié.,Il m'avait remercié.
"Not like we can do anything without electricity.""",Ce n'est pas comme si nous pouvions faire quoi que ce soit sans électricité.,"""Ce n'est pas comme si nous pouvions faire quoi que ce soit sans électricité."""
"""I can understand that,"" Andi said with a sad shake of her head as she auto-filled her credit card information to hold the room.","Je peux le comprendre, dit Andi en secouant tristement la tête tandis qu'elle remplissait automatiquement les informations de sa carte de crédit pour réserver la chambre.","""Je peux comprendre cela"", a dit Andi avec un hochement de tête triste alors qu'elle remplissait automatiquement ses informations de carte de"
"Yet, if she stayed alone, that punk might hurt her.","Pourtant, si elle restait seule, ce voyou pourrait lui faire du mal.","Pourtant, si elle restait seule, ce voyou pourrait lui faire du mal."
"He'd better be glad I didn't get my hands on him.""",Il ferait mieux d'être content que je ne lui ai pas mis la main dessus.,"""Il a intérêt à être content que je ne l'aie pas attrapé."""
"""And another for my date.""",Et une autre pour mon rendez-vous.,Et un autre pour mon rencard.
"It's a steady rhythm, and I feel my heartbeat slowing to match it.","C'est un rythme régulier, et je sens les battements de mon cœur ralentir en même temps.","C'est un rythme régulier, et je sens mon rythme cardiaque ralentir pour l'imiter."
"His hands found her breasts as he continued alternating between teasing her clit and sliding his tongue inside her, licking her hungrily as she lay there, wondering if she'd ever felt anything this good before.","Ses mains trouvèrent ses seins alors qu'il continuait d'alterner entre taquiner son clitoris et glisser sa langue à l'intérieur d'elle, la léchant avec avidité alors qu'elle était allongée là, se demandant si elle avait déjà ressenti quelque chose d'aussi bon auparavant.","Ses mains trouvèrent ses seins alors qu'il continuait à alterner entre taquiner son clitoris et glisser sa langue en elle,"
"""2345 divided by 82.""","""2345 divisé par 82.","""2345 divisé par 82."""
We've been a lot slower this afternoon.,Nous avons été beaucoup plus lents cet après-midi.,Nous avons été beaucoup plus lents cet après-midi.
Without Regret,Sans regret,Sans regret
"I...I googled you a while back.""",Je... j'ai cherché des informations sur toi sur Google il y a un moment.,"""Je... je t'ai googlé il y a quelque temps."""
"""I'm not here about the storm, though we'll need to board up in the morning.""","Je ne suis pas là pour la tempête, même si nous devrons installer des planches dans la matinée.","""Je ne suis pas ici à cause de la tempête, bien que nous devrons condamner les fenêtres demain matin."""
You've been cruel to me.,Tu as été cruelle avec moi.,Tu as été cruel avec moi.
"I wanted to check the shop door.""",Je voulais vérifier la porte du magasin.,"""Je voulais vérifier la porte du magasin."""
"Her eyes were closed, and she twirled, not once, but three times, before she opened them.","Ses yeux étaient fermés et elle tournoyait, non pas une fois, mais trois fois, avant de les ouvrir.","Ses yeux étaient fermés et elle tournoya, non pas une fois, mais trois fois, avant de les ouvrir."
Music is my life.,"La musique, c'est ma vie.","La musique, c'est ma vie."
"""She's...very ill, awake now, but comfortable.","Elle est... très malade, consciente maintenant, mais confortable.","Elle est... très malade, éveillée maintenant, mais confortable."
Now he'd done what he feared.,Il avait fait ce qu'il craignait.,"Maintenant, il avait fait ce qu'il craignait."
"While she did that, Devyn worked on running Carta Hotels, dealing with the board, and doing whatever it took to keep them happy and buy them more time.","Alors qu'elle s'occupait de ça, Devyn continuait de diriger les Hôtels Carta, s'occupant du conseil d'administration, et faisant tout son possible pour les contenter, et ainsi gagner plus de temps.","Pendant qu'elle faisait cela, Devyn s'occupait de la gestion de Carta Hotels, traitait avec le conseil d'administration et faisait tout ce"
"""Are we high enough here behind the dunes to be safe from that much water?""","Sommes-nous assez haut ici, derrière les dunes pour être à l'abri d'une telle quantité d'eau ?","""Sommes-nous assez haut ici derrière les dunes pour être en sécurité face à autant d'eau ?"""
It wasn't the same.,Ce n'était pas la même chose.,Ce n'était pas la même chose.
Fucking cookies!,Des putain de cookies !,Putain de cookies !
"Taller than me, which isn't saying much.","Plus grand que moi, ce qui n'est pas anodin.","Plus grand que moi, ce qui n'est pas difficile."
"I've had dreams about that, ever since the night at the station when he asked me out.",J'en ai rêvé depuis la nuit où il m'a demandé de sortir avec lui à la radio.,"J'ai rêvé de cela, depuis la nuit à la gare quand il m'a demandé de sortir avec lui."
"""I guess I'm not kissable in the daytime.",Je suppose que je ne suis pas le genre de fille qu'on embrasse en plein jour.,Je suppose que je ne suis pas embrassable en plein jour.
"Sliding his hand up her thigh, Devyn pressed his tongue against her clit harder, rubbing the tip of his tongue over her as he slid two fingers beneath her panties and slowly pulled the soft material aside, exposing the neatly trimmed hair protecting the swollen lips that had his cock throbbing painfully.","Faisant glisser sa main le long de sa cuisse, Devyn pressa plus fort sa langue contre son clitoris, frottant le bout de sa langue sur elle alors qu'il glissait deux doigts sous sa culotte et tirait lentement le tissu doux sur le côté, exposant les poils bien taillés protégeant les lèvres gonflées qui faisaient douloureusement palpiter sa queue.","Glissant sa main le long de sa cuisse, Devyn pressa sa langue plus fort contre son clitoris, frottant la pointe"
"For several minutes they lay there, struggling to catch their breath as Devyn pressed a kiss against her forehead, the tip of her nose, and finally, he brushed his lips against hers before he pulled back and met her gaze as he said the three words that she'd never expected to hear.","Pendant plusieurs minutes, ils restèrent allongés, luttant pour reprendre leur souffle tandis que Devyn déposait un baiser sur son front, le bout de son nez, et finalement, il effleura ses lèvres avant de se retirer et de croiser son regard en prononçant les trois mots qu'elle ne s'était jamais attendue à entendre.","Pendant plusieurs minutes, ils restèrent là, luttant pour reprendre leur souffle tandis que Devyn déposait un baiser sur son front, sur le"
She'd feel lost if her sister diedand maybe do some crazy things too.,Elle se sentirait perdue si sa sœur mourait  et ferait peut-être des choses folles aussi. Mais son chagrin était bien plus profond qu'une simple perte.,Elle se sentirait perdue si sa sœur mourait et ferait peut-être des choses folles aussi.
"She pretended to savor her coffee, eyes in slits as she peeked at Chase while he drank.","Elle fit semblant de savourer son café, les yeux plissés en fente pour observer Chase pendant qu'il buvait.","Elle fit semblant de savourer son café, les yeux mi-clos tandis qu'elle jetait un coup d'œil à Chase pendant qu'il"
"""Miss Dawson, if you'll come with me?"" he said absently as he glanced down at her resumé while Andi couldn't help but notice the pitying look the other woman was sending her.","Mlle Dawson, veuillez me suivre, fit-il distraitement en jetant un coup d'œil à son CV, alors qu'Andi ne pouvait s'empêcher de voir le regard rempli de pitié que lui jetait l'autre femme.","""Mademoiselle Dawson, si vous voulez bien venir avec moi ?"" dit-il distraitement en jetant un coup d'œil à son CV"
And about us.,Et pour nous.,Et à propos de nous.
"After months of wishful thinking, I'm wary.","Après des mois de vœux pieux, je me méfie.","Après des mois de pensée magique, je me méfie."
"He kissed her with bruising force, and she cried out.","Il l'embrassa avec une force qui la meurtrit, et elle cria.","Il l'embrassa avec une force meurtrière, et elle s'écria."
"I don't believe it either, but it's an interesting story.""","Je n'y crois pas non plus, mais c'est une histoire intéressante.","Je n'y crois pas non plus, mais c'est une histoire intéressante."
"""I want to make sure it's perfect first.""",Je veux d'abord m'assurer que tout est parfait.,Je veux m'assurer qu'il soit parfait d'abord.
"The tension eased a bit through lunch, as the topic of conversation turned back to music and pop culture in general.","La tension s'est un peu apaisée au cours du déjeuner, le sujet de conversation revenant sur la musique et la culture pop en général.","La tension s'est un peu apaisée pendant le déjeuner, car le sujet de la conversation est revenu à la musique et à la culture pop en"
He needs to stop being so goddamned...whatever he's being.,Il doit arrêter d'être si sacrément... peu importe ce qu'il est.,Il doit arrêter d'être tellement sacrément... peu importe ce qu'il est en train d'être.
"An elf, maybe.","Un elfe, peut-être.","Un elfe, peut-être."
"He does it with his whole being, holding nothing back.","Il le fait de tout son être, sans aucune retenue.","Il le fait avec tout son être, sans rien retenir."
"Had he helped Inna hurt other people, too?",Avait-il aidé Inna à blesser d'autres personnes ?,"L'avait-il aidée, Inna, à faire du mal à d'autres personnes aussi ?"
"Well, at least what's been passed down as truth.","Du moins, ce qui a été transmis comme étant la vérité.","Eh bien, au moins ce qui a été transmis comme vérité."
"I didn't want to get to know myself, because I was afraid of what I'd find if I looked too closely.","Je ne voulais pas apprendre à me connaître, car j'avais peur de ce que je découvrirais si je regardais de trop près.","Je ne voulais pas me connaître, parce que j'avais peur de ce que je trouverais si je regardais de trop près."
And you choose to move away and leave me.,Et tu choisis de t'éloigner et de me quitter.,Et tu choisis de t'éloigner et de me laisser.
"His grip is tight, almost painful, and there's a tick in his jaw.","Sa prise est serrée, presque douloureuse, et il y a un tic dans sa mâchoire.","Sa prise est serrée, presque douloureuse, et il y a un tic dans sa mâchoire."
"""'Cause, babe, you can play it down all you want.","Parce que, chéri, tu peux minimiser autant que tu veux.","""Parce que, bébé, tu peux minimiser autant que tu veux."""
"""I'm not done with storm prep at the shop.""",Je n'ai pas fini de préparer mon magasin contre la tempête.,Je n'ai pas fini les préparatifs pour la tempête au magasin.
"""I've heard Annalise whispering into Nanette's ear more than once about how much better you could do than me.","J'ai entendu Annalise chuchoter à l'oreille de Nanette plus d'une fois que tu pourrais trouver mieux que moi. Et elles ont raison, tu pourrais.",J'ai entendu Annalise chuchoter à l'oreille de Nanette plus d'une fois à quel point tu pourrais faire mieux que moi.
"He's a bad person.""",C'est une mauvaise personne.,Il est une mauvaise personne.
"And yet there's such a fire in him, behind his eyes.","Et pourtant, il y a un tel feu en lui, dans son regard.","Et pourtant il y a un tel feu en lui, derrière ses yeux."
Many mermaids had shielding capability.,Beaucoup de sirènes avaient des capacités de protection.,Beaucoup de sirènes avaient une capacité de protection.
"""Not until he's dead,"" Inna growled.","Pas avant qu'il ne soit mort, grogna Inna.","""Pas avant qu'il soit mort"", grogna Inna."
"If you'd asked me, I'd say he's the most confident person I'd ever met.""","Si tu m'avais posé la question, je t'aurais dit qu'il est la personne la plus sûre d'elle que j'aie jamais rencontrée.","""Si tu me l'avais demandé, j'aurais dit qu'il était la personne la plus sûre d'elle que j'avais jamais rencontrée."""
You look like you've been sucking a lemon.,On dirait que tu as sucé un citron.,Tu as l'air d'avoir sucé un citron.
Cling to someone who understood? Someone who cared?,S'accrocher à quelqu'un qui comprenait la situation ?,S'accrocher à quelqu'un qui comprend? À quelqu'un qui se soucie?
"For a moment, he lay there staring up at the ceiling and found himself thinking about everything that she did for him over the last few days and...","L'espace d'un instant, il resta allongé, regardant le plafond et repensa à tout ce qu'elle avait fait pour lui ses derniers jours, et...","Pendant un moment, il resta là, regardant le plafond et se mit à penser à tout ce qu'elle avait fait pour lui ces derniers jours et..."
"Listened, or just been quiet, but you...""","Écouter, ou simplement me taire, mais tu...","Écouté, ou simplement été silencieux, mais tu..."""
"""I'd forgotten how clear the sky is inside the eye.",J'avais oublié à quel point le ciel est clair à l'intérieur de l'œil.,J'avais oublié à quel point le ciel est clair à l'intérieur de l'œil.
"""You must think I'm really fucking weird.""",Tu dois penser que je suis vraiment bizarre.,"""Tu dois penser que je suis vraiment bizarre."""
The breeze off the ocean rustled her long hair and whipped her sundress around her legs.,La brise de l'océan faisait bruisser ses longs cheveux et agitait sa robe d'été autour de ses jambes.,La brise venue de l'océan faisait bruisser ses longs cheveux et fouettait sa robe d'été autour de ses jambes.
"""I won't,"" Drew said as he tightened his hold around her legs.","Ça n'arrivera pas, dit Drew en resserrant son emprise sur les jambes de la jeune femme.","""Je ne le ferai pas,"" dit Drew en resserrant son étreinte autour de ses jambes."
My music library has gotten me out of a lot of sticky social situations.,Ma bibliothèque musicale m'a permis de me sortir de bien des situations sociales délicates.,Ma bibliothèque musicale m'a sorti de beaucoup de situations sociales délicates.
"""Don't fucking lie to me again,"" I growl, still angry but so in love with this guy.","Ne me mens plus jamais, grogné-je, toujours en colère mais tellement amoureux de ce type.","""Ne me mens plus, putain,"" je grogne, toujours en colère mais tellement amoureux de ce mec."
"I push myself onto him, and, just as I thought, he slips in easily.","Je me pousse contre lui et, comme je le pensais, il se glisse facilement à l'intérieur.","Je me pousse contre lui et, comme je le pensais, il pénètre facilement."
"""And I really feel like you should take pity on me and tell me what you know about this hotel,"" he said with a teasing smile that had her returning his smile as she glanced back down at her notes and found herself wondering about something.","Et je pense que tu devrais vraiment avoir pitié de moi et me dire ce que tu sais sur cet hôtel, dit-il avec un sourire taquin qu'elle lui retourna, puis elle regarda ses notes et commença à réfléchir à quelque chose.","""Et je pense vraiment que tu devrais avoir pitié de moi et me dire ce que tu sais sur cet hôtel"", dit-il avec un sourire ta"
That happened to other people.,Cela n'arrivait qu'aux autres.,Cela est arrivé à d'autres personnes.
"He's the CEO of Carta Hotels,"" the woman said with a polite smile.","C'est le PDG des Hôtels Carta, répondit la femme avec un sourire poli.","""Il est le PDG de Carta Hotels"", a déclaré la femme avec un sourire poli."
"I mentally kick myself when relief washes over me, but it's quickly followed by a wave of tenderness for this man that knocks the air out of me.","Je me donne une tape mentale lorsque le soulagement m'envahit, mais ce sentiment est rapidement suivi d'une vague de tendresse pour cet homme qui me coupe l'herbe sous le pied.","Je me donne mentalement un coup de pied quand le soulagement me submerge, mais il est rapidement suivi d'une vague de tendresse pour cet"
I may not survive this night.,Je ne survivrai peut-être pas à cette nuit.,Je ne survivrai peut-être pas à cette nuit.
"""And Chase doesn't want me,"" she babbled.","Et Chase ne veut pas de moi, bafouilla-t-elle.","""Et Chase ne me veut pas,"" bafouilla-t-elle."
The portrait occupied a prized spot on the bar wallone that would typically be filled by a mirror in most bars.,"Le portrait occupait une place de choix sur le mur du bar, une place qui serait normalement occupée par un miroir dans la plupart des bars.","Le portrait occupait une place de choix sur le mur du bar, une place qui serait généralement occupée par un miroir dans la plupart des bars."
You had to be a fool to go out on the oceaneven that close to shoreon a surfboard.,"Il fallait être fou pour aller sur l'océan, même si c'était près du rivage, avec une planche de surf.","Tu devais être un fou pour aller sur l'océan, même si près du rivage, sur une planche de surf."
He cut through the beach access beside his bar and headed down the boardwalk to the stairs.,Il coupa par l'accès à la plage à côté de son bar et descendit la promenade jusqu'aux escaliers.,Il a traversé l'accès à la plage à côté de son bar et s'est dirigé vers l'escalier en passant par la promenade.
"As he turned the white disk over, it broke in half in his grip, and dusty fragments spilled into the air and onto the counter.","En retournant le coquillage, ce dernier se brisa en deux dans sa main et des fragments poussiéreux se répandirent dans l'air et sur le comptoir.","Alors qu'il retournait le disque blanc, il se brisa en deux dans sa prise, et des fragments poussiéreux se répandirent dans l"
"""Not for a few hours,"" Andi pointed out, shifting anxiously next to him.","Pas avant quelques heures, souligna Andi, se déplaçant anxieusement à côté de lui.","""Pas pour quelques heures"", a souligné Andi, se déplaçant anxieusement à côté de lui."
"""Better sit in the middle.",Mieux vaut s'asseoir au milieu.,Mieux vaut s'asseoir au milieu.
I don't know what to make of this shift in his mood.,Je ne sais pas quoi penser de ce changement d'humeur.,Je ne sais pas quoi penser de ce changement d'humeur.
"Perched on one elbow, I position my lips over the swollen head of his cock and lift my eyes to his face.","En appui sur un coude, je positionne mes lèvres sur son gland engorgé et je lève les yeux vers son visage.","Perché sur un coude, je positionne mes lèvres sur le gland gonflé de sa bite et lève les yeux vers son visage."
"""We've been spending a lot of time together, like I said, and it's been...well, it's been fucking incredible.""","Nous avons passé beaucoup de temps ensemble, comme je l'ai dit, et c'est...","""Nous avons passé beaucoup de temps ensemble, comme je l'ai dit, et ça a été... eh bien, ça a été putain de gén"
Especially nice to be fantasizing about Chase.,Et surtout de fantasmer sur Chase.,Particulièrement agréable de fantasmer sur Chase.
"I swirl my tongue around the tip, exploring every bump and ridge, every dip and curve.","Je fais tourner ma langue autour de son gland, explorant chaque bosse et chaque crête, chaque creux et chaque courbe.","Je fais tourner ma langue autour de la pointe, explorant chaque bosse et crête, chaque creux et courbe."
And the sex had been amazing.,Et le sexe avait été extraordinaire.,Et le sexe avait été incroyable.
Too bad they couldn't have spent more time together under different circumstances.,Dommage qu'ils n'aient pas pu passer plus de temps ensemble dans d'autres circonstances.,Domage qu'ils n'aient pas pu passer plus de temps ensemble dans d'autres circonstances.
"I can smell the citrus and sandalwood of John's shampoo, or maybe it's his deodorant, and I quietly take it into my lungs.","Je peux sentir les agrumes et le bois de santal du shampoing de John, ou peut-être est-ce l'odeur de son déodorant, et je m'en imprègne en respirant doucement.","Je peux sentir l'agrume et le bois de santal du shampoing de John, ou peut-être est-ce son déodorant,"
"""Tell me about you and Luke at the beach.",Parle-moi de toi et de Luke à la plage.,Parle-moi de toi et de Luke à la plage.
"He smirked. ""That he was a last fling before our marriage.",Qu'il n'était qu'une dernière aventure avant notre mariage.,"Il ricana. ""Que c'était une dernière aventure avant notre mariage."
"Why are you giving in so easily?"" He squinted.",Pourquoi cèdes-tu si facilement ?,"""Pourquoi abandonnes-tu si facilement ?"" Il plissa les yeux."
I find the school's directory and look through it for a ‘Patrick.',"Je trouve l'annuaire de l'école et je cherche un ""Patrick"".",Je trouve l'annuaire de l'école et je le consulte à la recherche d'un 'Patrick'.
A fantasy.,Un fantasme.,Une fantaisie.
He slips a hand up into my curly hair and cups the back of my skull.,Il glisse une main dans mes cheveux bouclés et attrape l'arrière de mon crâne.,Il glisse une main dans mes cheveux bouclés et enserre l'arrière de mon crâne.
"Lead the way.""",Montre-moi le chemin.,"""Montrez le chemin."""
I've never seen anyone eat like him.,Je n'ai jamais vu quelqu'un manger comme lui.,Je n'ai jamais vu personne manger comme lui.
There's a hint of a dimple.,Il a un soupçon de fossettes.,Il y a une trace de fossette.
"""I said stop.","J'ai dit ""stop"".",J'ai dit d'arrêter.
"You've been Debby Downer for months, now.""",Tu es rabat-joie depuis des mois.,"""Tu as été une vraie rabat-joie pendant des mois."""
"""Maybe think about what you would have done in his place.",Réfléchis à ce que tu aurais fait à sa place.,"""Peut-être devrais-tu réfléchir à ce que tu aurais fait à sa place."""
She was naked.,Elle était nue.,Elle était nue.
"""That's not what I hear,"" Nicholas murmured, looking thoughtful.","Ce n'est pas ce que j'ai entendu, murmura Nicholas, l'air pensif.","""Ce n'est pas ce que j'entends,"" murmura Nicholas, l'air pensif."
People think it's strange until we meet up for quiz night at the pub.,Les gens trouvent ça bizarre jusqu'à ce qu'on se retrouve pour une soirée quiz au pub.,Les gens trouvent ça étrange jusqu'à ce qu'on se retrouve pour la soirée quiz au pub.
"The brunette has wrapped her arms around his waist, and I want to scratch her eyes out.",La brune a enroulé ses bras autour de sa taille et j'ai envie de lui arracher les yeux.,"La brune a enroulé ses bras autour de sa taille, et j'ai envie de lui griffer les yeux."
"I'm smart enough not to take risks.""",Je suis assez intelligente pour ne pas prendre de risques.,"""Je suis assez intelligent pour ne pas prendre de risques."""
I turn to see who's uttered the filthy slur.,Je me retourne pour voir qui a proféré l'immonde injure.,Je me retourne pour voir qui a prononcé cette insulte ignoble.
"""Goodnight, G.""","Bonne nuit, G.","Bonne nuit, G."
He dabbed at the leaking ice pack again.,Il tamponna à nouveau la poche de glace qui fuyait.,Il a tapoté à nouveau le sac de glace qui fuyait.
Chase watched it soar out over the beach.,Chase la regarda s'envoler au-dessus de la plage.,Chase a regardé ça s'envoler au-dessus de la plage.
"I'm gonna check the weather again, then I'll join you.","Je vais encore vérifier la météo, puis je te rejoins.","Je vais vérifier la météo encore une fois, puis je vous rejoindrai."
"""We have a problem,"" Lucas said, grabbing a thick manilla folder from his bag and tossed it on the small table in front of him.","Nous avons un problème, dit Lucas en sortant de son sac un épais dossier en papier kraft qu'il jeta sur la petite table devant lui.","""Nous avons un problème"", a déclaré Lucas, attrapant un épais dossier manille dans son sac et le jetant sur la petite table"
"It starts off sweetly enough, but then, holy fuck, he's really going for it.","Ça commence doucement, mais ensuite, il y va à fond.","Ça commence assez doucement, mais ensuite, putain, il y va vraiment à fond."
"""I don't like the dark.""",Je n'aime pas l'obscurité.,Je n'aime pas l'obscurité.
"He had to, as it might be his only chance, ever.","Il le fallait, car c'était peut-être sa seule chance.","Il devait, car ce pourrait être sa seule chance, jamais."
"The warmth spread over him like a summer tide and memories engulfed him, good memories of happy times.",Une chaleur se répandit en lui comme une marée d'été et les souvenirs le submergèrent de bons souvenirs des temps heureux.,"La chaleur se répandit sur lui comme une marée d'été et les souvenirs l'envahirent, de bons souvenirs de moments heureux."
"Only two more, and he'd be standing on the beachnear the water.","Plus que deux, et il serait sur la plage, près de l'eau.","Il ne lui en reste que deux, et il sera debout sur la plage près de l'eau."
"""What do you want, Franklin?""","Que veux-tu, Franklin ?","Que veux-tu, Franklin ?"
"It was a dumb fucking move, but one that he couldn't regret, not when being with her made him happy for the first time in years.","C'était une décision stupide, mais qu'il ne pouvait pas regretter, pas quand être avec elle le rendait heureux pour la première fois depuis des années.","C'était un putain de coup stupide, mais un qu'il ne pouvait pas regretter, pas quand être avec elle le rendait heureux pour la"
I wait until he meets my eyes.,J'attends qu'il croise mon regard.,J'attends qu'il croise mon regard.
"It's like heroin, or at least how I imagine the opiate would feel hitting your bloodstream at a million decibels.","C'est comme de l'héroïne, ou du moins ce que j'imagine être la sensation de l'opiacé quand il coule dans nos veines à un million de décibels.","C'est comme l'héroïne, ou du moins comme j'imagine que l'opiacé se sentirait en atteignant votre circulation sang"
"Hot and wet, with just the right amount of pressure to melt my brain.","Le baiser est chaud et humide, avec juste ce qu'il faut de pression pour me faire perdre la tête.","Chaud et humide, avec juste la bonne quantité de pression pour faire fondre mon cerveau."
"She needed a change, Andi reminded herself as she plastered a polite smile on her face and stood up only to frown when the man that had been watching her since she sat down pushed away from the wall and moved to join them.","Andi se remémora qu'elle avait besoin de changement alors qu'elle affichait un sourire poli sur ses lèvres et se levait, mais elle fronça les sourcils quand l'homme qui l'observait, depuis qu'elle s'était assise, s'écarta du mur et vint les rejoindre.","Elle avait besoin d'un changement, se rappela Andi en affichant un sourire poli sur son visage et en se levant, pour froncer les"
The sound of steel teeth parting fills the gaps between my breathless panting as he eases my zipper down.,"Le son des dents d'acier qui s'écartent remplit les intervalles entre mes halètements, tandis qu'il abaisse ma fermeture éclair.",Le son des dents en acier qui s'écartent remplit les pauses entre mes halètements essoufflés alors qu'il baisse ma fermeture éclair
"He pressed a kiss against her lips, his eyes locking with hers as he slid his arms beneath her legs and his hands found hers.","Il déposa un baiser sur ses lèvres, ses yeux s'accrochèrent aux siens, il glissa ses bras sous ses jambes et ses mains trouvèrent les siennes.","Il pressa un baiser contre ses lèvres, ses yeux verrouillés aux siens alors qu'il glissait ses bras sous ses jambes et que ses"
"She ignored him and kept walking, kicking at the sand in defiance with every step.","Elle l'ignora et continua à marcher, donnant des coups de pied dans le sable en signe de défi à chaque pas.","Elle l'a ignoré et a continué à marcher, donnant des coups de pied dans le sable par défi à chaque pas."
"""As long as you're careful, I would say you have until your contract is up to turn this fucking mess around, which is really fucked-up since this wasn't your mistake,"" Lucas said, ramming his fingers through his hair.","Tant que tu fais attention, je dirais que tu as jusqu'à la fin de ton contrat pour régler ce merdier ce qui est vraiment tordu puisque ce n'était pas ta faute, dit Lucas en passant ses doigts dans ses cheveux.","""Tant que tu es prudent, je dirais que tu as jusqu'à la fin de ton contrat pour redresser ce putain de bordel"
"Our thirst for learning, our drive to reach the kids under our charge.""","Notre soif d'apprendre, notre volonté de faire progresser les enfants dont nous avions la charge.","""Notre soif d'apprendre, notre détermination à atteindre les enfants sous notre responsabilité."""
"He knew these were the right words to say to comfort her, but the words did anything but ease his anxiety.","Il savait que c'était les bons mots à dire pour la réconforter, mais ces mots ne servaient qu'à rien d'autre qu'à apaiser son anxiété.","Il savait que c'étaient les bons mots à dire pour la réconforter, mais ces mots ne firent qu'augmenter son anxiété."
"He needed to hurry, or there would be nothing left to save.","Il devait se dépêcher, sinon il n'y aurait plus rien à sauver.","Il devait se dépêcher, sinon il n'y aurait plus rien à sauver."
"Look at you, so ready for me.""","Regarde-toi, si prêt à m'accueillir.","""Regarde-toi, si prêt pour moi."""
Nothing would be left after she told Chase she didn't love him.,Il ne resterait plus rien après qu'elle ait dit à Chase qu'elle ne l'aimait pas.,Il ne resterait plus rien après qu'elle ait dit à Chase qu'elle ne l'aimait pas.
"""You don't do requests,"" Dyer states, frowning.","Tu ne réponds pas aux demandes, déclare Dyer en fronçant les sourcils.","""Vous ne faites pas de demandes"", déclare Dyer, en fronçant les sourcils."
"They'd had absolutely nothing in common, but they'd hit if off almost immediately.",Ils n'avaient rien en commun mais le courant était passé immédiatement.,"Ils n'avaient absolument rien en commun, mais ils s'étaient tout de suite bien entendus."
He put the flashlights in a straight line from shortest to tallest.,"Il plaça les lampes de poche en ligne droite, de la plus courte à la plus grande.",Il a placé les lampes de poche en ligne droite du plus court au plus grand.
"""You didn't have to walk me home,"" Andi said as she came to a stop in front of a door with an Eeyore sticker above the peephole.","Vous n'étiez pas obligé de me raccompagner, dit-elle en s'arrêtant devant la porte dont le judas était orné d'un autocollant Bourriquet.","""Tu n'avais pas besoin de me raccompagner chez moi"", dit Andi en s'arrêtant devant une porte avec un autocollant d"
"It was love.""",C'était de l'amour.,C'était de l'amour.
"""You know I'm moving away from the ocean.",Tu sais que je vais m'éloigner de l'océan.,"Tu sais, je m'éloigne de l'océan."
"I'm sure he didn't know who he could trust.""",Je suis sûr qu'il ne savait pas à qui il pouvait faire confiance.,"""Je suis sûr qu'il ne savait pas à qui il pouvait faire confiance."""
