sources,references,translations
"""Beer, if you have an IPA.""","De la bière, si tu as une IPA.","Ça, si tu as une IPA."
"He poured a small amount of the golden-brown alcohol into his glass, then lifted it and took a whiff.","Il versa une petite quantité de l'alcool brun doré dans son verre, puis le souleva et le huma.","Il versa un peu de l'alcool doré dans son verre, puis le souleva et en prit un gout."
You'll like him.,Tu l'aimerais bien.,Ça te plaira.
"""Why are you pouting?"" came the question that had Andi releasing a shuddering sigh as she sat there, admittedly pouting, but for good reason.","""Pourquoi fais-tu la tête ?"" entendit Andi qui lâcha un soupir tremblant alors qu'elle était assise là, faisant certes la moue, mais pour une bonne raison.",Ça pourquoi tu te plains ?
Chase shifted the small backpack higher on his shoulders.,Chase déplaça le petit sac à dos plus haut sur ses épaules.,Chase déplaça le petit sac à dos plus haut sur ses épaules.
"I want to see his face when he finds out all about us.""",Je veux voir sa tête quand il apprendra tout sur nous.,Ça me fait rire de penser à son visage quand il apprendra tout ce qu'il y a entre nous.
"He winks, and laughs, and something in my chest loosens a bit.","Il fait un clin d'œil et rit, et quelque chose dans ma poitrine se détend","Ça fait rire, il cligne des yeux et je sens que quelque chose se détend un peu dans mon cœur."
She didn't scare him.,Elle ne lui faisait pas peur.,Ça ne l'avait pas effrayé.
"""Patrick and I, we could talk about anything and everything.","Patrick et moi, nous pouvions parler de tout et de rien.","Ça, Patrick et moi, nous pouvions parler de tout et de rien."
"Christ, he'd never seen her coming, Lucas thought as he considered the small woman that had destroyed everything that he'd worked so hard for before shifting his attention to the black BMW parked only a few yards away.","Bon sang, il ne l'avait pas vue venir, pensa Lucas en considérant la petite femme qui avait détruit tout ce pour quoi il avait travaillé si dur, avant de reporter son attention sur la BMW noire garée à quelques mètres de là.","Ça, il n'avait jamais vu ça venir, pensa Lucas en considérant la petite femme qui avait détruit tout ce qu'il avait si longtemps travaillé pour obtenir."
She'd felt so fucking good in his arms and-,"Cette sensation de bien-être quand elle était dans ses bras, et...",Ça lui avait fait si bien de se tenir dans ses bras et...
Lingering outside in the wind and rain wasn't getting her any closer to her goal.,S'attarder dehors dans le vent et la pluie ne la rapprochait pas de son but.,"Être dehors, dans le vent et la pluie, ne l'aidait pas à atteindre son objectif."
"He pushed into his bedroom, navigating the dark space with ease.","Il pénétra dans sa chambre, se frayant un chemin dans l'espace sombre avec aisance.","Il poussa dans sa chambre, se déplaçant dans l'espace sombre avec aisance."
Of course it was worth it.,Bien sûr que ça en valait la peine.,Ça valait bien la peine.
"Any other time, I would signal my dining partner to let them know where I was.","À tout autre moment, je ferais signe à mon compagnon de table pour lui indiquer où je me trouve.","Ça, d'habitude, je signalerais mon partenaire de dîner pour qu'il sache où je me trouvais."
I wish my father were still alivehe'd understand.,J'aimerai que mon père soit encore en vie  il comprendrait.,"Ça me ferait plaisir que mon père soit encore en vie, il comprendrait."
"When he rode it, he flew.","Lorsqu'il montait dedans, il volait.","Quand il la montait, il volait."
"""Nothing for me but thanks.""","Rien pour moi, mais merci.","Ça ne m'intéresse pas, mais merci."
"""I don't hear the wind howling as much.""",Je n'entends plus le vent hurler autant.,Ça ne fait pas si fort le vent qui s'est mis à hurler.
She leaned forward and pushed a kiss onto his jeans' fly.,Elle se pencha en avant et déposa un baiser sur la braguette de son jean.,"Ça, c'est un peu trop, dit-elle en se penchant vers lui et en lui faisant un baiser sur le bouton de sa culotte."
"""I‘m so mad at you,"" I whisper between kisses, gripping his shoulders so hard, I know I'm leaving bruises.","Je suis tellement en colère contre toi, murmuré-je entre deux baisers, en serrant ses épaules si fort que je sais que je laisse des bleus.","Ça me rend si fou, murmuré-je entre deux baisers, serrant ses épaules si fort que je sais que je laisse des empreintes."
Snowed Undercover,La neige sous couverture,Être enneigé
"Mermaid's Purse is my responsibility, and if it fails, I've got nothing.""","La Bourse de la Sirène est sous ma responsabilité, et si elle tombe en ruine, je n'ai plus rien.","Ça fait partie de mon domaine, et si ça échoue, je n'ai rien."
He scanned the deck but only reflected moonlight and the remaining bits of debris met his gaze.,"Il balaya le pont du regard, mais seuls le reflet de la lune et les débris restants rencontrèrent son regard.","Il parcourut le pont, mais il n'y trouva que des reflets de lune et des restes de débris."
"""I have no fucking idea, but I plan on talking to Lucas to see what he thinks,"" Devyn said, taking one last sip of his coffee before placing it back on his nightstand as she found herself wondering how someone who'd been working on a project for almost two years didn't know that it was-","Je n'en ai aucune idée, mais j'ai prévu d'en parler à Lucas pour voir ce qu'il en pense, dit Devyn en buvant une dernière gorgée de son café avant de le reposer sur le chevet alors qu'elle se demandait comment quelqu'un qui avait travaillé sur ce projet pendant presque deux années n'avait pas se rendre compte que c'était","Ça me fait rire, mais je vais parler à Lucas pour voir ce qu'il pense, dit Devyn, en prenant la dernière gorgée de son café avant de le placer de nouveau sur sa table de nuit, tandis qu'elle se demandait comment quelqu'un qui travaillait sur un projet pendant presque deux ans ne savait pas qu'il s'agissait d'un..."
"He looks up at me, his eyes so full of pain, a lump forms in my throat.","Il lève les yeux vers moi, ils sont si emplis de douleur qu'une boule se forme dans ma gorge.","Ça me fait mal, dit-il, les yeux pleins de douleur, et une boule monte dans ma gorge."
Chase would never forgive her if he ever found out.,Chase ne lui pardonnerait jamais s'il le découvrait.,Ça ne serait jamais pardonné par Chase si jamais il en découvrait.
Chapter 11,Chapitre 11,11e chapitre
"If I lose everything...""",Si je perds tout...,Si je perd tout...
"""It is a lovely hotel,"" Andi murmured in agreement with a solemn nod as she took her time selecting a slice of bacon off the huge platter in front of her.","C'est un bel hôtel, murmura Andi en acquiesçant d'un signe de tête solennel, tout en prenant le temps de choisir une tranche de bacon sur l'immense plateau qui se trouve devant elle.","Ça fait un hôtel charmant, murmura Andi en s'accordant avec un hochement de tête solennel alors qu'elle prenait son temps pour choisir une tranche de bacon sur le grand plat devant elle."
"This morning when he woke up and realized that she wasn't there, he'd realized just how much he liked waking up with her in his arms.","Ce matin, quand, à son réveil, il avait vu qu'elle n'était pas à ses côtés, il avait réalisé à quel point il aimait se réveiller dans ses bras.",Ça faisait déjà un moment qu'il avait l'habitude de se réveiller avec elle dans ses bras.
He had bumps and ridges everywhere he should.,Il avait des muscles saillants partout où il le fallait.,Ça lui donnait des bosses et des crêtes partout où il devait en avoir.
"Well, that was...precise.","Eh bien, c'est... précis.","Ça, c'était... précis."
"After they'd graduated, Lucas's godfather gave him a junior management position at Carta Hotels while Devyn started at the bottom, working the overnight shift as a clerk for a chain of cheap hotels.","Après l'obtention de leurs diplômes, le parrain de Lucas lui avait offert le poste de cadre subalterne chez les Hôtels Carta alors que Devyn avait dû commencer en bas de l'échelle, en commençant à travailler de nuit comme réceptionniste pour une chaîne d'hôtels bon marché.","Après leur diplôme, le parrain de Lucas lui avait donné un poste de responsable de la gestion dans les Hôtels Carta, tandis que Devyn avait commencé à la base, en travaillant la nuit comme commis dans une chaîne d'hôtels à prix abordables."
She wasn't happy that he wasn't interested in the job.,Elle n'était pas contente par le fait qu'il n'était pas intéressé par cette tâche.,Ça ne l'avait pas fait plaisir qu'il n'ait pas été intéressé par le poste.
"""Come with me to Kansas.",Viens avec moi au Kansas.,Viens avec moi au Kansas.
"There's day-old snow on the ground, and tiny ice cubes falling from the cloudy sky, but inside is toasty and warm.","Il y a de la neige de la veille sur le sol et de petits flocons qui tombent du ciel nuageux, mais à l'intérieur, il fait chaud et c'est chaleureux.","Ça fait un peu froid, il y a de la neige sur le sol et des petits cubes de glace tombent du ciel gris, mais à l'intérieur, c'est chaud et confortable."
"Blood ran from his cheek, and he swiped and smeared it across his face.","Du sang coulait de sa joue, il l'essuya et l'étala sur son visage.","Ça lui coulait du sang de la joue, et il se frotta et s'étala le sang sur son visage."
She was alive and that's all that mattered.,Elle était en vie et c'est tout ce qui comptait.,"Ça ne comptait pas, elle était vivante et c'était tout ce qui comptait."
"Chase watched the hem of her shirt ride up again, this time enough to reveal the skin of her back.","Chase regarda l'ourlet de son tee-shirt remonter, cette fois suffisamment pour dévoiler la peau de son dos.","Chase regarda le bord de sa chemise remonter à nouveau, cette fois-ci assez haut pour révéler la peau de son dos."
"I've never been particularly empathetic, and I barely know the man, but there you have it.","Je n'ai jamais été particulièrement empathique, et je connais à peine cet homme, mais voilà.","Ça ne m'a jamais été particulièrement facile, et je ne connais pas vraiment l'homme, mais là, c'est ça."
"It's delicious, in a perverted, self-destructive sense.","C'est délicieux, dans un sens pervers et autodestructeur.","Ça est délicieux, dans un sens pervers et auto-destructeur."
"We need to get our hands on another iPad and a laptop, log into our accounts and download those files before he gets a chance to alter them or delete them.""","Nous devons mettre la main sur un autre iPad et un ordinateur portable, nous connecter à nos comptes et télécharger ces fichiers avant qu'il n'ait le temps de les modifier ou de les effacer.","Ça nous faut un autre iPad et un ordinateur portable, nous devons nous connecter à nos comptes et télécharger ces fichiers avant qu'il n'ait le temps de les modifier ou de les supprimer."
"""I could ask you the same,"" I say, letting the water wash the soap from my body.","Je pourrais te demander la même chose, dis-je en laissant l'eau rincer le savon de mon corps.","Ça me ferait plaisir de te poser la même question, dis-je, laissant l'eau éliminer le savon de mon corps."
"When his hands found her breasts, she moved into his touch, the move causing her to be exactly where he needed her.","Lorsque ses mains trouvèrent ses seins, elle se laissa toucher, se plaçant exactement à l'endroit où il avait besoin d'elle.","Quand ses mains trouvèrent ses seins, elle se plia à son toucher, ce qui la fit se trouver exactement où il l'avait besoin."
"""And once you're in a relationship, I find that going out on actual dates just doesn't happen.""","Et une fois qu'on est en couple, je trouve qu'on ne sort plus en amoureux.","Ça ne se passe pas, quand on est en couple."
Many thanks to:,Un grand merci,Merci à :
"There's barely any natural light, so John has off-white, rice-paper lanterns scattered in the corners.","Comme il n'y a pratiquement pas de lumière naturelle, John a placé des lanternes en papier de riz, couleur blanc cassé dans les coins.","Ça n'y a pas beaucoup de lumière naturelle, donc John a placé des lanternes en papier de riz blanches dans les coins."
She loved the way that he gently caressed her cheek with his fingertips as he moaned her name until that wasn't enough.,"Elle aimait la façon de caresser doucement sa joue du bout des doigts en gémissant son nom, jusqu'à ce que ça ne suffise plus.",Ça lui plaisait de caresser doucement sa joue avec ses doigts tout en gémissant son nom jusqu'à ce qu'il ne soit plus suffisant.
Line-dancing area.,Une piste de danse en ligne.,"Ça s'appelle le ""danse-en-ligne""."
"""If what you say is truewell, it happened a long time ago.","Si ce que tu dis est vrai, c'est arrivé il y a longtemps.",Ça a été longtemps.
A small smile tugs at the corner of his mouth.,Un petit sourire se dessine au coin de sa bouche.,Un petit sourire se dessine aux coins de sa bouche.
"""I can't,"" was all he could muster, and even that sounded like the most pathetic excuse.","Tout ce qu'il avait pu dire, c'est ""Je ne peux pas"", et même cette excuse lui avait semblé des plus pathétiques.","Ça ne marche pas, fut tout ce qu'il put dire, et même ça sonnait comme l'excuse la plus pathetique."
It takes everything in me not to look away.,Il me faut tout ce que j'ai en moi pour ne pas détourner le regard.,Ça me coûte tout mon effort de ne pas regarder ailleurs.
"The feel of him, tight around me, is almost too much to bear.","La sensation de son intérieur, serré autour de moi, est presque trop difficile à supporter.","Ça me fait trop de bien, il est si proche de moi, qu'il est presque trop pour supporter."
"He pushed the door mostly closed and looked out into the park, a stripe of late-day sunlight highlighting his face.","Il poussa la porte jusqu'à la fermer et regarda vers le parc, un rayon de soleil de fin de journée illuminant son visage.","Il referma la porte et regarda dans le parc, une bande de soleil tardif mettant en valeur son visage."
"Where else would we hide?""",Où d'autre pourrions-nous nous cacher ?,Ça ne nous laisserait pas de cachet ?
"I'll hold him all night, if that's what he wants.","Je le tiendrai toute la nuit, si c'est ce qu'il veut.","Ça, je le tiens toute la nuit, si c'est ce qu'il veut."
Our time together meant nothing.,Le temps que nous avons passé ensemble ne signifiait rien.,Ça n'a aucun sens.
"I love music,"" he says.","J'aime la musique, dit-il.","Ça me fait plaisir, dit-il."
"After the often-crushing humidity of summer, fall in Philadelphia is crisp, like a ripe apple you can't wait to sink your teeth into.","Après l'humidité souvent écrasante de l'été, l'automne à Philadelphie est frais, comme une pomme mûre que l'on a hâte de croquer à pleines dents.","Après l'humidité écrasante de l'été, l'automne à Philadelphie est frais, comme une pomme mûre que l'on ne peut attendre de mordre."
"We'll sleep on the couches.""",On dormira sur les canapés.,"Ça, on s'endormira sur les canapés."
"He'd live in this moment, this night with her, with no promises.","Il vivrait ce moment, cette nuit avec elle, sans rien lui promettre.","Ça, c'était la vie, la nuit avec elle, sans promesse."
"""We were having a difficult time putting the pieces together because of the missing files, but thankfully, Mr. Anderson was kind enough to create a fake hotel for every transfer.","Nous peinions à recoller les morceaux à cause des dossiers manquants, mais heureusement, M. Anderson a eu la gentillesse de créer un faux hôtel pour chaque transfert.","Ça a été difficile de mettre les pièces du puzzle ensemble en raison des fichiers manquants, mais heureusement, M. Anderson a été assez gentil pour créer un faux hôtel pour chaque transfert."
Even the girls have noticed me slinking around our flat.,Même les filles ont remarqué que je me faufilais dans notre appartement.,Ça a même attiré l'attention des filles qui ont remarqué que je me débrouillais dans notre appartement.
It never occurred to me that I might be hindering his progress by forcing him to keep quiet.,Il ne m'est jamais venu à l'esprit que je pouvais l'empêcher d'avancer en le forçant à se taire.,Ça ne m'est jamais venu à l'esprit que je pourrais l'empêcher de progresser en lui imposant de rester silencieux.
"Chase hefted the plywood and set it against the window, lining up the pilot holes.","Chase souleva le contreplaqué et le plaça contre la fenêtre, alignant les avant-trous.","Chase prit le contreplaqué et le posa contre la fenêtre, alignant les trous de pilotage."
"""They changed the schedule.",Ils ont changé les horaires.,Ça a changé le programme.
"""I'll go grab the bags,"" he said, that muscle in his jaw working double-time as he turned around and left, leaving her with no choice but to see this thing through on her own.","Je vais chercher nos bagages, ajouta-t-il, le muscle de sa mâchoire tiquant deux fois plus alors qu'il se retournait et partait, ne laissant pas d'autres choix à la jeune femme que de se débrouiller toute seule.","Ça va falloir que je vais chercher les sacs, dit-il, le muscle de sa mâchoire travaillant à plein régime alors qu'il se retournait et quittait la pièce, la laissant sans autre choix que de terminer cette chose seule."
If Chase ever found out the truth...,Si Chase découvrait la vérité...,Si Chase découvrait la vérité...
"The sun, half-risen and bright, glowed behind her head like an orange halo, outlining the edges of her hair in bright relief.","Le soleil, à moitié levé et brillant, rayonnait derrière sa tête comme un halo orange, soulignant les contours de ses cheveux d'un relief éclatant.","Le soleil, à mi-hauteur et brillant, éclairait le dos de sa tête comme un halo orange, mettant en relief les bords de ses cheveux."
It never lies.,Elle ne ment jamais.,Ça ne ment jamais.
Of course Inna set the fire.,Bien sûr qu'Inna avait mis le feu.,Ça va sans dire que c'est Inna qui a allumé le feu.
"But you will find someone.""",Mais tu trouveras quelqu'un.,"Ça ira, tu trouveras quelqu'un."
"It didn't matter what her mother had promised him, or what her father owed him.","Peu importe ce que sa mère lui avait promis, ou ce que son père lui devait.","Ça ne comptait pas ce que sa mère lui avait promis, ni ce que son père lui devait."
"Not even a little bit, because she had plenty to keep her busy, and honestly, she didn't have time for anything else.","Pas même un peu, car elle avait de quoi s'occuper, et honnêtement, elle n'avait pas le temps pour quoi que ce soit d'autre","Ça ne l'intéressait pas du tout, car elle avait beaucoup de choses à faire, et, honnêtement, elle n'avait pas le temps de rien d'autre."
The sun is stroking the highlights of John's auburn hair as if it can't keep its fingers out of the wavy locks.,"Le soleil caresse les reflets des cheveux auburn de John, comme s'il ne pouvait pas empêcher ses rayons de toucher ses mèches ondulées.",Le soleil éclaircit les reflets de l'auburn de John comme s'il ne pouvait pas tenir ses mains de ses ondulations.
"The pier cut out to sea a hundred yards north, and fishermen and tourists alike would always head to his bar for lunch.","La jetée s'enfonçait dans la mer à une centaine de mètres au nord, et les pêcheurs comme les touristes se rendaient toujours à son bar pour déjeuner.","Le quai s'avançait vers la mer sur une centaine de mètres au nord, et les pêcheurs et les touristes allaient tous se rendre à son bar pour se déjeuner."
"She turned to Inna, and the words formed sticky clumps in her mouth.","Elle se tourna vers Inna, et les mots formèrent des amas collants dans sa bouche.","Ça, c'est un peu trop, dit-elle à Inna, et les mots se formaient en boules collantes dans sa bouche."
"""It's from the Police, a song called Tea in the Sahara.""","C'est une chanson de Police qui s'appelle ""Tea in the Sahara"".","Ça vient de la police, une chanson appelée ""Thé au Sahara""."
"""If you'd be still, it wouldn't hurt.""","Si tu restais tranquille, tu n'aurais pas mal.",Ça ne te fera pas de mal de rester immobile.
The storm shutters banged a raging rhythm as the strong winds roared inland.,Les volets claquaient à un rythme endiablé tandis que les vents violents s'engouffraient à l'intérieur des terres.,Les volets de protection battaient un rythme furieux tandis que les fortes vents s'enfonçaient dans l'intérieur.
"I know John was married to a woman, and that the marriage lasted for at least a few years.",Je sais que John était marié à une femme et que ce mariage a duré au moins quelques années.,Ça fait du moins plusieurs années que John est marié à une femme.
"""How did she survive, being a woman in that time?","Comment a-t-elle survécu, en tant une femme à cette époque ?","Ça a fallu de l'audace pour survivre, en tant que femme à cette époque ?"
"But John brought color and warmth to it, things I didn't know I'd been missing.","Mais John y a apporté de la couleur et de la chaleur, des choses qui je ne savais pas me manquaient.","Ça a donné du coloris et de la chaleur à la maison, des choses que je ne savais pas manquer."
"""What?"" My question brings John back to the present.",Ma question ramène John au présent.,Ça ?
"One slides up my neck and into my hair, where he grabs a fistful of my curls, pulling me down into his hungry, greedy kiss.","L'une d'elles remonte le long de mon cou jusqu'à mes cheveux, où il saisit une poignée de mes boucles, m'attirant plus bas dans un baiser affamé et avide.","Ça glisse sur mon cou et s'enfonce dans mes cheveux, où il attrape une boule de ma frange, me faisant tomber dans son avide et gourmand baiser."
"I turn away enough to give him some semblance of privacy, quietly putting my things in my backpack, but I stay close.","Je me détourne suffisamment pour lui laisser un semblant d'intimité, en rangeant discrètement mes affaires dans mon sac à dos, mais je reste près de lui.","Je me tourne assez pour lui donner un peu de privé, en silencieux mettant mes affaires dans mon sac à dos, mais je reste proche."
"""I have no idea since you haven't told me what I'm doing exactly.",Je n'en ai aucune idée vu que tu ne m'as pas dit ce que je dois exactement faire.,"Ça me fait rire, car je ne sais pas quoi faire, car tu ne m'as pas dit ce que je fais exactement."
I'm a veritable treasure trove of useless knowledge.,Je suis un véritable puits de connaissances inutiles.,Ça fait que je suis un véritable trésor de connaissances inutiles.
She reached for him and touched his arm and his tattoo burned like she'd touched him with a torch.,"Elle s'approcha de lui, toucha son bras et son tatouage le brûla comme si elle l'avait touché avec une torche.",Ça brûlait comme si elle l'avait touché avec un torchon.
"John makes a sound in the back of his throat, something like a confirmation, and drops his head to his chest.","John émet un grognement, quelque chose comme une confirmation, et baisse la tête vers sa poitrine.","Ça, c'est un peu comme une confirmation, dit John, en faisant un son dans la gorge, et il baissa la tête sur sa poitrine."
"""Huh?"" Mari sighed as the image of her and Chase vanished.",Mari soupira alors que l'image d'elle et de Chase disparaissait.,"Ça ? poussa Mari, tandis que l'image de Chase et d'elle s'effaçait."
"I want inside you,"" he practically begs.","Je veux être en toi, supplie-t-il presque.","Ça me fait envie d'être à l'intérieur de toi, dit-il presque en suppliant."
"""He's not here,"" Mari whispered.","Il n'est pas là, murmura Mari.","Ça ne marche pas, dit Mari en chuchotant."
Lights lit up the room and sickly carnival music blasted from unseen speakers.,Des lumières illuminèrent la pièce et une musique de carnaval discordante sortit de haut-parleurs invisibles.,Les lumières éclairaient la pièce et la musique d'un carnaval malade s'échappait des haut-parleurs invisibles.
"He could see more fire than bar, and he knew it was over.","Il voyait plus le feu que son bar, et il savait que c'était fini.","Ça faisait plus de bar qu'un bar, et il savait que ça était fini."
"He doesn't think I'm crazy when I stop, mid-sentence, to point out the song that's playing in the restaurant while we eat.","Il ne me prend pas pour un fou quand je m'arrête, au milieu d'une phrase, pour lui faire remarquer la chanson qui passe dans le restaurant pendant que nous mangeons.",Ça ne pense pas que je suis fou quand je me mets à pointé la chanson qui est jouée dans le restaurant pendant que nous mangeons.
Let me try to brace myself halfway.,Laisse-moi essayer de m'arc-bouter à mi-chemin.,Ça me fera plaisir de m'essayer à me raccrocher au milieu.
"""I deserve to feel his death.",Je mérite de voir sa mort.,Ça me revient de sentir sa mort.
"The naked woman stood tall, her deep-brown hair reaching to her ankles.","La femme nue se tenait debout, ses cheveux d'un brun profond lui arrivaient aux chevilles.","La femme nue se tenait debout, ses cheveux bruns atteignant jusqu'à ses chevilles."
"Feeling more confident in her movements, she stroked him as she licked and sucked, grasping him firmly.","Plus confiante dans ses mouvements, elle le caressa tout en le léchant et en le suçant, l'empoignant fermement.","Ça lui donnait plus de confiance, elle le caressea tandis qu'elle léchait et suçait, le saisissant fermement."
"So, they tried to scare me off by telling me about all the monsters and the ghosts in the school, how mean the teacher really was, all the gross things the cafeteria lady was putting in the food, and unfortunately, it worked.","Elles ont donc essayé de m'effrayer en me parlant de tous les monstres et fantômes de l'école, de la méchanceté du professeur, de toutes les choses dégoûtantes que la dame de la cafétéria mettait dans la nourriture, et malheureusement, ça a fonctionné.","Ça a marché, c'est-à-dire que j'ai été effrayé et que j'ai décidé de ne pas aller à l'école."
I hope my voice sounds firm.,J'espère que ma voix est ferme.,Je espère que ma voix sonne ferme.
"""I'm very thorough,"" Andi said, nibbling on a piece of bacon.","Je suis très minutieuse, dit Andi en grignotant un morceau de bacon.","Ça me fait plaisir, dit Andi en mâchant une tranche de bacon."
"After high school, she attended college, worked as a bellhop, fast food cook, and a museum worker until she decided to take an EMT course.","Après le lycée, elle est allée à l'université, a travaillé comme groom, cuisinière dans un fast-food et employée dans un musée, jusqu'à ce qu'elle décide de suivre des cours pour devenir ambulancière.","Après le lycée, elle a fréquenté l'université, travaillé comme valet de chambre, cuisinier dans un fast-food et employée dans un musée, avant de décider de suivre un cours d'ambulancier."
"""His baby sister.",Sa petite sœur.,Sa petite sœur.
"""Welcome to the Emerald Cove, Mr. MacGregor,"" the clerk said with that warm smile that didn't seem to help the situation as Devyn continued to glare in a way that told her that she was never going to hear the end of this.","Bienvenue à l'Emerald Cove, M. MacGregor, dit la réceptionniste avec un sourire chaleureux qui ne semblait pas arranger la situation, alors que Devyn continuait de la fixer d'une manière qui lui disait qu'elle ne finirait jamais d'en entendre parler.","Bienvenue à l'Emerald Cove, M. MacGregor, dit le clerc avec un sourire chaleureux qui ne semblait pas aider la situation, tandis que Devyn continuait à glacer avec un regard qui lui disait qu'elle n'allait jamais entendre la fin de l'histoire."
Was this the end?,Était-ce la fin ?,Ça allait-il s'arrêter là ?
The board would have fired his ass for gross incompetence.,Les membres du conseil d'administration l'auraient licencié pour incompétence grave.,Ça aurait fait que le conseil d'administration l'a fichu pour incompétence.
To escape.,Pour s'échapper.,Être en fuite.
"We expect landfall not long after midnight at the storm's current speed...""",Nous nous attendons à ce que la tempête touche terre peu après minuit vu sa vitesse actuelle...,"Ça ne fera pas longtemps que nous toucherons terre, à la vitesse actuelle de la tempête..."
I don't want any stray projectiles to catch either one of us unawares.,"Je ne veux pas qu'un projectile perdu nous prenne au dépourvu, l'un ou l'autre.",Ça ne faut pas que des projectiles errants nous attrapent par surprise.
"I yank until I free myself, wincing, but the pain calms me down a little.","Je tire jusqu'à me libérer, en grimaçant, mais la douleur me calme","Ça me fait souffrir, mais la douleur me calme un peu."
He looked out to the dark beach.,Il regarda la plage sombre.,Il regarda la plage sombre.
"You haven't told me how you feel about him.""",Tu ne m'as pas dit ce que tu ressentais pour lui.,Ça ne veut pas dire que tu ne m'aies pas dit comment tu te sentais à son égard.
Serving Chase coffee in bed without his black T-shirt or pants.,"Servir un café à Chase dans son lit, sans son tee-shirt noir ni son pantalon.",Ça fait un moment que Chase ne boit pas de café en lit.
"No going barefoot on the deck today, it wasn't safe.","Pas question d'aller pieds nus sur le pont aujourd'hui, ce n'était pas sûr.",Ça ne serait pas prudent de marcher pieds nus sur le pont aujourd'hui.
Lots of little girls with curls hanging to their waists and bright blue eyes...,Beaucoup de petites filles avec des boucles qui leur arriveraient à la taille et des yeux bleu brillant...,Ça fait longtemps que je n'ai pas vu autant de petites filles aux cheveux bouclés qui descendaient jusqu'à leur taille et aux yeux bleus lumineux...
What he faced now.,Ce qu'il affrontait maintenant.,"Ça, c'était ce qu'il devait faire maintenant."
She freaking loved quiet time!,Elle adorait le temps calme !,Ça faisait partie de ses plus grandes joies !
"The elevator doors barely had a chance to open when he was moving his ass, heading to his office, praying every step of the way that Andi was there.","Les portes de l'ascenseur avaient à peine eu le temps de s'ouvrir qu'il en sortait, se dirigeant vers son bureau, priant à chaque pas pour qu'Andi soit là.","Les portes de l'ascenseur n'avaient pas eu le temps de s'ouvrir que déjà il se déplaçait, se dirigeant vers son bureau, priant à chaque pas qu'Andi y soit."
"""God, you'll never know how sorry I am.""","Bordel, tu ne peux pas savoir à quel point je suis désolé.","Ça, tu ne sauras jamais à quel point je suis désolé."
"""You hate the clutter I make with my records and my gadgets, and my clothing lying about the bedroom.""","Tu détestes le désordre que je crée avec mes disques, mes gadgets et mes vêtements qui traînent dans la chambre.","Ça te dérange les affaires que j'ai dans ma chambre, mes enregistrements et mes gadgets, et mes vêtements qui sont partout."
"""Who is he and what is he to you?""",Qui est-il et que représente-t-il pour toi ?,"Ça, qui est-ce qu'il est et qu'est-ce qu'il est pour toi ?"
"""You'll be safer at home.""",Tu seras plus en sécurité à la maison.,Ça te sera plus sûr à la maison.
"Get control, mister.","Contrôlez-vous, monsieur.","Ça suffit, monsieur."
Not for anyone.,Pour personne.,Ça ne sert à rien.
"I look away, unable to handle the intensity of John's gaze, and stare unseeing at the computer screen.","Je détourne le regard, incapable de supporter l'intensité du regard de John, et je fixe l'écran de l'ordinateur sans le voir.","Je me détourne, incapable de supporter l'intensité du regard de John, et regarde sans voir l'écran du ordinateur."
"She fingered the pearl pendant, twisting it slowly.",Elle toucha le pendentif en perles et le fit tourner lentement.,"Elle frôla le pendentif en perle, le tournant lentement."
"Then he reeled backward, almost falling off the platform.","Puis il recula, tombant presque de la plateforme.","Il se pencha alors en arrière, presque tombant du plateau."
"Every time I come in for my shift, I expect to find a note from Nicki, but she leaves me alone.","Chaque fois que j'arrive pour mon service, je m'attends à trouver un mot de Nicki, mais elle me laisse tranquille.","Ça fait des mois que je suis au courant de ce qui se passe, et je ne vois pas Nicki."
"Breaking off the kiss, Andi reached for that bottle of bodywash and squeezed more into her hand before tossing the empty bottle aside and turning around in his arms, reaching up and pulled him back down to pick up where they left off while she reached between their bodies and-","Rompant le baiser, Andi attrapa la bouteille de gel douche et en pressa davantage dans sa main avant de jeter la bouteille vide de côté et de se retourner dans ses bras, tendant ses bras pour le mettre à son niveau et reprendre là où ils s'étaient arrêtés tandis qu'elle passait la main entre leurs corps et...","Ça suffit, dit Andi, en rompant le baiser, en s'approchant de la bouteille de douche corporelle et en la pressant pour en sortir plus, avant de jeter la bouteille vide de côté et de se retourner dans ses bras, s'élevant et le faisant revenir pour reprendre là où ils avaient laissé, tandis qu'elle se glissait entre leurs corps et..."
"And so damned tight, I start to babble.",Et tellement serré que je commence à bafouiller.,Ça est si serré que je commence à bavarder.
"Add the peep show to the grudge and revenge plot, and Inna would kill both of them without hesitation.","Ajoutez le peep-show au projet de vengeance, et Inna les tuerait tous les deux sans hésiter.","Ajouter le spectacle érotique au complot de rancune et de vengeance, et Inna les tuerait sans hésiter."
"It's my fault he's dead.""",C'est ma faute s'il est mort.,Ça c'est ma faute qu'il soit mort.
I've never been like this with anyone.,Je n'ai jamais été comme ça avec personne.,Ça ne m'est jamais arrivé avec personne.
"Not everyone can make it with a coastal shop.""",Ce n'est pas donné à tout le monde de réussir à s'en sortir avec un magasin en bord de mer.,"Ça ne se fait pas avec tout le monde, avec un magasin de bord de mer."
Inna wouldn't either.,Inna non plus.,Ça ne ferait pas d'Inna.
She tugged more forcefully and moved to take him in her mouth.,Elle tira plus fort et bougea pour le prendre dans sa bouche.,Ça lui donnait plus de force et elle se dirigea pour le prendre dans sa bouche.
