sources,references,translations
"Something is really eating at the man, and I wish I knew him well enough for me to be able to ask.","Quelque chose le ronge vraiment, et j'aimerais le connaître assez pour pouvoir le lui demander.","Ça fait vraiment mal au gars, et je souhaiterais le connaître assez bien pour pouvoir lui poser la question."
"""Please don't make this more difficult than it already is.""","S'il te plaît, ne rends pas les choses plus difficiles qu'elles ne le sont déjà.","Ça ne fait pas plus de mal, mais ne fais pas plus de difficulté."
"""Do I have a choice?""",Ai-je le choix ?,Ça m'est-il laissé le choix ?
"""I'll tell you about that oil portrait hanging over the bar.",Je vais te parler de cette peinture à l'huile accrochée au-dessus du bar.,"Ça, je vais te parler de ce portrait en huile qui pend au-dessus du bar."
"He'd led her on, knowing he couldn't give her what she really needed.",Il avait couché avec elle sachant qu'il ne pouvait pas lui donner ce dont elle avait vraiment besoin.,Ça lui avait fait croire qu'il pouvait lui donner ce qu'elle vraiment avait besoin.
"He's smiling, despite the uncertainty in his eyes.","Il sourit, malgré l'incertitude dans ses yeux.","Ça lui fait sourire, malgré l'incertitude dans ses yeux."
It occurs to me that it's been over a month since I got laid.,Je me rends compte que cela fait plus d'un mois que je ne me suis pas envoyé en l'air.,Ça me vient à l'esprit que c'est plus d'un mois que je ne suis pas allé à l'affaire.
"""Did you step on any glass?""",As-tu marché sur du verre ?,Ça a-t-il été un verre qui t'a fait du mal ?
"Are you going to leave me here and run away?""",Qu'est-ce que tu vas faire ? Tu vas me laisser ici et t'enfuir ?,Ça veut dire que tu vas me laisser ici et que tu vas fuir ?
Chase took a bite of his sandwich then set it down.,Chase croqua une bouchée de son sandwich puis le reposa.,Chase prit une bouchée de son sandwich puis le posa.
"I know she's doing what she thinks is best.""",Je sais qu'elle fait ce qu'elle pense être le mieux.,"Ça, c'est ce qu'elle croit être le meilleur."
"In a split second, she threw her arms around his neck and craned to kiss him, giving him a peck beneath his chin.","En une fraction de seconde, elle lui passa les bras autour du cou et se pencha pour l'embrasser, lui faisant un petit bisou sous le menton.","Ça ne lui avait pas fallu qu'un instant pour jeter ses bras autour de son cou et s'incliner pour le embrasser, lui donnant un baiser sous le menton."
He liked falling asleep with her in his arms more than he should.,"Il aimait, beaucoup plus qu'il ne devait, s'endormir avec elle dans ses bras.",Ça lui plaisait de s'endormir avec elle dans ses bras plus qu'il ne le devrait.
"Better grab a candle or two.""",Je ferais mieux de prendre une ou deux bougies.,Ça me semble que je devrais prendre une bougie ou deux.
"The mentholated cream soothed his skin as he rubbed, though he was careful not to lather near the cut.","La crème mentholée apaisa sa peau lorsqu'il frotta, bien qu'il fît attention à ne pas faire mousser la crème près de la coupure.","L'huile mentholée apaisait sa peau lorsqu'il se frottait, mais il s'assurait de ne pas se lather à proximité de la blessure."
"""This is no time to be afraid of the ocean.",Ce n'est pas le moment d'avoir peur de l'océan.,Ça ne fait pas de bon temps pour être peureux devant l'océan.
"When the backs of his knees hit it, I release him, and he tumbles down.","Lorsque l'arrière de ses genoux le touche, je le libère et il se tomber.","Quand les genoux de sa postérieure frappent le mur, je le lâche et il tombe."
"The crash of waves onto the sand echoed against the dunes, and the darkened skeletal remains of the pier jagged from the water.","Le fracas des vagues sur le sable résonnait contre les dunes, et les vestiges squelettiques de la jetée se détachaient de l'eau.","Les vagues s'écrasaient sur le sable et échoïrent contre les dunes, tandis que les restes squelettiques sombres de la jetée se détachaient de l'eau."
"""What do you think?"" Andi asked as she waited for Drew, her twin brother, best friend, and the man that she was counting on to tell her that she wasn't making a mistake to say something.","demanda Andi en attendant que Drew, son frère jumeau, son meilleur ami et l'homme sur qui elle comptait pour lui dire qu'elle n'était pas en train de commettre une erreur, dise quelque chose.",Ça te plaît ?
"No one would have ever put bets on finding a buyer that fast.""",Personne n'aurait jamais parié sur le fait de trouver un acheteur aussi rapidement.,Ça ne s'était jamais passé.
Like Inna said.,Comme l'avait dit Inna.,Ça ressemble à ce que dit Inna.
"Sniffing my shirt, maybe?","Il renifle mon t-shirt, peut-être ?","Ça sentait mon tee-shirt, peut-être ?"
I've never seen it before.,Je ne l'avais jamais vue auparavant.,Ça m'a jamais arrivé.
"""He'll see me if I move it.",Il me verra si je la bouge.,Ça le fera voir si je le déplace.
"""You called me your date.""",Tu as dit que j'étais ton rendez-vous.,"Ça veut dire que tu m'as appelé ton ""date""."
"Now that the storm brought them back to reality, she could sense him tightening again with worry.","Maintenant que la tempête les ramenait à la réalité, elle sentait qu'il se crispait à nouveau d'inquiétude.","Ça faisait maintenant un moment que la tempête les avait rappelés à la réalité, et elle pouvait le sentir se resserrer à nouveau par inquiétude."
"""You like him.""",Tu l'aimes bien.,Ça te plaît.
"He knew that he was taking a chance by spending the last month on the road, but he didn't have a choice.","Il savait qu'il prenait un risque en passant le dernier mois sur la route, mais il n'avait pas le choix.","Ça faisait un mois qu'il était sur la route, et il savait qu'il prenait un risque, mais il n'avait pas d'autre choix."
"That couldn't be good, Andi thought even as she followed the mystery man that commandeered her interview, curious to see where this was going.","Ça ne présageait rien de bon, pensa Andi même si elle suivait l'homme mystérieux qui la convoquait pour un entretien afin de voir où tout ça la menait.","Ça ne pouvait pas être bon, pensa Andi tout en suivant l'homme mystérieux qui avait pris le contrôle de son entretien, curieuse de voir où ça allait mener."
"She kept her face buried in the couch, her ass high in the air.","Elle gardait le visage enfoui dans le canapé, les fesses en l'air.","Ça lui faisait plaisir de garder son visage enfoui dans le canapé, son cul en l'air."
I say this to John when he gives me his mood for the night.,C'est ce que je dis à John lorsqu'il me fait part de son humeur du soir.,"Ça, je le dis à John lorsqu'il me donne son humeur pour la nuit."
Damn the bad memories and damn his chivalry.,Au diable les mauvais souvenirs et au diable sa galanterie.,Ça va faire qu'il se souvienne de mauvais souvenirs et de sa chevalerie.
"Biting back a disappointed sigh, Andi reluctantly stood up and followed him to the door, hoping that he'd change his mind.","Réprimant un soupir de déception, Andi se leva à contrecœur et le suivit jusqu'à la porte, espérant qu'il changerait d'avis.","Ça lui faisait du mal de se lever et de le suivre jusqu'à la porte, espérant qu'il changerait d'avis."
"She leaned against him, his body damp with sweat and warm.","Elle s'appuya contre lui, son corps humide de sueur et chaud.","Ça lui donnait une sensation de sécurité, son corps humide de sueur et chaud."
"""Not me, my, uh, niece.","Pas moi, ma, euh... nièce.","Ça ne m'intéresse pas, ma, uh, nièce."
"He tried to back up, but he slid, his feet not gaining any traction on the shifting mess.","Il essaya de reculer, mais il glissa, ses pieds n'ayant aucune prise sur le sable mouvant.","Ça lui fit essayer de reculer, mais il glissa, ses pieds ne trouvant aucune prise sur le déluge de boue."
"If only she knew how to ease his grief about his brotherthen, she might be able to get his attention on other things, like living.","Si seulement elle savait comment soulager son chagrin à propos de son frère, elle pourrait alors attirer son attention sur d'autres choses, comme vivre.","Ça lui aurait permis de se détendre sur le fait de son frère, et elle aurait pu attirer son attention sur d'autres choses, comme la vie."
But she was old enough and independent enough to do this on her own.,Mais elle était assez âgée et indépendante pour le faire toute seule.,Ça faisait assez longtemps qu'elle était assez âgée et assez indépendante pour faire ça seule.
"""John, please, oh please, tell me you've had sex in the last eight years.""","John, s'il te plaît, oh s'il te plaît, dis-moi que tu as fait l'amour au cours des huit dernières années.",Ça fait huit ans que tu as eu des rapports sexuels ?
Focus on the ropes and climbing.,Elle se concentra sur les cordes et sur l'escalade.,Ça se passe avec les cordes et la montée.
"""I'm glad you did,"" I admit, still shaky.","Je suis content que tu l'aies fait, admets-je, encore tremblant.","Ça m'a plu, admit-je, encore tremblante."
"It also didn't hurt that she was always early, worked hard, never bitched or complained when he asked her to do something, didn't bother kissing his ass, and, of course, he hadn't found her curled up in the fetal position underneath her desk yet.","À ça, il fallait rajouter qu'elle arrivait toujours tôt, travaillait dur, ne se plaignait jamais quand il lui demandait de faire quelque chose, elle ne lui léchait pas les bottes, et bien sûr, il ne l'avait pas trouvé en position fœtale sous son bureau pour l'instant.","Ça ne faisait pas non plus de mal qu'elle était toujours en retard, qu'elle travaillait dur, qu'elle ne se plaindrait jamais lorsqu'il lui demandait de faire quelque chose, qu'elle ne s'ennuyait pas à lui faire la bise, et bien sûr, il n'avait pas encore trouvé sa collègue en position fœtale sous son bureau."
"Still don't, but it's thick and silky as the pads of my fingers slide along the waves.","Je ne le sais toujours pas, mais ils sont épais et soyeux lorsque la pulpe de mes doigts glisse dans ses cheveux ondulés.","Ça ne l'est pas encore, mais il est épais et soyeux comme mes doigts glissent sur les vagues."
"He'd offered to put this deal on hold until after she had the twins, but she'd been determined to see this thing through to the end and-","Il lui avait proposé de mettre cette affaire en suspens jusqu'à ce qu'elle ait accouché des jumeaux, mais elle était déterminée à aller jusqu'au bout et...","Ça avait été proposé de mettre l'affaire en attente jusqu'à ce qu'elle ait eu les jumeaux, mais elle avait été déterminée à mener cette affaire jusqu'au bout et..."
"Silence stretches on between us, and I feel vindicated.",Le silence s'étire entre nous et je me sens validé.,"Ça fait du silence entre nous, et je me sens justifié."
"""Chase will be back soon.",Chase sera bientôt de retour.,Ça va arriver bientôt.
The bar was covered with lit candles and Mari was whistling some unknown song and twirling around.,Le bar était couvert de bougies allumées et Mari sifflait une chanson inconnue en tournant sur elle-même.,Le bar était recouvert de bougies allumées et Mari s'entretassait de chansons inconnues et se tournait en rond.
"""Yes, when he left her, she was carrying his child.""","Oui, quand il l'a quittée, elle portait son enfant.","Ça, oui, quand il l'a quittée, elle était enceinte de lui."
"It probably wouldn't have been so bad if she'd been allowed to focus on one thing at a time, but apparently, that wasn't an option.","Elle s'en serait probablement sortie s'il lui avait permis de se concentrer sur une seule tâche à la fois, mais apparemment, c'était impossible.","Ça aurait peut-être pas été si mauvais si elle avait pu se concentrer sur une chose à la fois, mais apparemment, c'était impossible."
It wasn't too late.,Il n'était pas trop tard.,Ça n'était pas trop tard.
That should be enough water.,Il devrait y avoir assez d'eau.,Ça devrait suffire.
"""I...it's just so wrong not having you with me,"" he groans.","Je... ça fait tellement mal de ne pas t'avoir avec moi, gémit-il.","Ça... c'est tellement faux de ne pas avoir de toi avec moi, gémit-il."
"""Let me get you a towel,"" he said in his forced calm and hopefully nice voice.","Je vais te chercher une serviette, dit-il de sa voix calme et, espérait-il, agréable.","Ça me fait peur, dit-il dans sa calme forcée et dans une voix espérant être agréable."
"""I know, I'm too awesome to be single forever.""","Je sais, je suis trop génial pour rester célibataire toute ma vie.","Ça va, je suis trop cool pour être célibataire à jamais."
Clearly his body and mind weren't on the same page.,"Manifestement, son corps et son esprit n'étaient pas sur la même longueur d'onde.",Ça faisait clairement voir que son corps et son esprit n'étaient pas sur la même longueur d'onde.
"If Chase left, she'd have to marry Inna, or run away and live in a hidden cove somewhere her tribe couldn't find her.","Si Chase partait, elle devrait épouser Inna, ou s'enfuir et vivre dans une crique cachée, quelque part où sa famille ne pourrait pas la trouver.","Si Chase partait, elle devrait se marier avec Inna, ou s'enfuir et vivre dans une baie cachée où son peuple ne la trouverait pas."
Twitter: @kerryadrienne,Twitter : @kerryadrienne,Twitter : @kerryadrienne
"When she'd come to shore, she'd left behind everything she'd ever known to make it on her own and sometimes the weight of that choice caused her a pang of indecision.","Lorsqu'elle était arrivée sur la terre ferme, elle avait laissé derrière elle tout ce qu'elle avait connu pour se débrouiller seule et, parfois, le poids de ce choix lui causait un sentiment de doute.",Ça faisait des années qu'elle était sur l'île et elle avait laissé tout derrière elle pour se faire une place et parfois le poids de cette décision lui faisait un moment de doute.
"I know this fun house.""",Je connais ce palais du rire.,"Ça, c'est le palais du rire."
Andi Dawson.,Andi Dawson,Ça fait Andi Dawson.
"Too many to count, and yet not enough to satisfy.","Trop pour les compter, et pourtant pas assez pour les satisfaire.","Ça fait trop pour être compté, et pas assez pour satisfaire."
And arranged marriages aren't always a bad thing.,Et les mariages arrangés ne sont pas toujours une mauvaise chose.,Ça ne veut pas dire que les mariages arrangés sont toujours mauvais.
"When she came out of the bathroom, she scanned the empty bar.","En sortant de la salle de bains, elle balaya du regard le bar vide.","Quand elle sortit de la salle de bains, elle balaya le bar vide."
"Since he'd been standing at the railing, clouds had filled most of the sky over the ocean and crept toward the shore.","Depuis qu'il se tenait à la balustrade, les nuages avaient envahi la majeure partie du ciel au-dessus de l'océan et s'étaient rapprochés du rivage.","Ça faisait maintenant plusieurs heures qu'il était debout à la balustrade, et les nuages avaient rempli la majeure partie du ciel sur l'océan et s'approchaient de la côte."
"She peeked to see what he was doing, and he held his hands up and wiggled his fingers.","Elle jeta un coup d'œil pour voir ce qu'il faisait, et il leva les mains et remua les doigts.","Ça lui fit peur, elle regarda ce qu'il faisait et il tendit les mains et commença à faire des mouvements avec les doigts."
"I moan, and suck, and lick, and nibble, and give John Burton's cock every bit of pleasure I can dream up.","Je gémis, je suce, je lèche, je mordille et je donne à la queue de John Burton tout le plaisir que je peux imaginer.","Ça me fait un gémissement, un suçage, un léchement, un mordillon et je donne à la queue de John Burton tout le plaisir que je peux imaginer."
"""Come on, Chase, it'll be a nice break from being cooped up in here.""","Viens, Chase, ce sera une bonne pause après avoir été enfermés ici.",Ça va être une bonne pause de ne pas être enfermé ici.
"My patience with you is...gone.""",Ma patience en ce qui te concerne est... épuisée.,Ça fait que ma patience avec toi est... disparue.
The merpeople were incensed at Amelia's departure and hunted down the ship.,Les habitants des mers étaient furieux du départ d'Amelia et avaient pris le bateau en chasse.,Les habitants des mers étaient en colère à cause du départ d'Amelia et poursuivirent le navire.
"God, he wasn't ready for it to end yet.","Bon sang, il n'était pas encore prêt à ce que ça se termine.","Ça, il n'était pas prêt à la fin."
"Right now, family isn't one of the positives.""","En ce moment, ma famille ne fait pas partie des choses positives.",Ça ne fait pas partie des positifs pour l'instant.
"""My shop will be a complete loss.",Mon magasin est totalement foutu.,Ça va être un désastre pour mon magasin.
"""I wasn't planning on going,"" Devyn said, knowing better than to waste any time on bullshit, not when he only had four months to clean this mess.","Je n'avais pas prévu d'y aller, dit Devyn qui avait mieux à faire que de perdre son temps dans ces bêtises alors qu'il n'avait que quatre mois pour tout arranger.","Ça ne m'avait pas été prévu, dit Devyn, connaissant mieux que personne qu'il ne fallait pas perdre de temps sur des choses inutiles, pas quand il n'avait que quatre mois pour nettoyer ce désastre."
"A small, tight eye meant a strong, well-organized storm.",Un oeil de cyclone de petite taille était synonyme d'une tempête forte et rigoureuse.,"Ça faisait un petit œil fermé, c'était un fort et bien organisé."
This has been a sore spot for us ever since the beginning.,"Depuis le début, c'est un point sensible entre nous.",Ça a été un point sensible pour nous depuis le début.
What kind of relationship would that be?,Quel genre de relation cela serait-il ?,"Ça serait quoi, un genre de relation ?"
"Right now, I watch John float back to earth.","Pour l'instant, je regarde John revenir sur terre.","Ça, je le regarde maintenant, John s'éloigner de la terre."
Desperately.,Désespérément.,Ça me fait désespérer.
"I prefer to remain anonymous online.""",Je préfère rester anonyme en ligne.,Ça me semble plus judicieux de rester anonyme en ligne.
"Overbearing, sometimes.","Trop autoritaire, parfois.",Ça peut être un peu surprotecteur.
"You've mentioned it a few times.""",Tu l'as mentionné plusieurs fois.,Ça a été dit plusieurs fois.
"John looks over my head, and the scent of falafel fills my nose as the waiter reaches around me and sets our lunch orders on the table.",John regarde par-dessus ma tête et l'odeur des falafels m'emplit le nez lorsque le serveur me contourne et dépose nos commandes sur la table.,"Ça sent le falafel, dit John en regardant au-dessus de ma tête, et le parfum de falafel remplit mon nez alors que le serveur passe derrière moi et pose nos repas sur la table."
Plenty of stuff in the kitchen.,Il y a plein de choses dans la cuisine.,Ça y avait beaucoup de choses dans la cuisine.
She had to make sure that wouldn't happen.,Elle devait s'assurer que cela n'arriverait pas.,Ça ne pouvait pas arriver.
"At first, he thought it was some kind of sick joke played on him when he was drunk, and he'd tried to scrub it off, thinking it might be ink pen.","Au début, il avait cru qu'il s'agissait d'une mauvaise blague qu'on lui avait faite lorsqu'il était ivre, et il avait essayé de l'effacer en pensant qu'il s'agissait peut-être d'encre de stylo.","À première vue, il avait pensé qu'il s'agissait d'une blague maladive jouée sur lui lorsqu'il était ivre, et il avait essayé de l'effacer, pensant qu'il s'agissait d'un stylo à bille."
"He really got into the Artic Monkeys.""",Il a vraiment aimé les Arctic Monkeys.,Ça lui a vraiment plu les Arctic Monkeys.
"She wanted to memorize his every move, capture every touch and preserve the moments when they came together as one.","Elle voulait mémoriser chacun de ses mouvements, capturer chaque contact et immortaliser les moments où ils ne faisaient qu'un.","Ça lui faisait plaisir de mémoriser chaque mouvement de son corps, de capter chaque contact et de conserver les moments où ils se sont unis en un seul être."
He couldn't let her get him more upset.,Il ne pouvait pas la laisser l'énerver davantage.,Ça ne pouvait pas le faire plus en colère.
"""I'm not ready yet,"" she said.","Je ne suis pas encore prête, dit-elle.","Ça ne va pas encore, dit-elle."
"Not really caring how it got there, Andi grabbed her bag and-","Sans se soucier de la façon dont il était arrivé là, Andi l'attrapa et...","Ça ne lui importait pas vraiment de savoir comment elle était arrivée là-bas, Andi attrapa son sac et..."
"I've only turned on two of the lamps in my living room, and the walls merely glow softly around us.","Je n'ai allumé que deux des lampes de mon salon, et les murs se contentent de diffuser une douce lueur autour de nous.","Ça fait deux lampes que j'ai allumées dans mon salon, et les murs ne brillent que doucement autour de nous."
I'm only half-serious.,Je ne suis qu'à moitié sérieux.,Ça ne fait que moitié de sérieux.
"She scampered after him, her flip-flops squeaking on the floor as she tried to run through the mirrored maze without tripping or falling or knocking over mirrors.","Elle lui emboita le pas, ses tongs crissant sur le sol alors qu'elle essayait de courir à travers le labyrinthe de miroirs sans trébucher, tomber ou renverser les miroirs.","Ça lui faisait du bruit, mais elle essayait de courir sans se tromper, sans tomber ou sans casser des miroirs."
"""Music speaks to me,"" I find myself saying.","La musique me parle, me trouvé-je à dire.","Ça parle à moi, me dis-je."
Nicki takes a sudden interest in the papers on her desk.,Nicki s'intéresse soudain aux papiers posés sur son bureau.,Nicki s'intéresse brusquement aux papiers sur son bureau.
"""That's better, now drink this.""","C'est mieux, maintenant bois ça.","Ça va mieux, bois ça maintenant."
"""I don't think I've heard it,"" John admits.","Je ne pense pas l'avoir entendu, admet John.","Ça, je ne pense pas l'avoir entendu, admit John."
"So far, the only thing that they knew was that whoever was behind it had access, which meant that every member of the board and several high-ranking executives at the company was a suspect.","Jusqu'à présent, la seule chose qu'ils savaient, c'était que la personne qui était derrière tout ça avait un accès à la gestion des Hôtels Carta, ce qui signifiait que tous les membres du conseil d'administration et plusieurs cadres supérieurs de l'entreprise étaient suspects.",Ça faisait déjà plusieurs jours que les enquêteurs ne savaient rien de plus.
"""I don't know,"" he yelled.","Je ne sais pas, cria-t-il.","Ça, je ne sais pas, cria-t-il."
Chapter 19,Chapitre 19,19e chapitre
But she knew what she didn't want.,"Mais, elle savait ce dont elle ne voulait pas.",Ça lui donnait une idée de ce qu'elle ne voulait pas.
"I'll tell you about the painting later.""",Je te parlerai du tableau plus tard.,"Ça, je t'en parlerai plus tard."
"There's nothing here for you anymore.""",Il n'y a plus rien ici pour toi.,Ça ne te sert plus de rien.
"""Nothing changed, except maybe my ability to deny the truth.","Rien n'a changé, sauf peut-être ma capacité à nier la vérité.","Ça n'a rien changé, à part peut-être ma capacité à nier la vérité."
"The water, cool for September, pushed and pulled at her until she was over waist deep.","L'eau, fraîche pour un mois de septembre, la poussait et la tirait jusqu'à ce qu'elle ait dépassé sa taille.","L'eau, fraîche pour septembre, la poussait et la tirait jusqu'à ce qu'elle soit au-dessus de la taille."
"The moon is nearly full, waxing or waning I don't know, but it's bright.","La lune est presque pleine, je ne sais pas si elle est croissante ou décroissante, mais elle est brillante.","La lune est presque pleine, en croissance ou en décroissance, je ne sais pas, mais elle est brillante."
"When the wet heat of John's mouth surrounds me for the first time, I know that I'm going to embarrass myself.","Lorsque la chaleur humide de la bouche de John m'entoure pour la première fois, je sais que je vais me ridiculiser.","Quand la chaleur humide de la bouche de John m'entoure pour la première fois, je sais que je vais me faire honte."
"He must have figured out where we went.""",Il a dû comprendre où on était allés.,Ça doit lui avoir donné une idée de notre destination.
"""I promise I won't let anything happen to you.""",Je te promets que je ne laisserai rien t'arriver.,"Ça, je te promets que rien ne t'arrivera."
And I'm a little tongue-tied when he leans down and leaves a soft kiss on my cheek before he sits in the chair across from me.,Et je reste muet lorsqu'il se penche et dépose un doux baiser sur ma joue avant de s'asseoir sur la chaise en face de moi.,Ça me fait un peu perdre la tête lorsqu'il se penche et dépose un doux baiser sur ma joue avant de s'asseoir sur le fauteuil en face de moi.
He'd be on a boat. On the water.,Il serait sur un bateau.,"Ça, c'était sur un bateau."
"""I'll see you before I leave tomorrow.""","On se verra demain, avant mon départ.","Ça, je te verrai avant de partir demain."
"His other arm boasted some type of navy diver tattoo, faded and smudged.","Son autre bras arborait une sorte de tatouage de plongeur de la Marine, délavé et abîmé.","Son autre bras portait un tatouage de plongeur de la marine, taché et effacé."
"""We have more important things to discuss,"" Devyn said with a pointed look at the files in his hands as he placed them on the coffee table.","Nous avons des choses plus importantes à discuter, déclara Devyn avec un regard appuyé sur les dossiers entre ses mains alors qu'il les posait sur la table basse.","Ça ne fait pas partie des choses les plus importantes à discuter, dit Devyn en jetant un regard pointu vers les dossiers qu'il tenait dans ses mains, avant de les poser sur la table basse."
"We can clean tomorrow.""",Nous pourrons nettoyer demain.,"Ça, on peut le nettoyer demain."
Old-time pirates scared her.,Les pirates d'antan lui faisaient peur.,Les pirates d'autrefois la faisaient peur.
"Maybe this wouldn't be so bad, Andi tried telling herself as she glanced back at the door to find Uncle Shawn standing there, shooting her a wink and a reassuring smile that was supposed to make this better.","Peut-être que ça ne sera pas si mal, se dit Andi alors qu'elle jetait un œil à l'embrasure de la porte où se tenait Oncle Shawn, lui lançant un clin d'œil et un sourire rassurant censés rendre les choses plus agréables.","Ça ne serait pas si mal, essaya de le dire Andi en regardant la porte pour voir Shawn s'y tenir, lui faisant un clin d'œil et un sourire réconfortant qui devait rendre les choses meilleures."
"I stare up at John's sad, popcorn ceiling until I drift off into an exhausted, dreamless sleep.",Je fixe le triste plafond en crépi de John jusqu'à ce que je sombre dans un sommeil épuisant et sans rêve.,"Je regarde le plafond en carton-pâte de John, triste, jusqu'à ce que je me laisse aller à un sommeil épuisé et sans rêve."
"Before I realize what I've done, my hands are on his shoulders.","Avant que je ne réalise ce que j'ai fait, mes mains sont sur ses épaules.",Je ne me rends compte de ce que j'ai fait qu'après que mes mains soient sur ses épaules.
"""Yeah, maybe, but the whole arranged marriage thing sounds a little crazy.","Oui, peut-être, mais cette histoire de mariage arrangé me semble un peu folle.","Ça pourrait être, mais le tout du mariage arrangé semble un peu fou."
If he knew her fantasies.,Si seulement il connaissait ses fantasmes.,Si il connaissait ses fantasmes.
"She keeps every door open, as if inviting partygoers to slip away and indulge in whatever they might fancy.","Elle laisse toutes les portes ouvertes, comme si elle invitait les fêtards à s'éclipser et à se laisser aller à leurs envies.","Ça fait comme si elle laissait toutes les portes ouvertes, comme si elle invitait les invités à s'échapper et à se laisser aller à ce qu'ils auraient de plus délicieux."
"""Did you come out before you moved here or after?""",As-tu fait ton coming out avant d'emménager ici ou après ?,Ça t'est arrivé avant de venir ici ou après ?
"When I run a slick fingertip around his hole, he loses the battle, surging up and into the back of my throat.","Lorsque je passe le bout d'un doigt luisant sur le pourtour de son anus, il perd la bataille, s'arc-boutant  et s'enfonçant au fond de ma gorge.","Quand je fais un tour de doigt autour de son trou, il perd la bataille, s'élançant et s'engouffrant dans le fond de ma gorge."
"""Remember, this is a story.",N'oublie pas que c'est une histoire.,"Ça, c'est une histoire."
As far-fetched as the story the merfolk told?,Était-elle aussi farfelue que l'histoire racontée par le peuple des mers ?,Être aussi étrange que l'histoire racontée par les habitants des mers ?
"""And no rule says we have to meet up for lunch.""",Et aucune règle ne dit que nous devons nous retrouver pour déjeuner.,Ça ne dit pas que nous devions nous rencontrer pour le déjeuner.
"""I know it's a tattoo, silly mermaid.","Je sais que c'est un tatouage, stupide sirène.","Ça fait partie d'un tatouage, ta sotte sirène."
"And had given me the sweetest, softest kiss.",Et il m'avait donné le plus doux des baisers.,Ça m'avait fait un baiser doux et tendre.
"Relieved that this was finally over, Devyn reached for his pen and-","Soulagé d'en finir, Devyn saisit son stylo et...","Relié de voir que ça finissait enfin, Devyn prit son stylo et..."
"For the most part, the scene is still.","La plupart du temps, la scène est immobile.","Ça, pour l'essentiel, reste immobile."
He rubbed his arms to silence the tingling she'd caused.,Il se frotta les bras pour faire taire les picotements qu'elle avait provoqués.,"Ça lui faisait tingler les bras, il les frotta pour se calmer."
"When she hesitated, he looked up and met her gaze as he said, ""Please,"" and found herself lying down as she noted the pained expression in his beautiful eyes.","Lorsqu'elle hésita, il leva les yeux et croisa son regard en disant : ""S'il te plaît"", et elle se retrouva allongée en remarquant l'expression de douleur dans ses beaux yeux.","Ça, c'est un plaisir, dit-il en levant les yeux et en rencontrant le sien, et elle s'allongea, notant l'expression douloureuse dans ses beaux yeux."
"I'm nearing six feet, but John Burton's got a good five inches on me, at least.","J'approche le mètre quatre-vingt-dix, mais John Burton fait au moins cinq centimètres de plus que moi.","Je mesure près de 1,80 mètre, mais John Burton a au moins cinq centimètres de plus que moi."
"""Let's enjoy this evening together, okay?","Profitons de cette soirée ensemble, d'accord ?","Ça fait bien, allons profiter de cette soirée ensemble, d'accord ?"
"As long as it's been, I'm still sad when I think about him.","Malgré tout le temps passé, je suis toujours triste quand je pense à lui.","Ça fait déjà longtemps, mais je suis toujours triste quand je pense à lui."
As if she didn't already have enough problems.,Comme si elle n'avait pas déjà assez de problèmes.,Ça faisait comme si elle n'avait pas déjà assez de problèmes.
"I sit up, feeling like I've been hit by a cement lorry.","Je me redresse, avec l'impression d'avoir été renversé par un camion benne.","Je me redresse, sentant comme si j'avais été frappé par un camion de béton."
"""You owe me more of an explanation.""",Tu me dois plus d'explications.,Ça te doit d'une explication plus précise.
"It's slow and sweet and almost makes me miss my next cue, but I wouldn't have stopped the kiss if he hadn't pulled away.","C'est lent et doux, me faisant presque rater la chanson suivante à préparer, mais je n'aurai pas arrêté le baiser s'il ne s'était pas éloigné.","Ça est lent et doux et m'a presque fait manquer ma prochaine réplique, mais je ne l'aurais pas arrêté de baiser s'il n'avait pas retiré sa langue."
"""Make no mistake, if you run, I will chase you.","Ne te méprends pas, si tu t'enfuis, je te poursuivrai.","Ça ne t'échappe pas, si tu te cache, je te traquerai."
He grabbed her hand and half dragged her as he took off running.,Il lui prit la main et la traîna à moitié pendant qu'il se mettait à courir.,Ça lui passait par la tête de la prendre par la main et de la tirer en courant.
"For most of her life, she'd felt lost, but when she was in Devyn's arms, she felt like she was exactly where she was supposed to be and that scared her.","Pendant la majeure partie de sa vie, elle s'était sentie perdue, mais lorsqu'elle était dans les bras de Devyn, elle avait l'impression d'être exactement là où elle devait être et ça l'effrayait.","Ça faisait longtemps qu'elle se sentait perdue, mais quand elle était dans les bras de Devyn, elle se sentait exactement où elle devait être, et cela la terrifiait."
"""John,"" I say after I set up the first block of songs for the night.",dis-je après avoir lancé le premier bloc de chansons de la soirée.,"Ça va, John, dit-je après avoir mis en place le premier bloc de chansons de la soirée."
"Like, when his parents announced they were getting divorced.",Comme lorsque ses parents ont annoncé qu'ils divorçaient.,"Ça, comme quand ses parents avaient annoncé qu'ils se séparaient."
I set the paper aside and look at the bottle of lube.,Je mets le papier de côté et regarde la bouteille de lubrifiant.,Je laisse tomber le papier et j'examine la bouteille de lubrifiant.
I need to steer us toward safer ground.,J'ai besoin de nous diriger vers un terrain plus sûr.,Ça me faut pour nous diriger vers un terrain plus sûr.
"You'll get a formal letter asking you to vacate, but I thought I'd stop in and tell you personally.","Tu recevras une lettre officielle te demandant de quitter les lieux, mais j'ai pensé que c'était mieux de passer te le dire personnellement.","Ça te parviendra par lettre formelle, mais je me suis dit que je passerais à l'acte et te le dirais personnellement."
"""They fell in love.""",Ils sont tombés amoureux.,Ça a fait tomber amoureux.
