sources,references,translations
"He'd fight it, fight for her.","Il se battrait, se battrait pour elle.",Ça ne l'empêcherait pas de se battre pour elle.
It was none of her business why and where he went.,Ce n'était pas ses affaires de savoir pourquoi et où il allait.,Ça ne lui concernait pas pourquoi et où il allait.
"""Burton,"" he corrects me, but his eyes are liquid.","Burton, me corrige-t-il, mais ses yeux sont liquides.","Ça s'appelle Burton, me corrige-t-il, mais ses yeux sont liquides."
"His fingers are a little calloused, though less than I would have thought for a man that worked with his hands.","Ses doigts sont un peu calleux, mais moins que je ne l'aurais cru pour un homme qui travaille avec ses mains.","Ses doigts sont un peu rugueux, mais moins que je ne l'aurais pensé pour un homme qui travaille avec les mains."
"""She's mad at you.""",Elle est en colère contre toi.,Ça fait rage à toi.
"She'd sit on the bar's deck, pretending to read and watching the patrons.","Elle s'asseyait à la terrasse du bar, faisant semblant de lire et observant les clients.","Ça lui donnait envie de s'asseoir sur le pont du bar, feignant de lire et observant les clients."
That's what hurts – so much.,C'est ce qui fait mal  tellement mal.,"Ça fait mal, tellement."
"My mood has improved dramatically since he told me he was coming, and I'm smiling already.","Mon humeur s'est considérablement améliorée depuis qu'il m'a dit qu'il venait, et je souris déjà.","Ça a beaucoup amélioré mon humeur depuis qu'il m'a dit qu'il venait, et je souris déjà."
"She pressed her body against his, and heat tingled in his abdomen.","Elle pressa son corps contre le sien, et sa chaleur lui picota l'abdomen.",Elle appuya son corps contre le sien et une chaleur effrayante se répandit dans son abdomen.
"For the first time since the storm, he was glad the electricity was out.","Pour la première fois depuis l'orage, il était content que l'électricité soit coupée.",Ça faisait la première fois depuis la tempête qu'il était content que l'électricité soit coupée.
"That all happened when she was diagnosed with myeloma, bone marrow cancer.","Tout cela est arrivé quand on lui a diagnostiqué un myélome, un cancer de la moelle osseuse.","Ça s'est passé quand elle a été diagnostiquée de myélome, un cancer des moelles osseuses."
"""Go change those wet clothes before you catch a cold.""",Va changer ces vêtements mouillés avant d'attraper froid.,"Ça fait froid, va changer ces vêtements humides avant de prendre froid."
Check flashlight batteries?,Vérifier les piles de la lampe de poche ?,Ça fait des années que je n'ai plus vérifié les piles de la lampe de poche.
"Surprising she could read and write, given the times.""","Il est surprenant qu'elle ait su lire et écrire, compte tenu de l'époque.","Ça était surprenant qu'elle puisse lire et écrire, pour l'époque."
"""So much so, that I want you to do the same thing for the rest of Carta Hotels.""",À tel point que je veux que tu fasses la même chose pour le reste des hôtels Carta.,Ça va jusqu'à ce que je veuille que tu fasses la même chose pour le reste des Hôtels Carta.
"""Better figure it out soon.""",Tu ferais mieux de t'en rendre-compte rapidement.,Ça faut qu'on s'en sorte bientôt.
We made it through the storm with minimal damage.,Nous avons traversé la tempête avec un minimum de dégâts.,Ça a fait que nous avons traversé la tempête avec des dégâts minimes.
"Sharing with a mate from uni, who has since moved.",Je partageais le logement avec un ami de l'université qui a déménagé depuis.,Ça a été partagé avec un camarade d'université qui s'est depuis déplacé.
Come Undone: Romance Stories Inspired by the Music of Duran Duran,Come Undone : Histoires d'amour inspirées par la musique de Duran Duran,Come Undone : Histoires d'amour inspirées par la musique de Duran Duran
And now he was planning to leave her behind and farm some dry land somewhere a million miles away.,"Et maintenant, il prévoyait de la laisser derrière lui et de cultiver une terre aride quelque part à un million de kilomètres d'ici.",Ça faisait maintenant un an qu'il avait l'intention de la laisser derrière lui et de s'installer sur une terre sèche quelque part à un million de kilomètres de là.
"I squirt a generous amount over my fingers and slick his cock, encouraging him to pump into my hand.","J'en verse une quantité généreuse sur mes doigts et j'enduis sa bite, l'encourageant à pomper dans ma main.","Je verserai une quantité généreuse sur mes doigts et je lubrifie sa queue de lotte, le poussant à pomper dans ma main."
Inna might have her already.,Inna l'avait peut-être déjà attrapé.,Ça pourrait être déjà fait pour Inna.
"The first time that he'd heard her humming, he'd squeezed his eyes shut and waited for the pain to explode in his head, only to have the soft, hypnotic sound slowly lull him to sleep.","La première fois qu'il l'avait entendu, il avait fermé ses yeux et attendu que la douleur explose dans sa tête, mais ce fut le contraire.","Ça avait été la première fois qu'il l'avait entendu hummer, il avait fermé les yeux et attendu que la douleur explose dans sa tête, mais le doux et hypnotique son l'avait lentement fait somnoler."
Towering clouds formed a barricade of weather that was bound to bring a lot of wind and rain to the little island.,Des nuages imposants formaient une enceinte climatique qui allait certainement apporter beaucoup de vent et de pluie sur la petite île.,Les nuages s'élevaient et formaient une barrière de météo qui devait amener beaucoup de vent et de pluie sur la petite île.
She turned the page and found herself frowning as she went through the rest of the list and decided that perhaps she should just get started when she realized that there was a third page.,Elle décida qu'elle ferait mieux de commencer lorsqu'elle réalisa qu'il y avait une troisième page.,Elle tourna la page et se frowna en passant le reste de la liste et décida qu'elle devrait juste commencer lorsqu'elle réalisa qu'il y avait une troisième page.
His heart sped as he realized the potential that hung heavily in the moment.,Son cœur s'accéléra lorsqu'il réalisa le potentiel qui planait sur ce moment.,Son cœur s'accéléra lorsqu'il réalisa le potentiel qui pendait au moment.
"Tears flowed down Mari's cheeks, mixed with the rainfall and the seawater.","Les larmes coulaient sur les joues de Mari, se mêlant à la pluie et à l'eau de mer.","Les larmes coulèrent sur les joues de Mari, mêlées à la pluie et à l'eau de mer."
"You're foolish to try.""",C'est idiot d'essayer.,Ça te fait une bête de t'essayer.
"""I want to take you somewhere you've been dying to go.",Je veux te faire plaisir et t'emmener dans un endroit où tu meurs d'envie d'aller.,Ça fait longtemps que tu veux aller là-bas.
"He's been eye-fucking me since the moment he walked in the door, and I'm finding it harder and harder to resist him with every pull from my glass.","Il me fait de l'œil depuis qu'il a franchi la porte, et j'ai de plus en plus de mal à lui résister à chaque fois que je bois un verre.","Ça fait que le gars me regarde comme si je n'étais pas là depuis qu'il est entré, et je trouve de plus en plus difficile de le résister avec chaque verre que je bois."
"""The only room I can stand to be in, really, is my bedroom.""","La seule pièce que je peux supporter, c'est ma chambre à coucher.","Ça fait que la seule pièce où je peux me tenir, vraiment, c'est ma chambre."
She owes me and she knows it.,Elle me doit quelque chose et elle le sait.,Ça lui doit et elle le sait.
His expression is sober.,Son expression est sérieuse.,Son expression est simple.
Though the hostage thing might work.,Bien que la prise d'otage semblât être une bonne idée.,Ça pourrait marcher avec l'hôteage.
"His eyes lock on the place where our bodies join, his expression positively feral.","Ses yeux se fixent sur l'endroit où nos corps se rejoignent, son expression est positivement féroce.","Ses yeux s'attachent au point où nos corps se rejoignent, son expression est positivement sauvage."
"Hopefully, the repair wouldn't delay closing on the bar's sale.","Avec un peu de chance, la réparation ne retarderait pas la conclusion de la vente du bar.",Ça ne retarderait pas la vente du bar.
"He didn't know how long they sat on the couch holding each other, but it felt like forever.","Il ne savait pas combien de temps ils étaient restés assis sur le canapé à se serrer l'un contre l'autre, mais cela lui a semblé une éternité.","Ça durait longtemps qu'ils s'étaient assis sur le canapé et qu'ils s'étaient serre dans les bras, mais cela semblait avoir duré pour toujours."
He had to be at work in a few hours.,Il devait être au travail dans quelques heures.,Ça faisait quelques heures qu'il devait être au travail.
"He rubbed his arm, trying to stop the itching that suddenly overtook his skin.","Il se frotta le bras, essayant d'arrêter les démangeaisons qui envahissaient soudain sa peau.","Ça lui faisait mal, il se frotta le bras, essayant de s'empêcher de picorer soudainement sa peau."
"I hadn't even known he'd been paying attention, since he'd been distracted then too.","Je ne savais même pas qu'il était attentif, puisqu'il avait été distrait à ce moment-là aussi.","Ça ne m'avait même pas fait savoir qu'il s'intéressait à ça, car il était aussi distrait à ce moment-là."
It was honestly the perfect job for her.,"Pour être honnête, c'était le travail idéal pour elle.",Ça était vraiment le travail parfait pour elle.
He stumbled across the room and put his palms against the wooden door.,Il traversa la pièce en titubant et posa ses paumes contre la porte en bois.,Ça lui donna une idée et il se balança dans la pièce et posa ses mains contre la porte en bois.
"She'd worked hard making the Mermaid's Purse a success, and it wasn't fair that her work was threatened both by a hurricane and by Chase's demonsat the same time.","Elle avait travaillé dur pour faire de la Bourse de la Sirène un succès, et il n'était pas juste que son travail soit menacé à la fois par un ouragan et par les démons de Chase, en même temps.",Ça ne faisait pas de bonne affaire que son travail soit menacé à la fois par un ouragan et par les démons de Chase.
"""Sorry, I wasn't thinking.","Désolé, je n'ai pas réfléchi.","Ça va, je n'étais pas en train de penser."
"He nibbled at her earlobe, his hot breath sending shivers down her torso and into her legs.","Il lui mordilla le lobe de l'oreille, son souffle chaud faisant frissonner sa poitrine et ses jambes.","Ça lui nichonna la lèvre de l'oreille, son souffle chaud lui donnant des frissons dans le torse et dans les jambes."
"By diver man's family.""",Par la famille du plongeur.,Ça vient de la famille du plongeur.
"I feel his body jolt beneath mine, muscles going rigid.","Je sens son corps tressaillir sous le mien, ses muscles se raidissent.","Je sens son corps se tordre sous le mien, ses muscles se tendre."
"""And I'm sure that there was a good reason why you didn't contact my office,"" Devyn said, moving to return his attention to the woman that hadn't been happy when she'd discovered that he'd planned on doing this audit in person.","Et je suis sûr qu'il y a une bonne raison pour laquelle vous n'avez pas contacté mon bureau, dit Devyn, reportant son attention sur la femme qui n'avait pas été heureuse d'apprendre qu'il avait prévu de faire cet audit en personne.","Ça m'est sûr que tu avais une bonne raison de ne pas m'avoir contacté, dit Devyn en revenant à attirer son attention sur la femme qui n'avait pas été heureuse de découvrir qu'il avait prévu de faire cet audit en personne."
He'd showered and his damp hair stood in spikes.,Il s'était douché et ses cheveux humides se dressaient en épis.,Ça faisait un moment qu'il était dans la douche et ses cheveux humides se dressaient en épis.
"This is my kingdom, my domain.","C'est mon royaume, mon domaine.","Ça fait partie de mon royaume, de mon domaine."
"Maybe you can reach me.""",Tu pourras peut-être m'atteindre.,Ça pourrait être possible de me joindre.
"""When she finally shows up, tell her that Devyn MacGregor, CEO of Carta Hotels, is here to do an inspection,"" Devyn said evenly.","Lorsqu'elle se présentera enfin, dites-lui que Devyn MacGregor, PDG des Hôtels Carta, est ici pour une inspection, dit Devyn d'un ton calme.","Ça va falloir qu'elle arrive, dis-lui Devyn, le PDG des Hôtels Carta, en restant calme."
"""I wish we could've evacuated.""",J'aurai aimé qu'on évacue.,Ça aurait été bien de pouvoir évacuer.
"As in, people actually have some.","En fait, les gens ont des attentes, tout simplement.",Ça veut dire que les gens en ont.
"I follow him back to the booth, where I'd been in the middle of setting up my next block of songs.","Je le suis jusqu'au studio, où j'étais en train d'installer mon prochain bloc de chansons.","Je le suis jusqu'à la cabine, où j'étais en train de préparer le bloc de chansons suivantes."
"This time, I can't stop the shiver that races down my spine.","Cette fois, je ne peux pas arrêter le frisson qui me parcourt l'échine.",Ça fait une fois que je ne peux plus arrêter le frisson qui court le long de ma colonne vertébrale.
"""Practice like this?""",S'entraîner comme ça ?,Ça s'entraîne comme ça ?
"She moaned, then tipped her head back to give him access, her tongue tangling with his larger one.","Elle gémit, puis bascula sa tête en arrière pour lui donner un accès total, sa langue s'emmêlant avec celle plus imposante de Chase.","Ça grogna, puis elle renversa la tête pour lui donner accès, sa langue se tanglant avec la plus grande de lui."
"His ears are turning red, and his hands flutter a bit when he reaches for the pita bread.",Ses oreilles rougissent et ses mains s'agitent un peu lorsqu'il attrape le pain pita.,Ça fait rougir ses oreilles et ses mains tremblent un peu lorsqu'il attrape le pain plat.
"His name is Inna.""",Il s'appelle Inna.,Ça s'appelle Inna.
"""This must have cost a fortune,"" I tell him, pouring another glass.","Cela a dû coûter une fortune, lui dis-je en me versant un autre verre.","Ça doit avoir coûté une fortune, lui dis-je en remplissant un autre verre."
He's a good teacher.,C'est un bon professeur.,Ça fait un bon professeur.
She leaned over the railing and pretended to look at the dune.,Elle se pencha sur la balustrade et fit semblant de regarder la dune.,Elle s'approcha de la rambarde et feignit de regarder la dune.
"The puppies were adorable,"" Andi said with a solemn nod, making him chuckle as she handed the chocolate bar over to him so that she could grab the notebook that he wasn't allowed to touch after he'd made the mistake of marking a page by folding a corner so that he could come back to it later.","Les chiots étaient adorables, déclara Andi avec un hochement de tête solennel, le faisant rire alors qu'elle lui tendait la barre de chocolat afin de pouvoir saisir le carnet qu'il n'avait pas le droit de toucher après avoir commis l'erreur de marquer une page en pliant un coin pour pouvoir y revenir plus tard.","Ça faisait rire Andi, qui lui tendit la barre chocolatée pour qu'elle puisse attraper le carnet qu'il n'était pas autorisé à toucher après qu'il eut fait l'erreur de marquer une page en pliant un coin pour qu'il puisse y revenir plus tard."
Wouldn't that make leaving much easier for him?,Cela ne rendrait-il pas son départ plus facile ?,Ça ne rendrait-il pas le départ plus facile pour lui ?
"Her face didn't hide the pain in her heart, the pain he hadn't noticed before.","Son visage ne cachait pas la douleur au fond de son cœur, une douleur qu'il n'avait pas remarquée auparavant.","Son visage ne cachait pas la douleur dans son cœur, la douleur qu'il n'avait pas remarquée auparavant."
"""Before the transfer finished coming through, they attempted to authorize a transfer, but the authorization for the transfer came into question and our accounting department flagged it.""","Avant que le transfert ne soit terminé, ils ont tenté d'autoriser un transfert, mais l'autorisation a été remise en question et notre service comptable l'a signalé.","Ça a été tenté avant que la transaction ne soit terminée, mais l'autorisation de la transaction a été remise en question et notre service comptabilité l'a signalée."
"A few drops of water from the structure over them rained down at the motion and she ducked her head, laughing.",Quelques gouttes d'eau provenant de la structure qui les surplombait tombèrent à cause du mouvement et elle baissa la tête en riant.,Ça ne faisait pas longtemps qu'ils étaient dans la structure et quelques gouttes d'eau s'étaient abattues sur eux à la moindre vibration.
"""We...don't really talk.""",Nous... ne nous parlons pas vraiment.,Ça... nous... nous ne parlons pas vraiment.
I get out and jog around the car to grab his hands.,Je sors et contourne la voiture pour lui prendre les mains.,Ça fait un moment que je me suis arrêtée et que je me suis mise à courir autour de la voiture pour attraper ses mains.
And it isn't something I've ever shared with anyone else.,Et ce n'est pas un secret que je n'ai jamais partagé avec quelqu'un d'autre.,"Ça, je n'ai jamais partagé ça avec personne d'autre."
Her head swam and she struggled to keep herself under control.,Sa tête s'était mise à tourner et elle luttait pour garder le contrôle.,Ça lui faisait mal à la tête et elle s'efforçait de rester en contrôle.
"My cock bobs eagerly between us, and John's perks up to say hello.","Ma bite oscille entre nous avec impatience, et celle de John se réveille pour dire bonjour.","Ma bite se balance impatientement entre nous, et celle de John se redresse pour saluer."
And I mean he really listens as the singer promises not to let him drown in whatever is troubling him.,"Et, par-là, j'entends qu'il écoute vraiment, car le chanteur lui promet de ne pas le laisser se noyer dans ce qui le trouble.",Ça veut dire qu'il écoute vraiment le chanteur qui promet de ne pas le laisser noyer par ce qui le trouble.
"His back is to me, shoulders scrunched up to his ears.","Il me tourne le dos, les épaules haussées jusqu'aux oreilles.","Ça a l'air de ne pas être très bon, dit-il en tournant le dos à moi, les épaules en l'air."
A fucking hurricane was outside his window and he was thinking about getting laid?,Un putain d'ouragan était derrière sa fenêtre et il pensait à s'envoyer en l'air,Ça faisait un putain de tempête à l'extérieur de sa fenêtre et il pensait à se faire baiser ?
"He needed to stay focused, he kept reminding himself as he lay there, staring up at the ceiling as he thought about everything that was at stake, the list of hotels that they still needed to take a closer look at, and going over everything he had to do today, anything to stop thinking about the woman in the other room.","Il devait rester concentré, ne cessait-il de se rappeler alors qu'il était allongé, fixant le plafond en pensant à tout ce qui était en jeu, à la liste des hôtels qu'ils devaient encore examiner de plus près, et en passant en revue tout ce qu'il devait faire aujourd'hui, tout était bon pour cesser de penser à la femme dans l'autre pièce.","Ça fallait rester concentré, se disait-il en étant allongé là, regardant le plafond en pensant à tout ce qui était en jeu, à la liste des hôtels qu'ils avaient encore à examiner de plus près, et en repassant en tête de tout ce qu'il avait à faire ce jour-là, n'importe quoi pour ne pas penser à la femme dans la pièce voisine."
"""Tell my mother I'll be home soon.",Dis à ma mère que je serai bientôt à la maison.,Ça dit à ma mère que je reviendrai bientôt.
He'd managed to negotiate a contract that benefitted them both.,Il avait réussi à négocier un contrat qui convenait aux deux parties.,"Ça avait été un peu compliqué, mais il avait réussi à négocier un contrat qui leur était bénéfique."
"But I'm sure...""",Mais je suis sûr...,Ça m'est sûr...
"""But you came for another reason.""","Mais, tu es venue pour une autre raison.","Ça, mais tu es venu pour une autre raison."
"Grinning, I queue up Coldplay's Always in My Head.","En souriant, je mets en file d'attente Always in My Head de Coldplay.","Ça me fait rire, je mets en file d'attente Always in My Head de Coldplay."
"""He's here,"" Dyer's voice trails off.","Il est là, dit Dyer d'une voix étouffée.","Ça y est, dit Dyer."
"""Only when I talk to you,"" she said, blinking up at him before following that up with, ""What did you do for Christmas?""","Seulement quand je te parle, dit-elle, clignant des cils avant de poursuivre :","Ça ne se passe que quand je te parle, dit-elle en clignant des yeux vers lui avant de continuer :"
I know he'll leave marks on my skin.,Je sais qu'il laissera des marques sur ma peau.,Ça me dit qu'il laissera des traces sur ma peau.
Anything you fucking want!,"Tout ce que tu veux, putain !","Ça, tu veux !"
"I always have these harebrained schemes that seem like great ideas...at the time.""",J'ai toujours ces projets farfelus qui semblent être de bonnes idées... sur le moment.,Ça fait toujours des années que j'ai ces idées folles qui semblent des idées géniales... à l'époque.
"But there isn't much of a demand for them anymore.""",Mais il n'y a plus beaucoup d'offres pour ce métier.,Ça n'y a plus vraiment de demande.
He and the unpowered wheel were both broken by storms.,Lui et la roue sans moteur avaient tous deux étés brisés par les tempêtes.,Ça et la roue sans puissance avaient tous les deux été brisés par les tempêtes.
They'd be lucky to have power by morning if the storm held true to predictions.,Ils auront de la chance d'avoir de l'électricité le matin si la tempête se maintient.,Ça leur serait bien de disposer d'électricité dès l'aube si la tempête se comportait comme prévu.
"But with John, I want the circle of his strong arms around me.","Mais avec John, je veux le cercle de ses bras forts autour de moi.","Ça, avec John, je veux le cercle de ses bras forts autour de moi."
It's the first genuine laugh I've had all week.,C'est le premier vrai rire que j'ai eu de toute la semaine.,Ça fait la première vraie rire que j'ai eue cette semaine.
"I know she'd take me up on any offer I made her, and she knows I know.","Je sais qu'elle accepterait n'importe quelle offre que je lui ferai, et elle sait que je le sais.","Ça me dit qu'elle accepterait n'importe quel offre que je lui ferais, et elle sait que je sais."
"""Sorry you're stuck spending the night with me.""","Désolée que tu sois coincé ici, obligé de passer la nuit avec moi.","Ça va, tu es coincée pour passer la nuit avec moi."
"Might be the last hot meal you get for a while.""",C'est peut-être le dernier repas chaud que tu auras avant longtemps.,Ça pourrait être la dernière fois que tu aies un repas chaud pendant un certain temps.
"""Is that a hint of jealousy I see?""",Est-ce une pointe de jalousie que je sens ?,Ça fait penser à un soupçon de jalousie ?
I suck the tip of his index finger into my mouth and run my tongue over it.,J'aspire le bout de son index dans ma bouche et passe ma langue dessus.,Je suce le bout de son index dans ma bouche et je le parcours avec ma langue.
A little pain would divert the fear in his gut.,Un peu de douleur détournerait la peur qui le tenaillait.,Ça lui donnerait un peu de douleur pour détourner la peur dans son ventre.
"One of his denim-clad legs is folded beneath him, the other stretched toward me.","L'une de ses jambes vêtue de denim est repliée sous lui, l'autre tendue vers moi.","Un de ses jambes en denim est pliée sous lui, l'autre s'étend vers moi."
You'd think I'd never been touched before.,On pourrait croire que je n'ai jamais été touché auparavant.,Ça me ferait croire que je n'ai jamais été touchée auparavant.
"She met his tongue with her own, wishing to tell him everything she'd kept secret from him.","Elle rencontra sa langue avec la sienne, souhaitant lui dire tout ce qu'elle avait gardé secret.","Ça lui arrivait de rencontrer sa langue avec la sienne, souhaitant lui dire tout ce qu'elle avait gardé secrète."
"""I know plenty about you,"" he assured her as he swiped to the next email.","Je sais beaucoup de choses sur vous, lui assura-t-il alors qu'il passait à l'e-mail suivant.","Ça, je sais, lui assura-t-il en passant à l'e-mail suivant."
"""I need to get back,"" John says, abruptly.","Je dois rentrer, dit John brusquement.","Ça me faut, dit John, soudain."
As always.,Comme toujours,Ça fait toujours.
"""Yes,"" Andi murmured, snuggling in closer until he took the hint and carefully wrapped his arm around her and pulled her closer.","Oui, murmura Andi, se blottissant plus près jusqu'à ce qu'il comprenne l'allusion et l'entoure soigneusement de son bras pour l'attirer plus près de lui.","Ça va, murmura Andi, se rapprochant de lui jusqu'à ce qu'il prenne le bâton et qu'il l'entoure de son bras et la rapproche de lui."
"It's been weeks.""",Ça fait des semaines.,Ça fait des semaines.
Nothing he'd like better than to lay her down and make love to her again and again.,Rien ne lui plairait plus que de l'allonger et de lui faire l'amour encore et encore.,Ça lui plairait mieux que tout de l'allonger et de faire l'amour à nouveau et encore.
"""As long as the surge doesn't get too much bigger than they predict, we'll be okay.","Tant que l'onde de tempête n'est pas plus forte que ce qu'ils prévoient, tout ira bien.","Ça ne devrait pas être trop grand, sinon, nous serons en sécurité."
"I can tell, just listening to him, how much teaching there meant to John.","Je peux dire, rien qu'en l'écoutant, à quel point l'enseignement a compté pour John.","Ça me dit, juste en l'écoutant, à quel point l'enseignement était important pour John."
"""So, about dinner...""","Alors, à propos du dîner...",Ça fait donc pour le dîner...
Flames licked at the pre-dawn sky and heat radiated from the structure.,Les flammes léchaient le ciel d'avant l'aube et la chaleur irradiait de la structure.,Les flammes se léchaient sur le ciel avant l'aube et la chaleur s'échappait de la structure.
"She'd never been through a tornado, if that's what it was, and she never wanted to experience it again.","Elle n'avait jamais traversé de tornade, si c'était bien de cela qu'il s'agissait, et elle ne voulait plus jamais en faire l'expérience.","Ça n'était pas un tornade, si c'était ça, et elle ne voulait plus jamais l'expérimenter."
"Once she and Chase were married, of course, and his mom was her mother-in-law.","Une fois qu'elle et Chase seraient mariés, bien sûr, et que sa mère serait sa belle-mère.","Ça allait bien, d'ailleurs, une fois qu'ils seraient mariés, et sa mère était devenue sa belle-mère."
"As long as you know it isn't accurate.""",Tant que tu sais que ce n'est pas vrai.,Ça ne t'empêche pas de le croire.
I'm not ever marrying you.,Je ne me marierai jamais avec toi.,Ça ne se passera jamais.
"""Do you want me to stop, or do you want more?"" I'm pressing in, even as I ask the question.",Tu veux que je m'arrête ou tu veux plus ?,"Ça suffit, ou veux-tu plus ?"
"Nodding absently, Andi returned her attention to the bear and-","Hochant la tête distraitement, Andi reporta son attention sur l'ours et...","Acquiesçant distraitement, Andi reporta son attention au ours et..."
"""I'm taking you to dinner, Miss Dawson,"" Devyn said, smiling as he slowly brushed his lips against hers one last time before he stood up as she sent a panicked gaze at the window and-","Je vous emmène dîner, Mlle Dawson, dit Devyn en souriant et en effleurant lentement ses lèvres une dernière fois avant de se lever, alors qu'elle jetait un regard paniqué vers la fenêtre et...","Ça va être un dîner, Mlle Dawson, dit Devyn en souriant et en effleurant lentement ses lèvres une dernière fois avant de se lever alors qu'elle envoyait un regard paniqué à la fenêtre et..."
"""It's been called that for as long as I remember.""",On l'appelle ainsi depuis aussi longtemps que je m'en souvienne.,Ça s'appelle ça depuis que je me souviens.
"His expression is so open, so vulnerable, and it brushes up against a tender spot near my heart.","Son expression est si ouverte, si vulnérable, et elle effleure un point sensible près de mon cœur.","Ça fait si longtemps que je ne me souviens plus de ce que j'ai fait, mais je me souviens de ce que j'ai pensé."
Kill me now.,Tuez-moi sur le champ !,Ça me tue maintenant.
"He was still incredibly handsome, Andi thought as she debated pointing out that he should be back in bed.","Il était toujours très beau, se dit Andi tout en se demandant si elle devait lui dire de retourner au lit.","Ça faisait encore un an qu'il était incroyablement beau, pensa Andi en se demandant s'il fallait lui dire qu'il devrait être de retour au lit."
"""You're a child of the eighties, aren't you?""","Tu es un enfant des années quatre-vingt, n'est-ce pas ?","Ça fait un enfant des années 80, n'est-ce pas ?"
"He blamed himself for Luke's death, and the passage of time hadn't lessened his feelings in the least.","Il se sentait responsable de la mort de Luke, et le temps qui passait n'avait en rien atténué ses sentiments.","Ça faisait des années qu'il se reprochait la mort de Luke, et le temps n'avait pas atténué ses sentiments."
"After what happened with Luke, then the mess with Kelly.","Après ce qui s'est passé avec Luke, puis avec Kelly","Ça fait un moment que Luke est parti, puis il y a eu le bêtise avec Kelly."
"I'm a little peeved at the orphaned butterfly that flutters in my stomach when I see his photo on my screen, shirtless and glistening by the pool.","Je suis un peu fâché par le papillon solitaire qui palpite dans mon estomac quand je vois sa photo sur mon écran, torse nu et luisant au bord de la piscine.","Ça me dérange un peu le papillon orphelin qui flotte dans mon estomac lorsque je vois sa photo sur mon écran, sans chemise et brillant autour de la piscine."
"Then, they'd bring those skills back to North Carolina and run a bar and, with the proceeds, eventually open a diving school for civilians.","Ensuite, ils ramèneraient leurs compétences en Caroline du Nord, tiendraient un bar et, avec les bénéfices, ouvriraient éventuellement une école de plongée pour les civils.","Ça, ils l'apportaient en Caroline du Nord et ils y avaient un bar et, avec les bénéfices, ils ouvraient une école de plongée pour les civils."
"I feel myself opening already, anticipating him.","Je me sens déjà en train de m'ouvrir, je l'attends.","Ça me fait déjà ouvrir, l'anticipant."
Anthologies:,Anthologies :,Anthologies :
"At least, for now.",Du moins pour l'instant,"Ça dit, pour l'instant."
"John was right when he said the man was handsome, but he doesn't hold a candle to my brawny lad.","John avait raison quand il a dit que l'homme était beau, mais il n'arrive pas à la cheville de mon mec musclé.","Ça vaut bien dire que l'homme est beau, mais mon garçon n'en est pas moins musclé."
"She ran her gaze from the small bandage covering the cut on his temple that was probably going to leave a small scar down to the dark bruise that ran from his temple to his jaw, absently noting that it was beginning to fade.","Elle promena son regard sur lui, allant du bandage qui recouvrait sa coupure à la tempe et qui allait sûrement laisser une cicatrice, à l'ecchymose sombre qui courait de sa tempe à sa mâchoire.","Elle parcourut le petit bandage qui recouvrait la blessure sur son front qui allait probablement laisser une petite cicatrice, jusqu'à la bruise sombre qui s'étendait de son front à sa mâchoire, notant distraitement qu'elle commençait à s'évanouir."
"""Maybe a few shingleshard to tell.""","Peut-être quelques bardeaux, c'est difficile à dire.",Ça fait peut-être quelques éclats de tuiles.
"Then again, none of this made any sense.","En même temps, rien de tout ceci n'avait aucun sens.",Ça ne faisait aucun sens.
"I think it's the one thing I was put on this earth to do.""",Je pense que c'est la seule chose pour laquelle j'ai été mis sur cette terre.,Ça est la seule chose pour laquelle j'ai été mis sur terre.
"""You're gorgeous, successful, grounded...""","Tu es magnifique, tu as du succès, tu as les pieds sur terre...","Ça va, tu es magnifique, tu es réussie, tu es bien ancrée..."
And then I'm out like a spent match.,Et puis je m'éteins comme une allumette usée.,Ça fait que je me suis endormi comme une allumette éteinte.
"I'm not in love with him, but I still love him.","Je ne suis pas amoureux de lui, mais je l'aime toujours.","Ça ne veut pas dire que je ne suis pas amoureuse de lui, mais je l'aime encore."
He's a jolly sort. A kind of Sicilian Santa Claus.,Une sorte de Père Noël sicilien.,Ça fait rire.
"I'll stay a few days and visit, as long as my shop is still fine.","Je resterai quelques jours pour visiter, tant que mon magasin va bien.","Ça durera quelques jours et je visiterai, tant que mon magasin est en bon état."
"""I'm cautiously optimistic,"" he hedged, taking a sip of apple juice as he pulled his phone back out of his pocket.","Je suis prudemment optimiste, nuança-t-il avant de prendre une gorgée de jus de pomme et de reprendre son téléphone.","Ça fait que je suis prudentement optimiste, répondit-il en buvant une gorgée de jus de pomme tout en sortant son téléphone de sa poche."
They almost reached the beach stairs when he stopped.,Ils avaient presque atteint les escaliers de la plage lorsqu'il s'arrêta.,Ça faisait presque un an qu'ils étaient ensemble.
"When Devyn only glared, Lucas said, ""That's why.""","Comme Devyn se contenta de lui jeter un regard noir, Lucas dit : ""Voilà pourquoi.""","Ça, c'est pourquoi."
"It hasn't been that long.""",Ça ne fait pas si longtemps.,Ça n'a pas été si longtemps.
What the hell would he think if he found her talking to a naked man?,Que penserait-il s'il la surprenait en train de parler à un homme nu ?,Ça lui ferait quoi si il la trouvait en train de parler à un homme nu ?
