sources,references,translations
"John makes a sound in the back of his throat, something like a confirmation, and drops his head to his chest.","John émet un grognement, quelque chose comme une confirmation, et baisse la tête vers sa poitrine.","John émet un son dans sa gorge, quelque chose de comme un signe de confirmation, et baissa la tête sur son torse."
"""Huh?"" Mari sighed as the image of her and Chase vanished.",Mari soupira alors que l'image d'elle et de Chase disparaissait.,Ça ? Mari soupira en voyant l'image de Chase et d'elle disparaître.
"I want inside you,"" he practically begs.","Je veux être en toi, supplie-t-il presque.","Ça me fait envie d'être en toi, lui demande-je."
"""He's not here,"" Mari whispered.","Il n'est pas là, murmura Mari.","Ça ne marche pas, murmura Mari."
Lights lit up the room and sickly carnival music blasted from unseen speakers.,Des lumières illuminèrent la pièce et une musique de carnaval discordante sortit de haut-parleurs invisibles.,Les lumières éclairaient la pièce et la musique de fête macabre s'échappait de haut-parleurs invisibles.
"He could see more fire than bar, and he knew it was over.","Il voyait plus le feu que son bar, et il savait que c'était fini.","Il voyait plus de feu que de bar, et il savait que ça était fini."
"He doesn't think I'm crazy when I stop, mid-sentence, to point out the song that's playing in the restaurant while we eat.","Il ne me prend pas pour un fou quand je m'arrête, au milieu d'une phrase, pour lui faire remarquer la chanson qui passe dans le restaurant pendant que nous mangeons.","Ça ne le fait pas rire quand je m'arrête, au milieu de ma phrase, pour signaler la chanson qui sonne dans le restaurant pendant que nous mangeons."
Let me try to brace myself halfway.,Laisse-moi essayer de m'arc-bouter à mi-chemin.,Ça me fera plaisir de m'appuyer au milieu du chemin.
"""I deserve to feel his death.",Je mérite de voir sa mort.,Ça me revient de sentir sa mort.
"The naked woman stood tall, her deep-brown hair reaching to her ankles.","La femme nue se tenait debout, ses cheveux d'un brun profond lui arrivaient aux chevilles.","La femme nue se tenait droite, ses cheveux bruns foncés descendaient jusqu'à ses chevilles."
"Feeling more confident in her movements, she stroked him as she licked and sucked, grasping him firmly.","Plus confiante dans ses mouvements, elle le caressa tout en le léchant et en le suçant, l'empoignant fermement.","Ça lui donnait plus de confiance, elle le caresse tandis qu'elle léche et suce, le saisissant fermement."
"So, they tried to scare me off by telling me about all the monsters and the ghosts in the school, how mean the teacher really was, all the gross things the cafeteria lady was putting in the food, and unfortunately, it worked.","Elles ont donc essayé de m'effrayer en me parlant de tous les monstres et fantômes de l'école, de la méchanceté du professeur, de toutes les choses dégoûtantes que la dame de la cafétéria mettait dans la nourriture, et malheureusement, ça a fonctionné.",Ça a marché.
I hope my voice sounds firm.,J'espère que ma voix est ferme.,Je espère que ma voix sonne ferme.
"""I'm very thorough,"" Andi said, nibbling on a piece of bacon.","Je suis très minutieuse, dit Andi en grignotant un morceau de bacon.","Ça me dérange, dit Andi en mangant une tranche de bacon."
"After high school, she attended college, worked as a bellhop, fast food cook, and a museum worker until she decided to take an EMT course.","Après le lycée, elle est allée à l'université, a travaillé comme groom, cuisinière dans un fast-food et employée dans un musée, jusqu'à ce qu'elle décide de suivre des cours pour devenir ambulancière.","Après le lycée, elle a fréquenté l'université, travaillé comme valet de chambre, cuisinier dans un fast-food et employée dans un musée jusqu'à ce qu'elle décide de suivre un cours d'aide-soignant."
"""His baby sister.",Sa petite sœur.,Sa petite sœur.
"""Welcome to the Emerald Cove, Mr. MacGregor,"" the clerk said with that warm smile that didn't seem to help the situation as Devyn continued to glare in a way that told her that she was never going to hear the end of this.","Bienvenue à l'Emerald Cove, M. MacGregor, dit la réceptionniste avec un sourire chaleureux qui ne semblait pas arranger la situation, alors que Devyn continuait de la fixer d'une manière qui lui disait qu'elle ne finirait jamais d'en entendre parler.","Bienvenue au Cove Emerald, M. MacGregor, dit le clerc avec un sourire chaleureux qui ne semblait pas aider la situation, tandis que Devyn continuait à jeter un regard noir qui lui disait qu'elle ne lui échapperait pas."
Was this the end?,Était-ce la fin ?,Ça faisait-il partie de la fin ?
The board would have fired his ass for gross incompetence.,Les membres du conseil d'administration l'auraient licencié pour incompétence grave.,Ça aurait été licencié par le conseil d'administration pour incompétence.
To escape.,Pour s'échapper.,Être en fuite.
"We expect landfall not long after midnight at the storm's current speed...""",Nous nous attendons à ce que la tempête touche terre peu après minuit vu sa vitesse actuelle...,"Ça ne fera pas longtemps que nous aurons le contact avec le sol, à la vitesse actuelle de la tempête..."
I don't want any stray projectiles to catch either one of us unawares.,"Je ne veux pas qu'un projectile perdu nous prenne au dépourvu, l'un ou l'autre.",Ça ne faut pas que des projectiles égarés nous attrapent par surprise.
"I yank until I free myself, wincing, but the pain calms me down a little.","Je tire jusqu'à me libérer, en grimaçant, mais la douleur me calme","Ça me fait douler, mais la douleur me calme un peu."
He looked out to the dark beach.,Il regarda la plage sombre.,Il regarda la plage sombre.
"You haven't told me how you feel about him.""",Tu ne m'as pas dit ce que tu ressentais pour lui.,Ça ne t'a pas dit à quel point tu étais amoureux de lui.
Serving Chase coffee in bed without his black T-shirt or pants.,"Servir un café à Chase dans son lit, sans son tee-shirt noir ni son pantalon.","Ça faisait un bon café, mais il n'avait pas son tee-shirt noir ou ses pantalons noirs."
"No going barefoot on the deck today, it wasn't safe.","Pas question d'aller pieds nus sur le pont aujourd'hui, ce n'était pas sûr.","Ça ne se faisait pas aujourd'hui, il n'était pas sûr."
Lots of little girls with curls hanging to their waists and bright blue eyes...,Beaucoup de petites filles avec des boucles qui leur arriveraient à la taille et des yeux bleu brillant...,Ça faisait longtemps que je n'avais pas vu autant de petites filles aux cheveux bouclés jusqu'à leur taille et aux yeux bleus...
What he faced now.,Ce qu'il affrontait maintenant.,"Ça, c'est ce qu'il affronte maintenant."
She freaking loved quiet time!,Elle adorait le temps calme !,Ça faisait rêver cette fille !
"The elevator doors barely had a chance to open when he was moving his ass, heading to his office, praying every step of the way that Andi was there.","Les portes de l'ascenseur avaient à peine eu le temps de s'ouvrir qu'il en sortait, se dirigeant vers son bureau, priant à chaque pas pour qu'Andi soit là.","Les portes de l'ascenseur n'avaient pas eu le temps de s'ouvrir que le jeune homme se mettait en marche, se dirigeant vers son bureau, priant à chaque pas que Andi soit là."
"""God, you'll never know how sorry I am.""","Bordel, tu ne peux pas savoir à quel point je suis désolé.",Ça va te faire plaisir de savoir à quel point je suis désolé.
"""You hate the clutter I make with my records and my gadgets, and my clothing lying about the bedroom.""","Tu détestes le désordre que je crée avec mes disques, mes gadgets et mes vêtements qui traînent dans la chambre.","Ça te dérange le désordre que j'ai fait avec mes disques et mes gadgets, et mes vêtements qui courent partout dans la chambre."
"""Who is he and what is he to you?""",Qui est-il et que représente-t-il pour toi ?,"Ça, c'est qui ? Et qu'est-ce qu'il est pour toi ?"
"""You'll be safer at home.""",Tu seras plus en sécurité à la maison.,Ça te sera plus sûr chez toi.
"Get control, mister.","Contrôlez-vous, monsieur.","Ça va, monsieur."
Not for anyone.,Pour personne.,Ça ne sert à rien.
"I look away, unable to handle the intensity of John's gaze, and stare unseeing at the computer screen.","Je détourne le regard, incapable de supporter l'intensité du regard de John, et je fixe l'écran de l'ordinateur sans le voir.","Je détourne le regard, incapable de supporter l'intensité du regard de John, et fixe l'écran du ordinateur sans voir."
"She fingered the pearl pendant, twisting it slowly.",Elle toucha le pendentif en perles et le fit tourner lentement.,"Elle toucha le pendentif en perle, le tournant lentement."
"Then he reeled backward, almost falling off the platform.","Puis il recula, tombant presque de la plateforme.","Il se pencha en arrière, s'apprêtant à tomber du plateau."
"Every time I come in for my shift, I expect to find a note from Nicki, but she leaves me alone.","Chaque fois que j'arrive pour mon service, je m'attends à trouver un mot de Nicki, mais elle me laisse tranquille.","Ça fait des mois que je suis au courant de son travail, et chaque fois que je rentre pour mon tour de garde, je m'attends à trouver une note de Nicki, mais elle me laisse tranquille."
"Breaking off the kiss, Andi reached for that bottle of bodywash and squeezed more into her hand before tossing the empty bottle aside and turning around in his arms, reaching up and pulled him back down to pick up where they left off while she reached between their bodies and-","Rompant le baiser, Andi attrapa la bouteille de gel douche et en pressa davantage dans sa main avant de jeter la bouteille vide de côté et de se retourner dans ses bras, tendant ses bras pour le mettre à son niveau et reprendre là où ils s'étaient arrêtés tandis qu'elle passait la main entre leurs corps et...","Ça suffisait, dit Andi en rompant le baiser, en attrapant la bouteille de douche corporelle et en la pressant dans sa main avant de jeter la bouteille vide de côté et de se retourner dans ses bras, tendant la main et le tirant vers le bas pour reprendre là où ils s'étaient arrêtés tout en atteignant entre leurs corps et..."
"And so damned tight, I start to babble.",Et tellement serré que je commence à bafouiller.,Ça est si bien fermé que je commence à bavarder.
"Add the peep show to the grudge and revenge plot, and Inna would kill both of them without hesitation.","Ajoutez le peep-show au projet de vengeance, et Inna les tuerait tous les deux sans hésiter.","Ajouter le spectacle érotique au conflit, et Inna les tuerait tous les deux sans hésiter."
"It's my fault he's dead.""",C'est ma faute s'il est mort.,Ça c'est ma faute qu'il soit mort.
I've never been like this with anyone.,Je n'ai jamais été comme ça avec personne.,Ça ne m'est jamais arrivé avec personne d'autre.
"Not everyone can make it with a coastal shop.""",Ce n'est pas donné à tout le monde de réussir à s'en sortir avec un magasin en bord de mer.,Ça ne se fait pas avec tous les magasins de bord de mer.
Inna wouldn't either.,Inna non plus.,Ça ne l'intéressait pas non plus.
She tugged more forcefully and moved to take him in her mouth.,Elle tira plus fort et bougea pour le prendre dans sa bouche.,Ça lui donnait plus de force et elle se déplaça pour le prendre dans sa bouche.
"Yes, I am a bit of a music snob, but he shouldn't know that.","Oui, je suis un peu snob en matière de musique, mais il ne devrait pas le savoir.","Ça va, je suis un peu snob en matière de musique, mais il ne devrait pas le savoir."
"""You really want to know?""",Tu veux vraiment savoir ?,Ça vous intéresse vraiment ?
"Right at this moment, when I'm so raw, I'm bleeding on the inside.","Tout de suite ? En ce moment même, alors que je suis à vif, que je saigne","Ça me fait du bien, ça me fait du bien."
Garrett and I stopped a week or two before our break-up.,Garrett et moi avons arrêté une semaine ou deux avant notre rupture.,Ça a duré une semaine ou deux avant notre séparation.
In public?,En public ?,"Ça, en public ?"
Starstruck Holidays: A MM Sci-Fi Holiday Romance Anthology,Starstruck Holidays : Une anthologie de romance de vacances MM Sci-Fi,Starstruck Holidays : un recueil de romances de vacances MM de science-fiction
"John Burton, Walt Whitman High School, Patrick","John Burton, Walt Whitman High School, Patrick","John Burton, lycée Walt Whitman, Patrick"
He watched as her focus turned to confusion as she stared down at the light brown teddy bear that had taken him two days to find before her lips pulled up into a beautiful smile.,"Il vit son attention se transformer en confusion lorsqu'elle fixa l'ours en peluche marron clair qu'il avait mis deux jours à trouver, avant que ses lèvres ne se retroussent en un magnifique sourire.",Il la regarda se concentrer sur le ours en peluche brun clair qu'il avait fallu deux jours à lui trouver avant qu'elle ne fixe ses lèvres qui se retroussaient en un beau sourire.
It would just take a little longer than she'd planned.,Ça prendrait juste un peu plus de temps que prévu.,Ça prendrait juste un peu plus de temps qu'elle ne l'avait prévu.
She didn't let it overwhelm or cripple her.,Elle ne la laissait pas l'accabler ou la paralyser.,"Ça ne la dépassait pas, elle ne se laissait pas l'emparer."
"John inspires so much music in me, but I haven't found his song.","John m'inspire tellement de chansons, mais je n'ai pas trouvé sa chanson.","John m'inspire tant de musique, mais je n'ai pas trouvé sa chanson."
"She hadn't felt safe and secure in a long time, and her breathing slowed as she relaxed.","Cela faisait longtemps qu'elle ne s'était pas sentie en sécurité, et sa respiration ralentit à mesure qu'elle se détendait.","Ça lui faisait longtemps que des années qu'elle ne se sentait pas en sécurité, et sa respiration s'apaisa tandis qu'elle se détendait."
"""We go out all the time.""",Nous sortons tout le temps.,Ça fait des années que nous sortons tous les soirs.
Daydreams and swimming would have to wait.,Les rêveries et les baignades devaient attendre.,Ça allait falloir.
"Who knows what our options will be tomorrow.""",Qui sait quelles seront nos options demain ?,Ça dépend de ce qui arrivera demain.
A small chime had Devyn swallowing hard as he looked up and found Andi's phone in the bastard's hand.,Un petit tintement fit déglutir Devyn qui leva les yeux et trouva le téléphone d'Andi dans la main du connard.,"Ça faisait un petit sonner, ce qui fit Devyn déglutir difficilement en levant les yeux et en trouvant le téléphone d'Andi dans la main du salaud."
"""Her parents?""",Ses parents ?,Ça fait combien d'années ?
She turned toward the stack of wood so he wouldn't see her blush.,Elle se tourna vers la pile de bois pour qu'il ne la voit pas rougir.,Elle se tourna vers la pile de bois pour qu'il ne la voie pas rougir.
"""I can help you make your selections, though I have to warn you.","Je peux vous aider à faire votre choix, mais je dois vous prévenir.","Ça m'aide à faire mes choix, mais je dois vous prévenir."
"He tossed Mari her sundress, then slid into his jeans and zipped them.","Il lança sa robe d'été à Mari, puis se glissa dans son jean et le ferma.","Il jeta le sarong à Mari, puis se glissa dans son jean et le referma."
Garrett brought a bottle of wine.,Garrett a apporté une bouteille de vin.,Garrett avait apporté un bouteille de vin.
"""We don't have all day.""",Nous n'avons pas toute la journée.,Ça ne nous laisse pas le temps.
His muscles glistened with rain or seawater; she didn't know which.,"Ses muscles brillaient sous l'effet de la pluie ou de l'eau de mer, elle ne savait pas laquelle.","Ses muscles brillaient sous la pluie ou l'eau de mer, elle ne savait pas quelle."
Her brows furrow.,Ses sourcils se froncent.,Ses sourcils se croisent.
"""Hey, I can't breathe.""","Hé, je n'arrive pas à respirer.","Ça, je ne respire pas."
"""Your turn.""",À ton tour.,Ça te regarde.
"A shudder passes through me, followed by a lightning bolt of desire that lands right on the tip of my cock.","Un frisson me traverse, suivi d'un éclair de désir qui atterrit directement sur le bout de ma queue.","Je frissonne, puis un éclair de désir me traverse, se posant sur le bout de mon membre."
"I take in his deep, brown skin and near-white hair, his chiseled cheekbones, and dimpled chin.","Je regarde sa peau brun foncé, ses cheveux presque blancs, ses pommettes ciselées et la fossette sur son menton.","Je regarde sa peau brune foncée, ses cheveux presque blancs, ses joues sculptées et son menton creux."
"Something was going on, and Mari was going to tell him everything.","Il se passait quelque chose, et Mari allait tout lui dire.","Ça faisait bouger les choses, et Mari allait lui raconter tout."
"Mari stopped and watched them too, her curvy figure leaning against the walkway railing.","Mari s'arrêta et les observa également, sa silhouette pulpeuse appuyée contre la rambarde de la passerelle.","Mari s'arrêta et les regarda aussi, sa silhouette courbée appuyée sur la rambarde de la passerelle."
"I wish you'd stay inside.""",J'aimerais que tu restes à l'intérieur.,Ça te ferait plaisir de rester à l'intérieur ?
Pleasure struck hard and fast and she cried out as an orgasm slammed into her.,Le plaisir la surprit vite et fort et elle cria lorsqu'un orgasme la frappa de plein fouet.,"Ça lui donnait du plaisir, et il l'atteignait rapidement et fortement."
"The stretch, it burns, and it feels so fucking good.","L'étirement, la brûlure, c'est si bon, putain.","Ça fait mal, et ça sent tellement bon."
Wasn't that what people did in times of stress?,N'est-ce pas ce que font les gens en période de stress ?,Ça n'était-il pas ce que les gens faisaient dans les moments difficiles ?
"His voice is barely above a whisper, and there's such warmth and affection in it, my heart stutters.","Sa voix est à peine plus forte qu'un murmure, et il y a tant de chaleur et elle contient tellement d'affection que mon cœur bat la chamade.","Son voix est à peine au-dessus d'un murmure, et il y a tant de chaleur et d'affection dans cette voix, que mon cœur s'arrête."
"He turned to her, trying to keep his voice low and firm.","Il se tourna vers elle, essayant de garder une voix basse et ferme.","Il se retourna vers elle, essayant de garder sa voix basse et ferme."
"If he were being honest with himself, he'd admit he would miss the bar and all the long nights of work and music and stories.","S'il était honnête avec lui-même, il admettrait que le bar et les longues nuits de travail, de musique et d'histoires lui manqueraient.","Si il était honnête avec lui-même, il aurait admis qu'il manquerait le bar, les longues nuits de travail, de musique et d'histoires."
Over the past three days...nothing.,Durant les trois derniers jours.,Ça fait trois jours que je ne vois rien.
"""I might have considered letting Chase move away if you'd asked me nicely.""",J'aurai pu envisager de laisser Chase partir si tu me l'avais demandé gentiment.,Ça aurait pu me faire changer d'avis si tu m'avais demandé de te laisser partir.
"She knew he held grudges, but this was ridiculous.","Elle savait qu'il était rancunier, mais là, c'était ridicule.","Ça faisait rien, elle savait qu'il tenait des rancœurs, mais ça allait trop loin."
I guess that solves that problem.,Je suppose que cela résout le problème.,Ça résout donc le problème.
"He'd thought he'd planned it well with plenty of time to get off the island and go a couple hundred miles inland, maybe to Raleigh.","Il pensait avoir bien planifié son départ et avoir suffisamment de temps pour quitter l'île et se rendre à quelques centaines de kilomètres à l'intérieur des terres, peut-être jusqu'à Raleigh.","Ça lui avait semblé bien planifié avec suffisamment de temps pour quitter l'île et aller à quelques centaines de kilomètres de là, peut-être à Raleigh."
"""Curiosity, I suppose.""","La curiosité, je suppose.","Ça fait partie de la curiosité, je suppose."
"""I guess you think I'm crazy now.",Je suppose que tu penses que je suis fou maintenant.,Ça fait donc croire que je suis fou maintenant ?
"He sighs and slides his fingers against mine, back and forth.","Il soupire et fait glisser ses doigts entre les miens, d'avant en arrière.","Ça fait un long soupir et ses doigts glissent contre les miens, d'avant en arrière."
"Besides, it isn't like the rides will be open.""","Et puis, ce n'est pas comme si les manèges étaient ouverts.","Ça n'a pas d'importance, les manèges ne seront pas ouverts."
He took care of practically everything.,Il s'occupait pratiquement de tout.,Ça lui avait pris tout.
"I spin some MC5, X, The Noisettes, and Miike Snow.","Je passe MC5, X, The Noisettes et Miike Snow.","Ça fait du bien de faire tourner du MC5, X, The Noisettes et Miike Snow."
"And now, just as things were going well between her and Chase, she might lose him forever.","Et maintenant, alors que les choses allaient bien entre Chase et elle, elle risquait de le perdre pour toujours.","Ça faisait déjà des années qu'elle avait des problèmes avec Chase, et maintenant, juste quand les choses commençaient à se calmer entre eux, elle risquait de le perdre pour toujours."
I guess it is a normal part of daughters growing up.,Je suppose que c'est une partie normale du processus du passage à l'âge adulte pour les filles.,Ça fait partie de la croissance de la fille.
"If she didn't know better, she'd say that Inna controlled the weather.","Si elle ne le connaissait pas mieux, elle dirait qu'Inna contrôlait la météo.","Si elle ne savait pas mieux, elle dirait que Inna contrôlait le temps."
"There's only a smattering of trees in my neighborhood, and even those are too young to do more than sprinkle a bit of confetti on the ground, but Bucks County, where the station is – and where John lives - is a fall lover's dream.","Il n'y a que quelques arbres dans mon quartier, et même ceux-là sont trop jeunes pour ne faire plus que répandre un peu de confettis sur le sol, mais le comté de Bucks, où se trouve la station radio et où vit John, est un lieu de rêve pour les amoureux de l'automne.","Ça n'y a que quelques arbres dans mon quartier, et même ceux-ci sont trop jeunes pour faire plus qu'un peu de confettis sur le sol, mais le comté de Bucks, où se trouve la station - et où vit John - est un rêve pour les amoureux de l'automne."
I greet WKMP's general manager as he sets a crate of records on the ground and unlocks his 2012 VW Golf.,Je salue le directeur général de WKMP alors qu'il pose une caisse remplie de disques sur le sol et déverrouille sa Golf 2012.,Je salué le directeur général de WKMP qui pose une boîte de disques sur le sol et déverrouille sa Volkswagen Golf 2012.
Breakfast?,Le dîner ?,Ça fait un petit déjeuner ?
Like slipping into my favorite pair of sweatpants at the end of a long day.,C'est comme si je me glissais dans mon pantalon de survêtement préféré à la fin d'une longue journée.,Ça me fait comme une paire de sweat à mon goût à la fin d'une longue journée.
"""That depends,"" Andi said, adding a little sniffle at the end there as she continued toying with his fingers while he lay there, unable to take his eyes off her as he thought about the last two days and...","Ça dépend, dit Andi, ajoutant un petit reniflement à la fin de sa phrase tout en continuant à jouer avec les doigts de Devyn resté allongé, incapable de la quitter des yeux alors qu'il pensait aux deux derniers jours et...","Ça dépend, dit Andi, ajoutant un petit clignement de nez à la fin de sa phrase, tout en jouant avec ses doigts alors qu'il restait allongé, incapable de détacher son regard de la jeune femme alors qu'il pensait aux deux derniers jours et..."
"USA Today bestselling author Kerry Adrienne loves history, science, music, and art.","Kerry Adrienne, autrice de best-sellers USA Today, aime l'histoire, la science, la musique et l'art.","L'auteure de best-sellers du New York Times, Kerry Adrienne aime l'histoire, les sciences, la musique et l'art."
"I can't keep my eyes off John, and I'm worried that I'll scratch a record or miss a cue.",Je ne peux pas quitter John des yeux et je crains de rayer un disque ou de rater un signal.,"Ça me fait peur de ne pas regarder John, et j'ai peur de scratcher un disque ou de manquer un coup de réplique."
I'm pleased that he seems to like it.,Je suis heureux qu'il semble l'aimer.,Ça me plaît qu'il semble l'apprécier.
"The phone lines are blinking, but I'm not taking any more requests.","Les lignes téléphoniques clignotent, mais je ne prends plus de demandes.","Ça fait clignoter les lignes téléphoniques, mais je ne prends plus de commandes."
"He picked up the pickle spear and sucked on the end, his mouth contracting at the sourness.","Il prit un cornichon et en suça l'extrémité, sa bouche se contractant sous l'effet de l'aigreur.","Il ramassa le bâton de cornichon et s'en servit comme d'une pipe, sa bouche se contractant sous l'effet de l'acidité."
"""But both my sister and I are pretty good at taking care of ourselves.",Mais ma sœur et moi savons très bien nous occuper de nous-mêmes.,Ça fait que ma sœur et moi sommes assez douées pour nous occuper nous-mêmes.
"Not a tangible sense of loss, but an echo of what might have been.","Ce n'était pas un sentiment réel de perte, mais un écho de ce qui aurait pu être.","Ça n'était pas une sensation de perte tangible, mais un écho de ce qui aurait pu être."
He almost reached for her but stopped.,"Il s'approcha presque d'elle, mais s'arrêta.","Il s'apprêtait à lui tendre la main, puis s'arrêta."
"I only let my eyes flit briefly over its welcoming expanse and push any thoughts of us tumbling onto it, limbs entwined and John's big body pressing me into the mattress, right out of my head.","Je ne laisse mes yeux que balayer brièvement son étendue accueillante, et j'écarte de ma tête toute idée de nous y laisser tomber, les membres enlacés et le grand corps de John me pressant contre le matelas.","Je ne faisais que jeter un coup d'œil sur son étendue accueillante et repoussais toute idée de nous tomber dessus, nos membres entrelacés et le corps de John pressant mon corps contre le matelas, effaçant toute pensée de ce genre."
"""What if I told you that I had to leave so that I could send your project to Roman Palms so that they could implement the changes you came up with immediately?"" he asked, smiling against her throat when she went still.",Et si je te disais que je devais partir pour envoyer ton projet à Roman Palms afin qu'ils puissent mettre en œuvre immédiatement les changements que tu as proposés ?,Ça te ferait plaisir de savoir que j'ai dû partir pour pouvoir envoyer ton projet à Roman Palms pour qu'ils puissent mettre en œuvre les changements que tu as proposés immédiatement ?
"She'd never been brazen, and her face heated despite her outward boldness.","Elle n'avait jamais été effrontée, et son visage s'échauffa malgré son audace apparente.","Ça ne l'avait jamais fait, et son visage s'échauffa malgré sa bravoure."
"""Stop it, Inna!","Arrête, Inna !","Ça suffit, Inna !"
"""Will it be loud, or can I leave the door open?"" I try to keep my annoyance out of my voice.","Ce sera bruyant, ou je peux laisser la porte ouverte ?","Ça va être bruyant, ou puis-je laisser la porte ouverte ?"
"""It's not that bad,"" I swear.","Ce n'est pas si mal, juré-je.","Ça n'est pas si mal, j'en jure."
And never come back to the islandnever contact you.,"Et de ne jamais revenir sur l'île, de ne jamais te contacter.","Ça ne t'empêchera pas de revenir sur l'île, de me contacter."
"He'd gathered four flashlights from the kitchen, one from behind the bar, and a few pillar candles and matches, when the phone rang.","Il avait rassemblé quatre lampes de poche dans la cuisine, une derrière le bar, quelques bougies et des allumettes, lorsque le téléphone sonna.","Ça faisait un moment qu'il avait récupéré quatre lampes de poche dans la cuisine, une autre derrière le bar, quelques bougies et des allumettes, lorsque le téléphone sonnait."
Probably right after his mother died and he'd been forced to live off discounted Halloween candy for a month.,Probablement juste après la mort de sa mère et qu'il avait été forcé de vivre en mangeant des bonbons d'Halloween à prix réduit pendant un mois.,Ça faisait probablement un mois qu'il vivait sur des bonbons Halloween à rabais.
"The fading light cast long, deep shadows over one side of his face and his strong features stood out in contrast.",La lumière déclinante projetait des ombres longues et profondes sur un côté de son visage et ses traits forts se détachaient par contraste.,La lumière faible projetait de longs ombres sombres sur un côté de son visage et ses traits forts se détachaient en contraste.
"In addition to writing books, she's also a college instructor, artist, anime/manga and historical costumer, editor, and bad guitar player.","En plus d'écrire des livres, elle est également enseignante à l'université, artiste, costumière d'anime/manga et d'histoire, rédactrice, et mauvaise joueuse de guitare.","Elle est aussi professeur d'université, artiste, fan de manga et d'anime, costumière historique, rédactrice en chef et mauvaise guitariste."
He landed right on top of her.,Il atterrit juste au-dessus d'elle.,Ça lui avait donné une chute qui l'avait fait atterrir sur elle.
"A small mermaid swam near the tentaclea mermaid with long pale hair, holding a pink starfish.","Une petite sirène nageait près du tentacule, une sirène aux longs cheveux pâles, tenant une étoile de mer rose.","Une petite sirène nageait près du tentacule  une sirène aux cheveux longs et pâles, tenant une étoile de mer rose."
"""No wonder they canceled the ferry.""",Pas étonnant qu'ils aient annulé le ferry.,Ça ne fait pas de doute que le ferry a été annulé.
He had thanked me.,Il m'avait remercié.,Ça m'avait fait plaisir.
"Not like we can do anything without electricity.""",Ce n'est pas comme si nous pouvions faire quoi que ce soit sans électricité.,Ça ne veut pas dire que nous pouvons faire quelque chose sans électricité.
"""I can understand that,"" Andi said with a sad shake of her head as she auto-filled her credit card information to hold the room.","Je peux le comprendre, dit Andi en secouant tristement la tête tandis qu'elle remplissait automatiquement les informations de sa carte de crédit pour réserver la chambre.","Ça me comprend, dit Andi avec un secouement de la tête triste alors qu'elle remplissait automatiquement les informations de sa carte de crédit pour réserver la chambre."
"Yet, if she stayed alone, that punk might hurt her.","Pourtant, si elle restait seule, ce voyou pourrait lui faire du mal.","Ça ne faisait pas de doute, si elle restait seule, ce punk pourrait la blesser."
"He'd better be glad I didn't get my hands on him.""",Il ferait mieux d'être content que je ne lui ai pas mis la main dessus.,Ça lui fera plaisir que je n'ai pas eu l'occasion de lui prendre la main.
"""And another for my date.""",Et une autre pour mon rendez-vous.,Ça fait deux pour mon rendez-vous.
"It's a steady rhythm, and I feel my heartbeat slowing to match it.","C'est un rythme régulier, et je sens les battements de mon cœur ralentir en même temps.","Ça est un rythme régulier, et je sens mon cœur ralentir pour s'y adapter."
"His hands found her breasts as he continued alternating between teasing her clit and sliding his tongue inside her, licking her hungrily as she lay there, wondering if she'd ever felt anything this good before.","Ses mains trouvèrent ses seins alors qu'il continuait d'alterner entre taquiner son clitoris et glisser sa langue à l'intérieur d'elle, la léchant avec avidité alors qu'elle était allongée là, se demandant si elle avait déjà ressenti quelque chose d'aussi bon auparavant.","Ses mains trouvèrent ses seins tandis qu'il continuait à alterner entre la caresser et la glisser dans elle, lécher elle-même avec avidité alors qu'elle restait allongée, se demandant s'il lui avait jamais fait quelque chose aussi bon."
"""2345 divided by 82.""","""2345 divisé par 82.",2345 divisé par 82.
We've been a lot slower this afternoon.,Nous avons été beaucoup plus lents cet après-midi.,Ça a été plus lent cette après-midi.
Without Regret,Sans regret,Sans regret
"I...I googled you a while back.""",Je... j'ai cherché des informations sur toi sur Google il y a un moment.,Ça... j'ai fait une recherche sur Google sur toi il y a quelque temps.
"""I'm not here about the storm, though we'll need to board up in the morning.""","Je ne suis pas là pour la tempête, même si nous devrons installer des planches dans la matinée.","Ça n'a rien à voir avec la tempête, mais nous devrons fermer les volets demain matin."
You've been cruel to me.,Tu as été cruelle avec moi.,Ça m'a été cruel.
"I wanted to check the shop door.""",Je voulais vérifier la porte du magasin.,Ça m'a fait penser à vérifier la porte de la boutique.
"Her eyes were closed, and she twirled, not once, but three times, before she opened them.","Ses yeux étaient fermés et elle tournoyait, non pas une fois, mais trois fois, avant de les ouvrir.","Ses yeux étaient fermés, elle se tournait, pas une, mais trois fois, avant de les ouvrir."
Music is my life.,"La musique, c'est ma vie.",La musique est ma vie.
"""She's...very ill, awake now, but comfortable.","Elle est... très malade, consciente maintenant, mais confortable.","Ça... elle est... très malade, elle est réveillée maintenant, mais elle est à l'aise."
Now he'd done what he feared.,Il avait fait ce qu'il craignait.,Ça lui avait donné le courage de faire ce qu'il craignait.
"While she did that, Devyn worked on running Carta Hotels, dealing with the board, and doing whatever it took to keep them happy and buy them more time.","Alors qu'elle s'occupait de ça, Devyn continuait de diriger les Hôtels Carta, s'occupant du conseil d'administration, et faisant tout son possible pour les contenter, et ainsi gagner plus de temps.",Ça lui donnait le temps de se remettre de sa blessure et de se remettre à la tâche.
