sources,references,translations
"Something was going on, and Mari was going to tell him everything.","Il se passait quelque chose, et Mari allait tout lui dire.","Ça y avait quelque chose, et Mari allait lui raconter tout."
"Mari stopped and watched them too, her curvy figure leaning against the walkway railing.","Mari s'arrêta et les observa également, sa silhouette pulpeuse appuyée contre la rambarde de la passerelle.","Mari s'arrêta et les regarda aussi, sa silhouette courbée s'appuyant sur la rambarde de la passerelle."
"I wish you'd stay inside.""",J'aimerais que tu restes à l'intérieur.,Ça te dirait mieux de rester à l'intérieur.
Pleasure struck hard and fast and she cried out as an orgasm slammed into her.,Le plaisir la surprit vite et fort et elle cria lorsqu'un orgasme la frappa de plein fouet.,Le plaisir l'attaqua brutalement et elle cria lorsqu'un orgasme la frappa.
"The stretch, it burns, and it feels so fucking good.","L'étirement, la brûlure, c'est si bon, putain.","Ça fait brûler, et ça me fait si bien."
Wasn't that what people did in times of stress?,N'est-ce pas ce que font les gens en période de stress ?,Ça n'était-ce pas ce que les gens faisaient dans les moments de stress ?
"His voice is barely above a whisper, and there's such warmth and affection in it, my heart stutters.","Sa voix est à peine plus forte qu'un murmure, et il y a tant de chaleur et elle contient tellement d'affection que mon cœur bat la chamade.","Son voix est à peine au-dessus d'un murmure, et il y a tant de chaleur et d'affection, que mon cœur s'arrête."
"He turned to her, trying to keep his voice low and firm.","Il se tourna vers elle, essayant de garder une voix basse et ferme.","Il se tourna vers elle, essayant de garder sa voix basse et ferme."
"If he were being honest with himself, he'd admit he would miss the bar and all the long nights of work and music and stories.","S'il était honnête avec lui-même, il admettrait que le bar et les longues nuits de travail, de musique et d'histoires lui manqueraient.","Si il était honnête avec lui, il aurait admis qu'il manquerait au bar, aux longues nuits de travail, de musique et d'histoires."
Over the past three days...nothing.,Durant les trois derniers jours.,Ça fait trois jours... rien.
"""I might have considered letting Chase move away if you'd asked me nicely.""",J'aurai pu envisager de laisser Chase partir si tu me l'avais demandé gentiment.,Ça aurait pu me faire envisager de laisser Chase partir si tu m'avais demandé gentiment.
"She knew he held grudges, but this was ridiculous.","Elle savait qu'il était rancunier, mais là, c'était ridicule.","Ça, c'était ridicule."
I guess that solves that problem.,Je suppose que cela résout le problème.,Ça résout le problème.
"He'd thought he'd planned it well with plenty of time to get off the island and go a couple hundred miles inland, maybe to Raleigh.","Il pensait avoir bien planifié son départ et avoir suffisamment de temps pour quitter l'île et se rendre à quelques centaines de kilomètres à l'intérieur des terres, peut-être jusqu'à Raleigh.","Ça lui avait semblé qu'il avait bien prévu, avec suffisamment de temps pour quitter l'île et aller à une centaine de kilomètres de là, peut-être à Raleigh."
"""Curiosity, I suppose.""","La curiosité, je suppose.",Ça doit être de la curiosité.
"""I guess you think I'm crazy now.",Je suppose que tu penses que je suis fou maintenant.,Ça veut dire que tu penses que je suis fou maintenant.
"He sighs and slides his fingers against mine, back and forth.","Il soupire et fait glisser ses doigts entre les miens, d'avant en arrière.","Ça fait un soupir et il passe ses doigts contre les miens, d'avant en arrière."
"Besides, it isn't like the rides will be open.""","Et puis, ce n'est pas comme si les manèges étaient ouverts.",Ça n'a pas grand-chose à voir avec les manèges qui seront ouverts.
He took care of practically everything.,Il s'occupait pratiquement de tout.,Ça lui avait pris tout.
"I spin some MC5, X, The Noisettes, and Miike Snow.","Je passe MC5, X, The Noisettes et Miike Snow.","Ça fait du bien de faire tourner du MC5, X, The Noisettes et Miike Snow."
"And now, just as things were going well between her and Chase, she might lose him forever.","Et maintenant, alors que les choses allaient bien entre Chase et elle, elle risquait de le perdre pour toujours.","Et maintenant, alors que les choses allaient bien entre elle et Chase, elle risquait de le perdre pour toujours."
I guess it is a normal part of daughters growing up.,Je suppose que c'est une partie normale du processus du passage à l'âge adulte pour les filles.,Ça fait partie de la croissance des filles.
"If she didn't know better, she'd say that Inna controlled the weather.","Si elle ne le connaissait pas mieux, elle dirait qu'Inna contrôlait la météo.","Si elle ne savait pas mieux, elle dirait que Inna contrôlait le temps."
"There's only a smattering of trees in my neighborhood, and even those are too young to do more than sprinkle a bit of confetti on the ground, but Bucks County, where the station is – and where John lives - is a fall lover's dream.","Il n'y a que quelques arbres dans mon quartier, et même ceux-là sont trop jeunes pour ne faire plus que répandre un peu de confettis sur le sol, mais le comté de Bucks, où se trouve la station radio et où vit John, est un lieu de rêve pour les amoureux de l'automne.","Ça n'y a que quelques arbres dans mon quartier, et même ceux-ci sont trop jeunes pour faire plus qu'un peu de confettis sur le sol, mais le comté de Bucks, où se trouve la station et où vit John, c'est un rêve pour les amoureux de l'automne."
I greet WKMP's general manager as he sets a crate of records on the ground and unlocks his 2012 VW Golf.,Je salue le directeur général de WKMP alors qu'il pose une caisse remplie de disques sur le sol et déverrouille sa Golf 2012.,Je lui salue et il pose une boîte de disques sur le sol et déverrouille sa Volkswagen Golf 2012.
Breakfast?,Le dîner ?,"Ça, c'est le petit-déjeuner ?"
Like slipping into my favorite pair of sweatpants at the end of a long day.,C'est comme si je me glissais dans mon pantalon de survêtement préféré à la fin d'une longue journée.,Ça me fait comme si je me mettais mes pantalons de sport favoris à la fin d'une longue journée.
"""That depends,"" Andi said, adding a little sniffle at the end there as she continued toying with his fingers while he lay there, unable to take his eyes off her as he thought about the last two days and...","Ça dépend, dit Andi, ajoutant un petit reniflement à la fin de sa phrase tout en continuant à jouer avec les doigts de Devyn resté allongé, incapable de la quitter des yeux alors qu'il pensait aux deux derniers jours et...","Ça dépend, dit Andi, en ajoutant un petit clignement de nez à la fin, tout en continuant à jouer avec ses doigts alors qu'il restait allongé, incapable de détacher son regard de la jeune femme alors qu'il pensait aux deux derniers jours et..."
"USA Today bestselling author Kerry Adrienne loves history, science, music, and art.","Kerry Adrienne, autrice de best-sellers USA Today, aime l'histoire, la science, la musique et l'art.","Kerry Adrienne, auteur de best-sellers du New York Times, aime l'histoire, les sciences, la musique et l'art."
"I can't keep my eyes off John, and I'm worried that I'll scratch a record or miss a cue.",Je ne peux pas quitter John des yeux et je crains de rayer un disque ou de rater un signal.,"Ça me fait peur de ne pas regarder John, et j'ai peur de scratcher un disque ou de manquer un coup de réplique."
I'm pleased that he seems to like it.,Je suis heureux qu'il semble l'aimer.,Ça me plaît qu'il semble l'apprécier.
"The phone lines are blinking, but I'm not taking any more requests.","Les lignes téléphoniques clignotent, mais je ne prends plus de demandes.","Ça fait clignoter les lignes téléphoniques, mais je ne prends plus de commandes."
"He picked up the pickle spear and sucked on the end, his mouth contracting at the sourness.","Il prit un cornichon et en suça l'extrémité, sa bouche se contractant sous l'effet de l'aigreur.","Il prit la lance de cornichon et la suça à l'extrémité, sa bouche se contractant sous l'effet de l'acidité."
"""But both my sister and I are pretty good at taking care of ourselves.",Mais ma sœur et moi savons très bien nous occuper de nous-mêmes.,"Ça dit, ma sœur et moi sommes assez bonnes à nous prendre en charge."
"Not a tangible sense of loss, but an echo of what might have been.","Ce n'était pas un sentiment réel de perte, mais un écho de ce qui aurait pu être.","Ça n'était pas une sensation de perte tangible, mais un écho de ce qui aurait pu être."
He almost reached for her but stopped.,"Il s'approcha presque d'elle, mais s'arrêta.",Il s'apprêtait à l'attraper mais s'arrêta.
"I only let my eyes flit briefly over its welcoming expanse and push any thoughts of us tumbling onto it, limbs entwined and John's big body pressing me into the mattress, right out of my head.","Je ne laisse mes yeux que balayer brièvement son étendue accueillante, et j'écarte de ma tête toute idée de nous y laisser tomber, les membres enlacés et le grand corps de John me pressant contre le matelas.","Je n'ai que passé brièvement mon regard sur son accueil chaleureux et j'ai écarté de mon esprit toute idée de nous tomber dessus, nos membres entrelacés et le corps de John pressant mon corps contre le matelas, à l'extérieur de ma tête."
"""What if I told you that I had to leave so that I could send your project to Roman Palms so that they could implement the changes you came up with immediately?"" he asked, smiling against her throat when she went still.",Et si je te disais que je devais partir pour envoyer ton projet à Roman Palms afin qu'ils puissent mettre en œuvre immédiatement les changements que tu as proposés ?,Ça te ferait plaisir de savoir que j'ai dû partir pour pouvoir envoyer ton projet à Roman Palms pour qu'ils puissent mettre en œuvre les changements que tu avais proposés ?
"She'd never been brazen, and her face heated despite her outward boldness.","Elle n'avait jamais été effrontée, et son visage s'échauffa malgré son audace apparente.","Ça ne lui était jamais arrivé, et son visage s'échauffa malgré sa bravoure."
"""Stop it, Inna!","Arrête, Inna !","Arrête, Inna !"
"""Will it be loud, or can I leave the door open?"" I try to keep my annoyance out of my voice.","Ce sera bruyant, ou je peux laisser la porte ouverte ?","Ça va être bruyant, ou je peux laisser la porte ouverte ?"
"""It's not that bad,"" I swear.","Ce n'est pas si mal, juré-je.","Ça n'est pas si mal, j'en jure."
And never come back to the islandnever contact you.,"Et de ne jamais revenir sur l'île, de ne jamais te contacter.","Et jamais ne reviendrai sur l'île, jamais ne te contacte."
"He'd gathered four flashlights from the kitchen, one from behind the bar, and a few pillar candles and matches, when the phone rang.","Il avait rassemblé quatre lampes de poche dans la cuisine, une derrière le bar, quelques bougies et des allumettes, lorsque le téléphone sonna.","Il avait récupéré quatre lampes de poche dans la cuisine, une autre derrière le bar, et quelques bougies et allumettes, lorsque le téléphone sonna."
Probably right after his mother died and he'd been forced to live off discounted Halloween candy for a month.,Probablement juste après la mort de sa mère et qu'il avait été forcé de vivre en mangeant des bonbons d'Halloween à prix réduit pendant un mois.,Ça faisait probablement un mois qu'il vivait sur des bonbons Halloween à prix réduits.
"The fading light cast long, deep shadows over one side of his face and his strong features stood out in contrast.",La lumière déclinante projetait des ombres longues et profondes sur un côté de son visage et ses traits forts se détachaient par contraste.,La lumière qui s'éteignait projettait de longs et profonds ombres sur un côté de son visage et ses traits saillants se détachaient en contraste.
"In addition to writing books, she's also a college instructor, artist, anime/manga and historical costumer, editor, and bad guitar player.","En plus d'écrire des livres, elle est également enseignante à l'université, artiste, costumière d'anime/manga et d'histoire, rédactrice, et mauvaise joueuse de guitare.","Elle est aussi professeur d'université, artiste, fan de manga et d'anime, costumière historique, rédactrice, et une mauvaise guitariste."
He landed right on top of her.,Il atterrit juste au-dessus d'elle.,Ça l'avait fait tomber sur elle.
"A small mermaid swam near the tentaclea mermaid with long pale hair, holding a pink starfish.","Une petite sirène nageait près du tentacule, une sirène aux longs cheveux pâles, tenant une étoile de mer rose.","Une petite sirène nageait près du tentacule  une sirène aux cheveux longs et pâles, tenant une étoile de mer rose."
"""No wonder they canceled the ferry.""",Pas étonnant qu'ils aient annulé le ferry.,Ça ne fait pas de doute que le ferry a été annulé.
He had thanked me.,Il m'avait remercié.,Ça m'avait fait plaisir.
"Not like we can do anything without electricity.""",Ce n'est pas comme si nous pouvions faire quoi que ce soit sans électricité.,Ça ne veut pas dire que nous pouvons faire quelque chose sans électricité.
"""I can understand that,"" Andi said with a sad shake of her head as she auto-filled her credit card information to hold the room.","Je peux le comprendre, dit Andi en secouant tristement la tête tandis qu'elle remplissait automatiquement les informations de sa carte de crédit pour réserver la chambre.","Ça me comprend, dit Andi en secouant tristement la tête alors qu'elle remplissait automatiquement les informations de sa carte de crédit pour réserver la chambre."
"Yet, if she stayed alone, that punk might hurt her.","Pourtant, si elle restait seule, ce voyou pourrait lui faire du mal.","Ça, si elle restait seule, ce punk pourrait la blesser."
"He'd better be glad I didn't get my hands on him.""",Il ferait mieux d'être content que je ne lui ai pas mis la main dessus.,Ça lui faut d'avoir échappé à mes mains.
"""And another for my date.""",Et une autre pour mon rendez-vous.,"Ça, et un autre pour ma date."
"It's a steady rhythm, and I feel my heartbeat slowing to match it.","C'est un rythme régulier, et je sens les battements de mon cœur ralentir en même temps.","Ça est un rythme régulier, et je sens mon cœur ralentir pour s'y adapter."
"His hands found her breasts as he continued alternating between teasing her clit and sliding his tongue inside her, licking her hungrily as she lay there, wondering if she'd ever felt anything this good before.","Ses mains trouvèrent ses seins alors qu'il continuait d'alterner entre taquiner son clitoris et glisser sa langue à l'intérieur d'elle, la léchant avec avidité alors qu'elle était allongée là, se demandant si elle avait déjà ressenti quelque chose d'aussi bon auparavant.","Ses mains trouvèrent ses seins tandis qu'il continuait à alterner entre faire bouger son clitoris et glisser sa langue en elle, l'attirant hunieusement alors qu'elle restait allongée, se demandant s'il lui avait jamais fait quelque chose aussi bon."
"""2345 divided by 82.""","""2345 divisé par 82.",2345 divisé par 82.
We've been a lot slower this afternoon.,Nous avons été beaucoup plus lents cet après-midi.,Ça a été plus lent cette après-midi.
Without Regret,Sans regret,Sans regret
"I...I googled you a while back.""",Je... j'ai cherché des informations sur toi sur Google il y a un moment.,Ça... j'ai fait une recherche sur toi il y a quelque temps.
"""I'm not here about the storm, though we'll need to board up in the morning.""","Je ne suis pas là pour la tempête, même si nous devrons installer des planches dans la matinée.","Ça n'est pas pour la tempête, mais nous aurons besoin de fermer les volets demain."
You've been cruel to me.,Tu as été cruelle avec moi.,Ça a été cruel envers moi.
"I wanted to check the shop door.""",Je voulais vérifier la porte du magasin.,Ça m'a fait penser à vérifier la porte de la boutique.
"Her eyes were closed, and she twirled, not once, but three times, before she opened them.","Ses yeux étaient fermés et elle tournoyait, non pas une fois, mais trois fois, avant de les ouvrir.","Ses yeux étaient fermés et elle se balança, pas une, mais trois fois, avant de les ouvrir."
Music is my life.,"La musique, c'est ma vie.",La musique est ma vie.
"""She's...very ill, awake now, but comfortable.","Elle est... très malade, consciente maintenant, mais confortable.","Ça... elle est très malade, elle est réveillée maintenant, mais confortable."
Now he'd done what he feared.,Il avait fait ce qu'il craignait.,"Ça lui avait fait peur, et il avait fait ce qu'il craignait."
"While she did that, Devyn worked on running Carta Hotels, dealing with the board, and doing whatever it took to keep them happy and buy them more time.","Alors qu'elle s'occupait de ça, Devyn continuait de diriger les Hôtels Carta, s'occupant du conseil d'administration, et faisant tout son possible pour les contenter, et ainsi gagner plus de temps.","alors qu'elle faisait ça, Devyn s'occupait de gérer les Hôtels Carta, de traiter le conseil d'administration et de faire ce qu'il fallait pour les faire rêver et acheter du temps."
"""Are we high enough here behind the dunes to be safe from that much water?""","Sommes-nous assez haut ici, derrière les dunes pour être à l'abri d'une telle quantité d'eau ?",Êtes-nous assez hauts derrière les dunes pour être en sécurité face à tant d'eau ?
It wasn't the same.,Ce n'était pas la même chose.,Ça n'était pas le même.
Fucking cookies!,Des putain de cookies !,Ça va être des biscuits !
"Taller than me, which isn't saying much.","Plus grand que moi, ce qui n'est pas anodin.","Être plus grand que moi, ce n'est pas dire grand-chose."
"I've had dreams about that, ever since the night at the station when he asked me out.",J'en ai rêvé depuis la nuit où il m'a demandé de sortir avec lui à la radio.,Ça m'a fait rêver depuis la nuit où il m'a invité à sortir.
"""I guess I'm not kissable in the daytime.",Je suppose que je ne suis pas le genre de fille qu'on embrasse en plein jour.,Ça veut dire que je ne suis pas baisable en journée.
"Sliding his hand up her thigh, Devyn pressed his tongue against her clit harder, rubbing the tip of his tongue over her as he slid two fingers beneath her panties and slowly pulled the soft material aside, exposing the neatly trimmed hair protecting the swollen lips that had his cock throbbing painfully.","Faisant glisser sa main le long de sa cuisse, Devyn pressa plus fort sa langue contre son clitoris, frottant le bout de sa langue sur elle alors qu'il glissait deux doigts sous sa culotte et tirait lentement le tissu doux sur le côté, exposant les poils bien taillés protégeant les lèvres gonflées qui faisaient douloureusement palpiter sa queue.","Devyn glissa sa main le long de sa cuisse et pressa plus fort sa langue contre son clitoris, frottant le bout de sa langue sur elle tout en glissant deux doigts sous sa culotte et en retirant lentement le tissu doux qui la couvrait, exposant les cheveux bien taillés qui protégeaient les lèvres gonflées qui faisaient trembler sa queue douloureusement."
"For several minutes they lay there, struggling to catch their breath as Devyn pressed a kiss against her forehead, the tip of her nose, and finally, he brushed his lips against hers before he pulled back and met her gaze as he said the three words that she'd never expected to hear.","Pendant plusieurs minutes, ils restèrent allongés, luttant pour reprendre leur souffle tandis que Devyn déposait un baiser sur son front, le bout de son nez, et finalement, il effleura ses lèvres avant de se retirer et de croiser son regard en prononçant les trois mots qu'elle ne s'était jamais attendue à entendre.","elles restèrent allongées sur le sol, luttant pour reprendre leur souffle, tandis que Devyn déposait un baiser sur son front, le bout de son nez, et finalement, il effleura ses lèvres avant de se retirer et de rencontrer son regard en disant les trois mots qu'elle n'aurait jamais cru entendre."
She'd feel lost if her sister diedand maybe do some crazy things too.,Elle se sentirait perdue si sa sœur mourait  et ferait peut-être des choses folles aussi. Mais son chagrin était bien plus profond qu'une simple perte.,"Ça la ferait perdre la tête si sa sœur mourait, et peut-être qu'elle ferait des choses folle aussi."
"She pretended to savor her coffee, eyes in slits as she peeked at Chase while he drank.","Elle fit semblant de savourer son café, les yeux plissés en fente pour observer Chase pendant qu'il buvait.","Elle simula de savourer son café, les yeux en lignes, en regardant Chase pendant qu'il buvait."
"""Miss Dawson, if you'll come with me?"" he said absently as he glanced down at her resumé while Andi couldn't help but notice the pitying look the other woman was sending her.","Mlle Dawson, veuillez me suivre, fit-il distraitement en jetant un coup d'œil à son CV, alors qu'Andi ne pouvait s'empêcher de voir le regard rempli de pitié que lui jetait l'autre femme.","Madame Dawson, si vous voulez venir avec moi ?"
And about us.,Et pour nous.,Ça concerne aussi nous.
"After months of wishful thinking, I'm wary.","Après des mois de vœux pieux, je me méfie.","Après des mois de rêveries, je suis prudent."
"He kissed her with bruising force, and she cried out.","Il l'embrassa avec une force qui la meurtrit, et elle cria.","Il l'embrassa avec une force qui la brûla, et elle cria."
"I don't believe it either, but it's an interesting story.""","Je n'y crois pas non plus, mais c'est une histoire intéressante.","Ça me semble aussi bien faux, mais c'est une belle histoire."
"""I want to make sure it's perfect first.""",Je veux d'abord m'assurer que tout est parfait.,Ça doit être parfait d'abord.
"The tension eased a bit through lunch, as the topic of conversation turned back to music and pop culture in general.","La tension s'est un peu apaisée au cours du déjeuner, le sujet de conversation revenant sur la musique et la culture pop en général.","La tension s'est un peu apaisée au cours du déjeuner, le sujet de conversation revenant à la musique et à la culture populaire en général."
He needs to stop being so goddamned...whatever he's being.,Il doit arrêter d'être si sacrément... peu importe ce qu'il est.,Ça lui faut d'arrêter de se comporter comme un putain de...
"An elf, maybe.","Un elfe, peut-être.",Ça pourrait être un elfe.
"He does it with his whole being, holding nothing back.","Il le fait de tout son être, sans aucune retenue.","Ça, il le fait avec son être entier, sans rien retenir."
"Had he helped Inna hurt other people, too?",Avait-il aidé Inna à blesser d'autres personnes ?,Êtait-il aidé Inna à blesser d'autres personnes ?
"Well, at least what's been passed down as truth.","Du moins, ce qui a été transmis comme étant la vérité.","Ça, du moins, ce qui a été transmis comme vérité."
"I didn't want to get to know myself, because I was afraid of what I'd find if I looked too closely.","Je ne voulais pas apprendre à me connaître, car j'avais peur de ce que je découvrirais si je regardais de trop près.","Je ne voulais pas me connaître, parce que j'étais peureux de ce que je trouverais si je regardais de près."
And you choose to move away and leave me.,Et tu choisis de t'éloigner et de me quitter.,Ça t'a choisi de partir et de m'abandonner.
"His grip is tight, almost painful, and there's a tick in his jaw.","Sa prise est serrée, presque douloureuse, et il y a un tic dans sa mâchoire.","Son étreinte est serrée, presque douloureuse, et il a une mâchoire tendue."
"""'Cause, babe, you can play it down all you want.","Parce que, chéri, tu peux minimiser autant que tu veux.","Ça, bébé, tu peux le faire passer comme si de rien, mais..."
"""I'm not done with storm prep at the shop.""",Je n'ai pas fini de préparer mon magasin contre la tempête.,Ça ne m'a pas fini de préparer la boutique pour la tempête.
"""I've heard Annalise whispering into Nanette's ear more than once about how much better you could do than me.","J'ai entendu Annalise chuchoter à l'oreille de Nanette plus d'une fois que tu pourrais trouver mieux que moi. Et elles ont raison, tu pourrais.",Ça m'a été dit que tu as entendu Annalise murmurer dans l'oreille de Nanette plus d'une fois sur le fait que tu pourrais mieux que moi.
"He's a bad person.""",C'est une mauvaise personne.,Ça fait un mauvais type.
"And yet there's such a fire in him, behind his eyes.","Et pourtant, il y a un tel feu en lui, dans son regard.","Et pourtant, il y a un tel feu en lui, derrière ses yeux."
Many mermaids had shielding capability.,Beaucoup de sirènes avaient des capacités de protection.,Beaucoup de sirènes avaient la capacité de se protéger.
"""Not until he's dead,"" Inna growled.","Pas avant qu'il ne soit mort, grogna Inna.","Ça ne sera pas possible tant qu'il sera en vie, grogna Inna."
"If you'd asked me, I'd say he's the most confident person I'd ever met.""","Si tu m'avais posé la question, je t'aurais dit qu'il est la personne la plus sûre d'elle que j'aie jamais rencontrée.","Si tu m'avais demandé, je dirais qu'il est la personne la plus sûre de elle que j'ai jamais rencontrée."
You look like you've been sucking a lemon.,On dirait que tu as sucé un citron.,"Ça va, tu as l'air de l'avoir bu un citron."
Cling to someone who understood? Someone who cared?,S'accrocher à quelqu'un qui comprenait la situation ?,Être attaché à quelqu'un qui comprendait ? Quelqu'un qui s'occupait de moi ?
"For a moment, he lay there staring up at the ceiling and found himself thinking about everything that she did for him over the last few days and...","L'espace d'un instant, il resta allongé, regardant le plafond et repensa à tout ce qu'elle avait fait pour lui ses derniers jours, et...","Il resta allongé, regardant le plafond et se mit à penser à tout ce qu'elle lui avait fait pour lui ces derniers jours et..."
"Listened, or just been quiet, but you...""","Écouter, ou simplement me taire, mais tu...","Ça, tu as écouté, ou tu as été silencieux, mais toi..."
"""I'd forgotten how clear the sky is inside the eye.",J'avais oublié à quel point le ciel est clair à l'intérieur de l'œil.,Ça me faisait oublier à quel point le ciel est clair à l'intérieur de l'œil.
"""You must think I'm really fucking weird.""",Tu dois penser que je suis vraiment bizarre.,Ça doit te faire penser que je suis vraiment bizarre.
The breeze off the ocean rustled her long hair and whipped her sundress around her legs.,La brise de l'océan faisait bruisser ses longs cheveux et agitait sa robe d'été autour de ses jambes.,La brise de l'océan agita ses longs cheveux et balaya sa robe d'été autour de ses jambes.
"""I won't,"" Drew said as he tightened his hold around her legs.","Ça n'arrivera pas, dit Drew en resserrant son emprise sur les jambes de la jeune femme.","Ça ne sera pas nécessaire, dit Drew en serrant plus fort sa prise autour de ses jambes."
My music library has gotten me out of a lot of sticky social situations.,Ma bibliothèque musicale m'a permis de me sortir de bien des situations sociales délicates.,Ma bibliothèque de musique m'a sorti de beaucoup de situations sociales difficiles.
"""Don't fucking lie to me again,"" I growl, still angry but so in love with this guy.","Ne me mens plus jamais, grogné-je, toujours en colère mais tellement amoureux de ce type.","Ça suffit de mentir à nouveau, grogne-je, encore en colère mais si amoureux de ce type."
"I push myself onto him, and, just as I thought, he slips in easily.","Je me pousse contre lui et, comme je le pensais, il se glisse facilement à l'intérieur.","Je me jette sur lui, et, comme je le pensais, il entre facilement."
"""And I really feel like you should take pity on me and tell me what you know about this hotel,"" he said with a teasing smile that had her returning his smile as she glanced back down at her notes and found herself wondering about something.","Et je pense que tu devrais vraiment avoir pitié de moi et me dire ce que tu sais sur cet hôtel, dit-il avec un sourire taquin qu'elle lui retourna, puis elle regarda ses notes et commença à réfléchir à quelque chose.","Ça me fait vraiment envie de te pardonner et de te dire ce que je sais de ce hotel, dit-il avec un sourire ironique qui la fit lui retourner son sourire tout en regardant ses notes et en se demandant quelque chose."
That happened to other people.,Cela n'arrivait qu'aux autres.,Ça arrive à d'autres personnes.
"He's the CEO of Carta Hotels,"" the woman said with a polite smile.","C'est le PDG des Hôtels Carta, répondit la femme avec un sourire poli.","Ça, c'est la directrice des Hôtels Carta, dit-elle avec un sourire poli."
"I mentally kick myself when relief washes over me, but it's quickly followed by a wave of tenderness for this man that knocks the air out of me.","Je me donne une tape mentale lorsque le soulagement m'envahit, mais ce sentiment est rapidement suivi d'une vague de tendresse pour cet homme qui me coupe l'herbe sous le pied.","Je me donne une coude dans la tête lorsque le soulagement me envahit, mais il est rapidement suivi d'une vague de tendresse pour cet homme qui me fait perdre l'air."
I may not survive this night.,Je ne survivrai peut-être pas à cette nuit.,Ça pourrait me tuer.
"""And Chase doesn't want me,"" she babbled.","Et Chase ne veut pas de moi, bafouilla-t-elle.","Ça, Chase ne veut pas de moi, balbutia-t-elle."
The portrait occupied a prized spot on the bar wallone that would typically be filled by a mirror in most bars.,"Le portrait occupait une place de choix sur le mur du bar, une place qui serait normalement occupée par un miroir dans la plupart des bars.","Le portrait occupait une place privilégiée sur le mur du bar, un endroit où l'on trouverait habituellement un miroir dans la plupart des bars."
You had to be a fool to go out on the oceaneven that close to shoreon a surfboard.,"Il fallait être fou pour aller sur l'océan, même si c'était près du rivage, avec une planche de surf.","Ça fallait être fou de sortir sur l'océan, même si c'était à quelques mètres de la côte, sur un planche à voile."
He cut through the beach access beside his bar and headed down the boardwalk to the stairs.,Il coupa par l'accès à la plage à côté de son bar et descendit la promenade jusqu'aux escaliers.,Il traversa la plage par l'accès situé à côté de son bar et se dirigea vers la passerelle jusqu'à l'escalier.
"As he turned the white disk over, it broke in half in his grip, and dusty fragments spilled into the air and onto the counter.","En retournant le coquillage, ce dernier se brisa en deux dans sa main et des fragments poussiéreux se répandirent dans l'air et sur le comptoir.","Il retourna le disque blanc, qui se brisa en deux dans sa prise, et des fragments poussiéreux s'échappèrent dans l'air et sur le comptoir."
"""Not for a few hours,"" Andi pointed out, shifting anxiously next to him.","Pas avant quelques heures, souligna Andi, se déplaçant anxieusement à côté de lui.","Ça ne durera pas longtemps, souligna Andi en se déplaçant anxieusement à côté de lui."
"""Better sit in the middle.",Mieux vaut s'asseoir au milieu.,Ça va mieux si tu te sis au milieu.
I don't know what to make of this shift in his mood.,Je ne sais pas quoi penser de ce changement d'humeur.,Ça me fait peur de voir son humeur changer.
"Perched on one elbow, I position my lips over the swollen head of his cock and lift my eyes to his face.","En appui sur un coude, je positionne mes lèvres sur son gland engorgé et je lève les yeux vers son visage.","Je me perche sur un coude et positionne mes lèvres sur la tête gonflée de sa bite, puis je lève les yeux vers son visage."
"""We've been spending a lot of time together, like I said, and it's been...well, it's been fucking incredible.""","Nous avons passé beaucoup de temps ensemble, comme je l'ai dit, et c'est...","Ça a été... bien, ça a été incroyable."
Especially nice to be fantasizing about Chase.,Et surtout de fantasmer sur Chase.,Ça était particulièrement agréable de fantasmer sur Chase.
"I swirl my tongue around the tip, exploring every bump and ridge, every dip and curve.","Je fais tourner ma langue autour de son gland, explorant chaque bosse et chaque crête, chaque creux et chaque courbe.","Je fais tourner ma langue autour du bout, explorant chaque bosse et chaque crête, chaque creux et chaque courbure."
And the sex had been amazing.,Et le sexe avait été extraordinaire.,Ça avait été un sexe incroyable.
Too bad they couldn't have spent more time together under different circumstances.,Dommage qu'ils n'aient pas pu passer plus de temps ensemble dans d'autres circonstances.,Ça me fait mal qu'ils n'aient pas pu passer plus de temps ensemble sous des circonstances différentes.
"I can smell the citrus and sandalwood of John's shampoo, or maybe it's his deodorant, and I quietly take it into my lungs.","Je peux sentir les agrumes et le bois de santal du shampoing de John, ou peut-être est-ce l'odeur de son déodorant, et je m'en imprègne en respirant doucement.","Ça sent le citron et le sandalwood de la shampooing de John, ou peut-être c'est son déodorant, et je l'absorbe doucement dans mes poumons."
"""Tell me about you and Luke at the beach.",Parle-moi de toi et de Luke à la plage.,Dis-moi de quoi tu as parlé avec Luke à la plage.
"He smirked. ""That he was a last fling before our marriage.",Qu'il n'était qu'une dernière aventure avant notre mariage.,"Ça, c'était un dernier flirt avant notre mariage."
"Why are you giving in so easily?"" He squinted.",Pourquoi cèdes-tu si facilement ?,"Ça va, pourquoi te laisser t'enfoncer si facilement ?"
I find the school's directory and look through it for a ‘Patrick.',"Je trouve l'annuaire de l'école et je cherche un ""Patrick"".","Je trouve le répertoire de l'école et y cherche un ""Patrick""."
A fantasy.,Un fantasme.,Ça faisait partie de mes fantasmes.
He slips a hand up into my curly hair and cups the back of my skull.,Il glisse une main dans mes cheveux bouclés et attrape l'arrière de mon crâne.,Il passe une main dans mes cheveux bouclés et s'accroche à la base de mon crâne.
"Lead the way.""",Montre-moi le chemin.,Ça va te faire plaisir de m'y conduire.
I've never seen anyone eat like him.,Je n'ai jamais vu quelqu'un manger comme lui.,Je n'ai jamais vu quelqu'un manger comme lui.
