sources,references,translations
He'd been there that day when she had come upon the divers.,Il était là ce jour-là quand elle avait rencontré les plongeurs.,Il était là ce jour-là quand elle a rencontré les plongeurs.
"""Amelia never remarried but lived on the bounty Christopher had stored and hidden on the island.",Amelia ne s'est jamais remariée mais a vécu grâce à la prime que Christopher avait stockée et cachée sur l'île.,"""Amelia n'a jamais épousé de nouveau mais a vécu sur la réserve de bénéfices que Christopher avait stockée et cachée sur l'île."""
"""Only bloody thing they ever gave me,"" I murmur.","C'est la seule chose qu'ils m'aient jamais donnée , murmuré-je.","C'est la seule chose qu'ils m'aient jamais donné, murmure-je."
"""Tell me you didn't, please!""","Dis-moi que tu ne l'as pas fait, s'il te plaît !","Dis-moi que tu n'as pas fait ça, s'il te plaît !"
"The wind whipped by, catching the hem of his T-shirt in a flutter, exposing his firm abdomen for a too-brief moment.","Le vent soufflait en trombe, faisant voltiger l'ourlet de son tee-shirt, dévoilant son abdomen ferme pendant un trop bref instant.","Le vent passait, arrachant la hanche de sa T-shirt dans un souffle, lui révélant son abdomen dur pendant un instant trop court."
"You never would.""",Tu ne le ferais jamais.,"Tu n'aura jamais le temps de. (Literally: You will never have the time to.) However, a more idiomatic way to express ""You never would"" in French would be: Tu ne ferais jamais ça. (Literally: You would never do that.)"
Then they were separatedpossibly foreverto save her life.,Puis ils ont été séparés  peut-être pour toujours  afin de lui sauver la vie.,"Puis ils furent séparés, peut-être pour toujours, pour sauver peut-être sa vie."
"""I would probably quake in fear for the rest of my life at the mere mention of your name,"" Devyn said dryly as he watched her return to glaring at him as she hastily toed off her slippers and kicked them aside, determined to make sure that he was properly terrified.","Je tremblerais probablement de peur pour le reste de ma vie à la simple mention de ton nom, dit Devyn d'un ton moqueur en la regardant se remettre à le fixer du regard tandis qu'elle enlevait précipitamment ses pantoufles et les écartait d'un coup de pied, bien décidée à s'assurer qu'il était bien terrifié.","""Et je pense que je tremblerais probablement toute ma vie en peur à simplement l'entendre parler de ton nom,"" a dit Devyn de manière sèche en regardant la manière dont elle reprit son regard hostile en enlevant rapidement ses souliers et les jetant de côté, déterminé à s'assurer que lui était vraiment effrayé. French: ""I would probably quake in fear for the rest of my life at the mere mention of your name,"" Devyn said dryly as he watched her return to"
"It was water, nothing more.","C'était de l'eau, rien de plus.","C'était de l'eau, rien de plus."
"""Probably.""",Probablement.,Peut-être.
"""Well, I don't think your brother would approve of you picking up and leaving the bar and everything you built here together.",Je ne pense pas que ton frère approuverait que tu prennes tes affaires et que tu quittes le bar et tout ce que vous avez construit ici ensemble.,"Bien sûr, je ne pense pas que ton frère approuverait que tu prennes et quittes le bar et tout ce que tu as construit ici ensemble."
"Let's start tonight.""",Commençons ce soir.,Commenceons ce soir.
"I claim the right.""",Je revendique ce droit.,Je revendique le droit.
"In the new sunlight, he saw her body jerk and twitch.","Dans la nouvelle lumière du soleil, il vit son corps tressaillir et se contracter.","Dans la lumière du nouveau soleil, il a vu son corps sauter et trembler."
"She was by the ocean, making her own way, despite her mother.","Elle était au bord de l'océan, traçant son propre chemin, malgré sa mère.","Elle était près de l'océan, en trouvant son propre chemin, malgré sa mère."
"""No, I'm not because I'm not going,"" Andi said with a firm nod as Uncle Shawn placed her back on her chair as she did her best to ignore the curious stares being sent her way by the kids that never seemed to appreciate her efforts to teach them the fundamentals of advanced algebra.","Non, parce que je n'irai pas en CM1, dit Andi en hochant fermement la tête alors qu'Oncle Shawn l'asseyait sur une chaise et qu'elle faisait son possible pour ignorer les regards curieux que lui lançaient les enfants qui n'appréciaient jamais ses efforts pour leur enseigner les bases en calcul avancé.","Non, je ne vais pas parce que je ne vais pas, a déclaré Andi avec un nœud ferme, tandis que l'oncle Shawn la remettait sur sa chaise, alors qu'elle faisait son possible pour ignorer les regards curieux envoyés par les enfants qui ne semblaient jamais apprécier ses efforts pour leur enseigner les fondamentaux de l'algebra avancée. French: ""I'm not going to the party tonight, I've got too much work to do,"" said And"
"Air whooshes out of my lungs and the fuzzy feeling in my head, which I hadn't even noticed, fades.","L'air s'échappe de mes poumons et la sensation de flou dans ma tête, que je n'avais même pas remarquée, s'estompe.","L'air s'échappe de mes poumons et la sensation floconneuse dans ma tête, que je n'avais pas même remarquée, s'estompe. English: The sun sets behind the mountains, casting long shadows across the valley. French: Le soleil se couche derrière les montagnes, jetant des ombres longues dans la vallée. English: The wind howls through the trees, making them sway and dance. French: Le vent hurle dans les arbres, les faisant s'incl"
"""I was thinking,"" he says, rolling to his back after we catch our breath.","J'étais en train de réfléchir, dit-il en se mettant sur le dos après que nous ayons repris notre souffle.","""J'étais en train de réfléchir, dit-il en se roulant sur son dos après que nous ayons pris notre souffle."""
"""I left the candle on the vanity, and there's a lighter beside it.""","J'ai laissé la bougie sur le meuble, et il y a un briquet à côté.","""J'ai laissé la bougie allumée sur la commode, et il y a un allumette à côté."""
"""This way I get some time between school and the work I do for you guys at the station.""","...Comme ça, j'ai un peu de temps entre l'école et le travail que je fais pour vous à la station radio.","""Cette façon, je gagne un peu de temps entre l'école et le travail que je fais pour vous à la gare."""
I hope that you enjoyed reading Devyn and Andi's story as much as I enjoyed writing it.,J'espère que vous avez pris autant de plaisir à lire l'histoire de Devyn et Andi que j'ai eu à l'écrire.,Espère que tu as aimé lire l'histoire de Devyn et Andi autant que j'ai aimé l'écrire.
Your mother sent me.,C'est ta mère qui m'envoie.,Ta mère m'a envoyé.
Like he's been comfortable in the pool but is ready to step into the ocean.,Comme s'il était assez à l'aise dans la piscine et qu'il était prêt à aller dans l'océan.,"Il a l'air confortable dans la piscine, mais il est prêt à entrer dans la mer."
She stared at the flickering candles.,Elle fixa les bougies vacillantes.,Elle regardait les bougies qui flamboyaient.
"I feel the stinging pressure of his teeth on the hardening nub before he sits back, running his hands along my chest and abdomen.","Je sens la morsure cuisante de ses dents sur mon téton qui durcit avant qu'il ne s'assoie, passant ses mains le long de ma poitrine et de mon abdomen.","Je ressent la pression douloureuse de ses dents sur la nababroussure qui durcit avant qu'il ne se redresse, en passant ses mains sur mon torse et mon abdomen."
John leans back in his chair and takes a swig of his beer.,John s'adosse à sa chaise et boit une gorgée de sa bière.,John se rétablit dans son fauteuil et prend un goulot de sa bière.
"""I thought we were more,"" he said.","Je pensais que nous étions plus que ça, dit-il.","Il a dit : ""Je croyais que nous étions plus."""
She was crawling on top of him and laying her head on his chest with a soft sigh as he wrapped his arms around her and couldn't help but feel like she was exactly where she belonged.,"Elle se glissa sur lui et posa sa tête sur sa poitrine en soupirant doucement, tandis qu'il l'entourait de ses bras et ne pouvait s'empêcher de penser qu'elle était exactement à sa place.",Elle se roulait sur lui et posait sa tête sur son torse avec un souffle doux en même temps qu'il l'embrassait et se sentait comme s'il avait la sensation qu'elle était exactement où elle devait être. French translation: She was rolling on top of him and placing her head on his chest with a soft sigh as he kissed her and felt like she was exactly where she belonged.
I have to jog to catch up.,Je dois trottiner pour le rattraper.,Je dois courir pour le rattraper.
"If we don't hurry, we're going to get caught in the dark.""","Si on ne se dépêche pas, on va se faire surprendre par l'obscurité.","Si nous ne nous hâtons pas, nous allons être pris au dépourvu dans l'obscurité."
Mari's tail twitched in excitement.,La queue de Mari s'agita sous l'effet de l'excitation.,La queue de Mari balaie en signe d'excitation.
Were better left forgotten.,Il vaut mieux les oublier.,Il nous serait préférable d'être oubliés.
"I should've told you about Inna, but I didn't expect to see him here on the islandnot after the storm, and certainly not while I was with you.","J'aurais dû te parler d'Inna, mais je ne m'attendais pas à le voir ici sur l'île  pas après la tempête, et certainement pas pendant que j'étais avec toi. Je ne l'épouserai pas, quoi qu'il arrive.","Je devrais vous avoir dit quelque chose sur Inna, mais je n'avais pas prévu le voir ici sur l'île, pas après la tempête, et certainement pas alors que je suis avec vous."
"""Yeah?"" I'm logging my playlist, trying to keep my focus off our proximity to one another.","J'enregistre ma playlist, en essayant de ne pas me concentrer sur notre proximité.","""Oui?"" Je registre ma liste de musique, essayant de garder mon attention éloignée de notre proximité l'un de l'autre."
"By the time enough merfolk had gathered to save her, the pirate ship was gone, harbored somewhere, no doubt.","Le temps que suffisamment d'habitants des mers se rassemblent pour la sauver, le bateau pirate avait disparu, sans doute caché quelque part.","Par le temps où assez de nymphes marines se sont rassemblées pour la sauver, le navire pirate était disparu, abrité quelque part, sans doute."
Did her mother know about the revenge plot?,Sa mère était-elle au courant du projet de vengeance ?,Savait-elle sa mère du complot de vengeance ?
"""You don't know that,"" came the sadly mumbled reply that had his lips twitching.","Tu n'en sais rien, marmonnant tristement la jeune femme entre ses lèvres, ce qui le fit sourire","Tu ne sais pas ça, dit-elle en marmonnant tristement ce qui arracha un sourire à Devyn."
"He'd never understood why Devyn didn't play the same game, probably never would, and now that he knew about Andi...","Il n'avait jamais compris pourquoi Devyn ne jouait pas le même jeu, pourquoi il ne le ferait probablement jamais, et maintenant qu'il savait pour Andi...","Il ne comprendrait jamais pourquoi Devyn ne jouait pas le même jeu, probablement jamais le ferait-il, et maintenant que nous savons à propos d'Andi..."
The urge to possess her thrummed through him to the point he could barely think.,L'envie de la posséder l'envahissait à tel point qu'il avait du mal à réfléchir.,L'envie de posséder elle battait en lui jusqu'au point où il ne pouvait presque plus penser.
"""You should check the supply closet.""",Tu devrais vérifier le placard à fournitures.,Vous devriez vérifier le placard des fournitures.
I'm telling you what I need.,Je te dis ce dont j'ai besoin.,Je vous dis ce que je nécessite.
Want to get to know you.,Je veux apprendre à te connaître.,Voulez-vous me connaître.
His face brightens.,Son visage s'éclaire.,Son visage s'éclaire.
Why would he risk that for either of them?,Pourquoi risquerait-il cela pour l'un ou l'autre ?,Pourquoi prendrait-il ce risque pour l'un d'eux ?
Best not to think about that at all.,Mieux valait ne pas y penser.,Il ne vaut pas mieux y penser du tout.
"There are several articles about the football team, one about the debate team.","Il y a plusieurs articles sur l'équipe de football, un sur l'équipe de débat.","Il y a plusieurs articles sur l'équipe de football, un sur l'équipe de débat."
"He didn't move, his gaze fixed on the bar ceiling.","Il ne bougea pas, le regard fixé sur le plafond du bar.","Il ne s'est pas déplacé, son regard était fixé sur le plafond de la barre."
I spit this out like some jilted lover.,Je crache ça comme un amoureux éconduit.,Je l'ai jeté comme un amant rejeté.
"I've paired it with a soft pair of black corduroys that he hasn't seen yet, but I thank him for the compliment.","Je l'ai associé à un pantalon en velours côtelé noir qu'il n'a pas encore vu, mais je le remercie pour le compliment.","Je l'ai associé à une paire de corduroy noir mousseux que je n'a pas encore vu, mais je lui remercie pour le compliment."
"He was so sure.""",Il en était si sûr.,Il était si sûr.
"To his credit, he slaps a hand over his mouth.","À sa décharge, il porte une main sur sa bouche.","À son crédit, il frappe une main sur sa bouche."
Would he ever get control of the rage inside him?,Parviendra-t-il un jour à contrôler la rage qui l'habitait ?,Aurait-il jamais la maîtrise sur la colère qui l'habite ?
His stomach knotted at the doubt that swirled around him.,Son estomac se noua devant le doute qui l'envahissait.,Son estomac se contracta face à la doute qui l'entourait.
She should slip under and swim away.,Elle devrait se glisser sous l'eau et s'enfuir à la nage.,Elle devrait plonger et nager loin de là.
"""Well, surely he had it painted before he died.""",Il l'a sûrement fait peindre avant de mourir.,"Bien sûr, il l'a certainement peint avant de mourir."
Talking about my childhood illicits foreign sensations.,Parler de mon enfance provoque des sensations étranges.,"En parlant de mon enfance, je suscite des sensations étrangères."
"He wasn't sure what hurt more, his head or his ribs, but at that moment, he wished the asshole that attacked him had finished the fucking job and put him out of his misery.","Mais, à cet instant, il aurait aimé que le connard qui l'avait agressé ait fini le boulot et mette fin à ses souffrances.","Il n'était toujours pas sûr si c'était sa tête ou ses côtes qui le gênait le plus, mais à ce moment-là, il souhaitait que l'imbécile qui l'avait attaqué eût terminé le travail et l'eût mis hors de ses souffrances. French: Il avait fait du bon boulot pour le faire souffrir. English: He had done a good job of making him suffer. French: Il avait fait du bon boulot pour se débarrasser de ses assist"
He tasted the zinc that his mother had insisted he put on his nose and that always melted and dribbled down into his mouth.,Il goûta la crème solaire que sa mère insistait pour qu'il mette sur son nez et qui finissait par fondre et couler dans sa bouche.,Il goûta le zinc que sa mère lui avait insisté sur son nez et qui lui avait toujours fondu et coulé dans sa bouche.
She stood between him and the ocean like a lifeguard station or lighthouse.,"Elle se tenait entre lui et l'océan, comme un poste de sauvetage ou un phare.","Elle semblait se trouver entre lui et l'océan, comme une station de sauvetage ou un phare."
"""Nothing is stopping you from moving the carpentry to part-time, maybe on the weekends or something.""","Rien ne t'empêche de passer la menuiserie à temps partiel, peut-être le week-end ou quelque chose comme ça.","""Rien ne vous empêche pas de passer le menuisier à temps partiel, peut-être les week-ends ou quelque chose comme ça."""
That really would have been too much to take.,Cela aurait été vraiment trop dur à supporter.,Ça aurait été trop fort à supporter.
"""No,"" he says, grabbing my hand.","Non, dit-il en m'attrapant la main.","""Non,"" dit-il en prenant ma main."
I plaster on a smile and move away from them as he hands me a pint glass filled with a golden liquid.,J'esquisse un sourire et m'éloigne d'elles tandis qu'il me tend un verre rempli d'un liquide doré.,Je collage une sourire et me déplace de eux en lui remettant un verre à bière rempli d'une liquide doré.
Chase had told her they would get through the storm togetherthat was the sweet and protective man she loved.,Chase lui avait dit qu'ils traverseraient la tempête ensemble  c'était l'homme doux et protecteur qu'elle aimait.,"Chase l'avait dit qu'ils traverseraient la tempête ensemble, c'était le homme aimant et protecteur qu'elle aimait."
Mine is practically immobilized inside his grasp.,La mienne est pratiquement immobilisée dans son emprise.,Mon est presque immobilisé dans son étreinte.
"After a last look around, she flipped off the shop's main lights.","Après avoir jeté un dernier coup d'œil autour d'elle, elle éteignit les lumières principales de la boutique.","Après un dernier tour d'œil, elle éteignit les lumières principales de la boutique."
He wanted to hold her close and listen to her laughter and share in her happiness.,"Il voulait la serrer contre lui, écouter ses rires et partager son bonheur.",Il voulait l'embrasser près de lui et écouter son rire et partager son bonheur.
"She stepped up into the cart, tipping it forward and setting it swaying and creaking.","Elle monta dans la cabine, la faisant basculer vers l'avant et la faisant osciller et grincer.","Elle monta dans la charrette, la faisant avancer et la faisant balancer et craquer."
"And your mother is holding up his end of the bargain, as she should.","Et ta mère tient sa part du marché, comme il se doit.","Et votre mère tient son côté du marché, comme il devrait le faire."
"""Did I mention that I really need to use the bathroom?"" she asked, sending the bathroom a hopeful look.",Ai-je mentionné que j'ai vraiment besoin d'aller aux toilettes ?,"""Aurais-je dit que je vraiment aurais besoin de l'utiliser la salle de bain ?"" elle demanda, envoyant un regard espérant à la salle de bain."
I let you rescue him.,Je t'ai laissé le sauver.,Je laisse vous le sauver lui.
But he's looking at me like it's the first time.,Mais il me regarde comme si c'était la première fois.,Mais il me regarde comme si c'était la première fois.
"I have better things to do than to waste my time worrying about what other people think.""",J'ai mieux à faire que de perdre mon temps à savoir ce que pensent les autres.,Je ai des choses meilleures à faire que de m'occuper de ce que pensent les autres.
The smile he gives me leaves me uncharacteristically breathless.,Le sourire qu'il m'adresse me laisse sans voix.,Le sourire qu'il m'offre me laisse uncharacteristiquement soufflé.
"I can totally picture John Burton as a teacher, he has the personality for it.","Je peux tout à fait imaginer John Burton comme professeur, il a la personnalité qu'il faut.","Je peux totalement me représenter John Burton comme professeur, il a la personnalité pour cela."
"""We'll have a big party before I close for good.",Nous ferons une grande fête avant de fermer pour de bon.,Nous aurons une grande fête avant que je ne ferme définitivement.
Hurricane Giselle was nothing to fool around with.,L'ouragan Giselle n'était pas à prendre à la légère.,La ouragan Giselle n'était pas quelqu'un à prendre en risque.
"Oh, that couldn't be good, she thought when she saw the puddle forming on the floor around her.","Oh, ça ne présageait rien de bon, pensa-t-elle en voyant la flaque qui se formait sur le sol autour d'elle.","Oh, cela ne pouvait pas être bon, elle pensa-t-elle lorsqu'elle vit la tache d'eau qui se formait autour d'elle à terre."
"We can duck out for a little while, yeah?""","On peut s'éclipser un moment, d'accord ?","Nous pouvons nous échapper pour un petit moment, oui ?"
"I have to make sure the bar's safe first.""",Je dois d'abord m'assurer que le bar est sécurisé.,Je dois d'abord m'assurer que le bar est sûr d'abord.
No more...anything.,Plus rien.,Plus rien...que ça.
"Maybe some Joy Division, a little Sigur Ros, a bit of Bilal, definitely James Blake.","Peut-être un peu de Joy Division, un peu de Sigur Ros, un peu de Bilal, certainement du James Blake.","Peut-être du Joy Division, un peu de Sigur Ros, un peu de Bilal, sans doute James Blake."
Want to know how those wine-stained lips of yours might taste.,Connaître le goût de tes lèvres colorées par le vin.,Voulez-vous savoir comment ces lèvres teintées de vin de tes lèvres pourraient goûter.
"In the peace and calm of the eye of life's ever-growing hurricane, they'd found a moment.","Dans la paix et le calme de l'œil de l'ouragan de la vie, ils avaient trouvé un moment.","Dans la paix et la tranquillité du centre de la tempête de vie qui grandit sans cesse, ils ont trouvé un moment. French translation: In the peace and calm of the eye of life's ever-growing hurricane, they found a moment."
"At least she had everything that she needed, Andi thought as she reached down and grabbed her iPad and the notebook that she'd been working on along with a carefully select assortment of pens that she'd helped herself to from the supply closet at work, only to realize that she'd left her phone at home.","Au moins, elle avait tout ce dont elle avait besoin, pensa Andi en se penchant pour attraper son iPad et le carnet sur lequel elle travaillait, ainsi qu'un assortiment de stylos soigneusement sélectionnés qu'elle s'était procuré dans le placard à fournitures du bureau, avant de réaliser qu'elle avait laissé son téléphone à la maison.","Au moins elle avait tout ce qu'elle nécessitait, pensa-t-elle en prenant son iPad et son cahier qu'elle travaillait sur, ainsi qu'une sélection soignée de stylo qu'elle avait pris dans les stocks de fournitures de son travail, avant de se rendre compte qu'elle avait laissé son téléphone à la maison."
It wasn't going to stop him from making sure that the little bastard paid for what he did to Andi.,Ça ne l'empêcherait pas de s'assurer que ce petit salaud paie pour ce qu'il a fait à Andi.,Cela ne l'empêcherait pas de s'assurer que ce petit salaud paierait pour ce qu'il a fait à Andi.
"""I'm going to run and see if I can get the fire department.",Je vais courir et voir si je peux appeler les pompiers.,Je vais courir pour voir si je peux obtenir les pompiers.
It's suddenly the most important thing in the world.,C'est soudain la chose la plus importante au monde.,C'est soudain la chose la plus importante au monde.
It's been a rough twenty-four hours.,Les dernières vingt-quatre heures ont été difficiles.,Il a connu des heures difficiles pendant les vingt-quatre dernières heures.
"The shop was the first thing she could truly call her own, and now it was at risk.","Le magasin était la première chose qu'elle pouvait vraiment appeler la sienne, et maintenant il était en danger.","La boutique était la première chose qu'elle pouvait vraiment appeler la sienne, et maintenant elle était en danger."
She would certainly bear Chase's kids.,Elle porterait certainement les enfants de Chase.,Elle porterait certainement les enfants de Chase.
"""It's going to be very cold out there, Miss Dawson,"" Devyn said, watching as his favorite place on earth was slowly revealed.","Il va faire très froid dehors, Mlle Dawson, dit Devyn, en regardant son endroit préféré sur Terre se dévoiler progressivement.","C'est aller être très froid en dehors, Mlle Dawson, dit Devyn, en regardant comment son lieu préféré sur terre était progressivement révélé. French translation: It's going to be very cold outside, Miss Dawson, said Devyn, watching as his favorite place on earth was slowly revealed."
"She drew her knees up and circled them with her arms, squeezing as tight as she could.","Elle remonta ses genoux et les entoura de ses bras, serrant aussi fort qu'elle le pouvait.","Elle a soulevé ses genoux et les a cerclés avec ses bras, serrant autant qu'elle pouvait."
This stops me mid-chew.,Cela m'arrête en plein milieu de  ma mastication.,Cela me fait arrêter en pleine mâche.
The sea beckoned her.,La mer l‘appelait.,La mer lui appelait.
"I'm shaking, held up by John, who doesn't seem to have full control over his body either.","Je tremble, soutenu par John qui, lui non plus, ne semble pas avoir le contrôle total de son corps.","Je tremble, soutenu par John, qui ne semble pas avoir entière maîtrise sur son corps non plus."
My breath leaves me.,Mon souffle me quitte.,Mon souffle me quitte.
"He wasn't muscular in the same way as Chase, but thick and solid.","Il n'était pas aussi musclé que Chase, mais il était fort et massif.","Il n'était pas musclé dans le même sens que Chase, mais gros et solide."
"What I'm about to do is invasive, I know, but...","Ce que je vais faire est invasif, je le sais, mais...","Ce que je vais faire est invasif, je le sais, mais... English: I'm not sure if I should tell you this, but... French: Je ne suis pas sûr si je devrais vous le dire, mais..."
"""I see,"" Devyn murmured, applying the last bandage.","Je vois, murmura Devyn en appliquant le dernier bandage.","""Ah, je vois,"" murmura Devyn, en appliquant la dernière bande-aid."
"""Let me talk.""",Laisse-moi parler.,Laissez-moi parler.
"""Look at the domain.",Regarde le nom de domaine.,Regarde le domaine.
"He took a deep breath, focusing on the inhale, and then the exhale.","Il inspira profondément, se concentrant sur l'inspiration, puis sur l'expiration.","Il prit une grande inspiration, se concentrant sur l'inhale, puis sur l'exhale."
"I stretch out beside him, draw his leg up and drape it over mine.","Je m'étire à côté de lui, remonte sa jambe et la fait  passer par-dessus la mienne.","Je m'étends à côté de lui, je soulève son jambage et je le couvre de le mien."
"""They're mostly in awe of you,"" he says, his voice taking on that honeyed timber he'd had when he asked me out on this date.","Ils sont surtout en admiration devant toi, dit-il, sa voix prenant ce timbre mielleux qu'il avait lorsqu'il m'a demandé de sortir avec lui.","""Ils sont principalement étonnés de vous,"" il dit, sa voix prenant cette tonalité sucrée qu'il avait lorsqu'il m'avait invité à cette soirée."
"My style could be called dormitory chic, my flat furnished with a collection of mismatched pieces acquired over the life of my residency.","Mon style pourrait être qualifié de dortoir chic, mon appartement étant meublé d'une collection de pièces dépareillées acquises depuis que j'ai signé le bail.","Mon style pourrait être qualifié de chic de dortoir, mon appartement meublé avec une collection de pièces mal assorties acquises au cours de ma résidence."
"""Yes, daughter.","Oui, ma fille.","Oui, fille."
"My ass, my thighs, the muscles of my back melt under John's ministrations.","Mon cul, mes cuisses, les muscles de mon dos fondent sous les doigts de John.","Mon cul, mes cuisses, les muscles de mon dos fondent sous les soins de John."
"He is so fucking beautiful, my heart hurts.","Il est si beau, putain, que j'en ai mal au cœur.",Il est tellement beau que mon cœur me fait mal.
"""You're gorgeous,"" John breathes, leaning forward.","Tu es magnifique, souffle John en se penchant en avant.","Tu es magnifique, John souffle, se rapprochant."
This is why I'm not cut out for relationships.,Voilà pourquoi je ne suis pas fait pour les relations.,C'est pourquoi je ne suis pas fait pour les relations.
"""How the hell did we miss that?""",Comment diable avons-nous pu rater ça,"""Comment l'avons-nous manqué ça ?"""
"She began to sob gently, covering her face with her hands.","Elle se mit à sangloter doucement, se couvrant le visage de ses mains.","Elle commença à pleurer doucement, en couvrant son visage de ses mains."
If he got stranded on the island during the storm...,S'il se retrouvait bloqué sur l'île pendant la tempête...,Si il se trouvait échoué sur l'île pendant la tempête...
Not to accept that he can see me so clearly.,De ne pas accepter qu'il lise en moi si clairement.,Il ne veut pas accepter que lui puisse le voir si clairement.
His fingers were sore and stiff from the wood's rough assault.,Ses doigts étaient endoloris et raides à cause de la rugosité du bois.,Ses doigts étaient douloureux et raides à la suite de l'agression rude de l'arbre.
"You should have been paying attention to the news.""",Tu aurais dû faire attention aux informations.,Vous devriez avoir fait attention aux nouvelles.
"""Yes,"" he bit out, watching as her lips twitched.","Oui, dit-il sèchement en regardant les lèvres de la jeune femme se contracter.","""Oui,"" il en arracha, regardant comment ses lèvres se roulaient."
I laugh and shake my head.,Je ris et secoue la tête.,Je secoue la tête et rire.
"But anyway, Amelia's country sent a team to murder her and her human lover.""","Mais de toute façon, le pays d'Amelia a envoyé une équipe pour l'assassiner, elle et son amant humain.","En tout cas, l'équipe de son pays d'Amélie a envoyé une équipe pour la tuer et son amant humain."
This open.,Aussi ouvert.,"Cela est ouvert. (This is open.) Note: The provided example was ""I hope not"", which translates to ""J'espère que non"". The second sentence ""This open"" does not have a direct translation in French, as the verb ""to be"" is implied in French when describing a state of being. In this case, the correct translation would be ""Cela est ouvert"" (This is open)."
"What's the bad news?""",Quelle est la mauvaise nouvelle ?,Quelle mauvaise nouvelle ?
"The lot is crowded, but we get lucky with a spot close to the entrance.","Ce dernier est bondé, mais nous avons la chance d'avoir une place près de l'entrée.","Le terrain est complètement rempli, mais nous trouvons un emplacement près de l'entrée."
It's also the reason why we're here.,C'est aussi la raison pour laquelle nous sommes ici.,C'est également la raison pour laquelle nous sommes ici.
I thought we had a chance to make this work.,Je pensais que nous avions une chance de faire en sorte que ça marche.,Je pensais que nous avions une chance de faire fonctionner cela.
"""I'm not saying what he did was right, it's ten different flavors of wrong, but...""","Je ne dis pas que ce qu'il a fait est bien, le mal peut prendre plusieurs formes, mais...","Je ne dis pas qu'il ait fait ce qui était juste, c'est une dizaine de goûts différents de faux, mais..."
"The kid is so grateful to John, it's heartwarming.",Le jeune homme est si reconnaissant envers John que cela fait chaud au cœur.,"L'enfant est si reconnaissant envers John, c'est émouvant. English: I'm going to the store to buy some milk. French: Je vais à la boutique pour acheter de la lait. English: The cat is sleeping on the couch. French: Le chat dort sur le canapé. English: The dog is barking at the mailman. French: Le chien aboie à l'homme de la poste. English: The sun is setting."
"The smoke billowed and curved like a dark, beastly creature and Chase blinked back tears as it stung his eyes.","La fumée ondulait et se courbait comme une créature sombre et bestiale, et Chase essuya ses larmes quand elle lui piqua les yeux.",L'encens fumait et courbait comme un créature sombre et bête et Chase ferma ses yeux en répulsant les larmes alors qu'il lui brûlait les yeux.
He could finally breathe.,Il pourrait finalement respirer.,Il pouvait enfin respirer.
A total loss for sure.,"Une perte totale, c'était sûr.",C'est une perte totale à coup sûr.
"He shouldn't have given in to his desires, and he was mad at himself.","Il n'aurait pas dû céder à ses désirs, et il s'en voulait.","Il ne devrait pas s'être laissé emporter par ses désirs, et il était en colère contre lui-même."
"""Medical bills.""",Des factures d'hôpital à payer.,"""Les factures médicales."""
"""You didn't answer your cell.",Tu n'as pas répondu à ton téléphone portable.,Tu n'as pas répondu à ton portable.
"""We've become family to each other.",... Nous sommes devenus une famille l'un pour l'autre.,Nous sommes devenus une famille l'un pour l'autre.
People would still buy.,Les gens achèteraient quand même.,Les gens l'achèteraient encore.
"He'd fight it, fight for her.","Il se battrait, se battrait pour elle.","Il devait la combattre, la défendre pour elle."
It was none of her business why and where he went.,Ce n'était pas ses affaires de savoir pourquoi et où il allait.,C'était de son affaire pourquoi et où il allait.
"""Burton,"" he corrects me, but his eyes are liquid.","Burton, me corrige-t-il, mais ses yeux sont liquides.","""Burton"", il me corrige, mais ses yeux sont liquides."
"His fingers are a little calloused, though less than I would have thought for a man that worked with his hands.","Ses doigts sont un peu calleux, mais moins que je ne l'aurais cru pour un homme qui travaille avec ses mains.","Ses doigts sont un peu cornus, bien que moins que je n'aurais cru pour un homme qui travaillait avec ses mains. Translation: His fingers are a little calloused, though less than I would have thought for a man who works with his hands. (French: Ses doigts sont un peu cornus, bien que moins que je n'aurais cru pour un homme qui travaille avec ses mains.)"
"""She's mad at you.""",Elle est en colère contre toi.,Elle est en colère contre toi.
"She'd sit on the bar's deck, pretending to read and watching the patrons.","Elle s'asseyait à la terrasse du bar, faisant semblant de lire et observant les clients.","Elle se serait assise sur le pont du bar, en faisant semblant de lire et en regardant les clients."
That's what hurts – so much.,C'est ce qui fait mal  tellement mal.,C'est ce qui me fait mal – si bien.
"My mood has improved dramatically since he told me he was coming, and I'm smiling already.","Mon humeur s'est considérablement améliorée depuis qu'il m'a dit qu'il venait, et je souris déjà.","Mon humeur s'est considérablement améliorée depuis qu'il m'a dit qu'il allait venir, et je suis déjà souriante."
"She pressed her body against his, and heat tingled in his abdomen.","Elle pressa son corps contre le sien, et sa chaleur lui picota l'abdomen.","Elle pressait son corps contre le sien, et un étincellement de chaleur se produisait dans son abdomen."
"For the first time since the storm, he was glad the electricity was out.","Pour la première fois depuis l'orage, il était content que l'électricité soit coupée.","Pour la première fois depuis la tempête, il était heureux que l'électricité soit éteinte."
