sources,references,translations
"""Yeah?"" I'm logging my playlist, trying to keep my focus off our proximity to one another.","J'enregistre ma playlist, en essayant de ne pas me concentrer sur notre proximité.",Ça va ?
"By the time enough merfolk had gathered to save her, the pirate ship was gone, harbored somewhere, no doubt.","Le temps que suffisamment d'habitants des mers se rassemblent pour la sauver, le bateau pirate avait disparu, sans doute caché quelque part.","Ça lui avait pris trop de temps d'arriver, et quand elle l'avait fait, le navire pirate était déjà disparu, caché quelque part, sans doute."
Did her mother know about the revenge plot?,Sa mère était-elle au courant du projet de vengeance ?,Ça lui était-il arrivé de parler à sa mère du projet de vengeance ?
"""You don't know that,"" came the sadly mumbled reply that had his lips twitching.","Tu n'en sais rien, marmonnant tristement la jeune femme entre ses lèvres, ce qui le fit sourire","Ça, tu ne le sais pas, répondit-elle en marmonnant tristement, ce qui fit tressaillir ses lèvres."
"He'd never understood why Devyn didn't play the same game, probably never would, and now that he knew about Andi...","Il n'avait jamais compris pourquoi Devyn ne jouait pas le même jeu, pourquoi il ne le ferait probablement jamais, et maintenant qu'il savait pour Andi...","Ça lui était incompréhensible que Devyn ne joue pas le même jeu, cela ne l'aurait jamais été, et maintenant qu'il savait que Devyn était avec Andi..."
The urge to possess her thrummed through him to the point he could barely think.,L'envie de la posséder l'envahissait à tel point qu'il avait du mal à réfléchir.,"Ça lui faisait envie de la posséder, et cela le possédait à tel point qu'il ne pouvait presque plus penser."
"""You should check the supply closet.""",Tu devrais vérifier le placard à fournitures.,Ça te ferait bien de vérifier la fourniture dans la cave.
I'm telling you what I need.,Je te dis ce dont j'ai besoin.,"Ça, c'est ce que je veux dire : je te dis ce que je veux."
Want to get to know you.,Je veux apprendre à te connaître.,Ça m'intéresse de te connaître.
His face brightens.,Son visage s'éclaire.,Son visage s'éclaire.
Why would he risk that for either of them?,Pourquoi risquerait-il cela pour l'un ou l'autre ?,Ça pourquoi risquerait-il ça pour eux deux ?
Best not to think about that at all.,Mieux valait ne pas y penser.,Ça valait mieux de ne pas penser à ça du tout.
"There are several articles about the football team, one about the debate team.","Il y a plusieurs articles sur l'équipe de football, un sur l'équipe de débat.","Ça y est, il y a plusieurs articles sur l'équipe de football, un sur l'équipe de débat."
"He didn't move, his gaze fixed on the bar ceiling.","Il ne bougea pas, le regard fixé sur le plafond du bar.","Ça ne bougea pas, son regard était rivé sur le plafond du bar."
I spit this out like some jilted lover.,Je crache ça comme un amoureux éconduit.,Ça est sorti de moi comme d'un amant rejeté.
"I've paired it with a soft pair of black corduroys that he hasn't seen yet, but I thank him for the compliment.","Je l'ai associé à un pantalon en velours côtelé noir qu'il n'a pas encore vu, mais je le remercie pour le compliment.","Ça va avec un pantalon en velours noir que je n'ai pas encore montré à lui, mais je lui remercie pour le compliment."
"He was so sure.""",Il en était si sûr.,Ça était tellement sûr.
"To his credit, he slaps a hand over his mouth.","À sa décharge, il porte une main sur sa bouche.","Ça lui vaut du crédit, il pose une main sur sa bouche."
Would he ever get control of the rage inside him?,Parviendra-t-il un jour à contrôler la rage qui l'habitait ?,Ça lui arriverait de maîtriser sa rage ?
His stomach knotted at the doubt that swirled around him.,Son estomac se noua devant le doute qui l'envahissait.,"Ça lui donnait des frissons, la peur de ne pas réussir."
She should slip under and swim away.,Elle devrait se glisser sous l'eau et s'enfuir à la nage.,Ça lui restait de se fondre dans les eaux et de s'échapper.
"""Well, surely he had it painted before he died.""",Il l'a sûrement fait peindre avant de mourir.,"Ça va, il l'a certainement fait peindre avant de mourir."
Talking about my childhood illicits foreign sensations.,Parler de mon enfance provoque des sensations étranges.,Être questionné sur mon enfance me fait ressentir des sensations étrangères.
"He wasn't sure what hurt more, his head or his ribs, but at that moment, he wished the asshole that attacked him had finished the fucking job and put him out of his misery.","Mais, à cet instant, il aurait aimé que le connard qui l'avait agressé ait fini le boulot et mette fin à ses souffrances.","Ça lui faisait mal la tête ou les côtes, mais à ce moment-là, il souhaitait que l'connard qui l'avait attaqué ait fini le travail et l'eut mis hors de ses souffrances."
He tasted the zinc that his mother had insisted he put on his nose and that always melted and dribbled down into his mouth.,Il goûta la crème solaire que sa mère insistait pour qu'il mette sur son nez et qui finissait par fondre et couler dans sa bouche.,Ça tait le zinc que sa mère avait insisté pour qu'il mette sur son nez et qui fondait toujours et coulait dans sa bouche.
She stood between him and the ocean like a lifeguard station or lighthouse.,"Elle se tenait entre lui et l'océan, comme un poste de sauvetage ou un phare.",Ça lui donnait l'air d'une station de sauvetage ou d'un phare.
"""Nothing is stopping you from moving the carpentry to part-time, maybe on the weekends or something.""","Rien ne t'empêche de passer la menuiserie à temps partiel, peut-être le week-end ou quelque chose comme ça.","Ça ne te dérange pas de passer la menuiserie à temps partiel, peut-être les week-ends ou quelque chose comme ça."
That really would have been too much to take.,Cela aurait été vraiment trop dur à supporter.,Ça aurait été trop pour moi.
"""No,"" he says, grabbing my hand.","Non, dit-il en m'attrapant la main.","Non, dit-il en prenant ma main."
I plaster on a smile and move away from them as he hands me a pint glass filled with a golden liquid.,J'esquisse un sourire et m'éloigne d'elles tandis qu'il me tend un verre rempli d'un liquide doré.,Ça fait un sourire et je m'éloigne de lui alors qu'il me tend une tasse en verre remplie d'un liquide doré.
Chase had told her they would get through the storm togetherthat was the sweet and protective man she loved.,Chase lui avait dit qu'ils traverseraient la tempête ensemble  c'était l'homme doux et protecteur qu'elle aimait.,Chase lui avait dit qu'ils traverseraient la tempête ensemble  c'était l'homme doux et protecteur qu'elle aimait.
Mine is practically immobilized inside his grasp.,La mienne est pratiquement immobilisée dans son emprise.,Ça me rend presque immobile dans son étreinte.
"After a last look around, she flipped off the shop's main lights.","Après avoir jeté un dernier coup d'œil autour d'elle, elle éteignit les lumières principales de la boutique.","Ça y est, elle fit un dernier tour d'œil et éteignit les lumières principales de la boutique."
He wanted to hold her close and listen to her laughter and share in her happiness.,"Il voulait la serrer contre lui, écouter ses rires et partager son bonheur.",Ça lui donnait envie de la serrer dans ses bras et d'écouter son rire et de partager son bonheur.
"She stepped up into the cart, tipping it forward and setting it swaying and creaking.","Elle monta dans la cabine, la faisant basculer vers l'avant et la faisant osciller et grincer.","Elle monta dans la cabine, la faisant basculer et la mettant à vaciller et à grogner."
"And your mother is holding up his end of the bargain, as she should.","Et ta mère tient sa part du marché, comme il se doit.","Ça va, et ta mère tient son côté du marché, comme elle devrait le faire."
"""Did I mention that I really need to use the bathroom?"" she asked, sending the bathroom a hopeful look.",Ai-je mentionné que j'ai vraiment besoin d'aller aux toilettes ?,Ça m'a échappé que j'ai vraiment besoin d'aller aux toilettes ?
I let you rescue him.,Je t'ai laissé le sauver.,Ça me laisse sauver.
But he's looking at me like it's the first time.,Mais il me regarde comme si c'était la première fois.,"Ça fait du bien, mais il me regarde comme s'il s'agissait de la première fois."
"I have better things to do than to waste my time worrying about what other people think.""",J'ai mieux à faire que de perdre mon temps à savoir ce que pensent les autres.,Ça m'amuse mieux de faire des choses plus intéressantes que de perdre mon temps à me soucier de ce que les autres pensent.
The smile he gives me leaves me uncharacteristically breathless.,Le sourire qu'il m'adresse me laisse sans voix.,Le sourire qu'il m'adresse me rend incharacteristiquement soufflé.
"I can totally picture John Burton as a teacher, he has the personality for it.","Je peux tout à fait imaginer John Burton comme professeur, il a la personnalité qu'il faut.","Ça me donne totalement envie de le voir professeur, il a la personnalité pour ça."
"""We'll have a big party before I close for good.",Nous ferons une grande fête avant de fermer pour de bon.,"Ça va y aller, on fera une grande fête avant que je ne ferme définitivement."
Hurricane Giselle was nothing to fool around with.,L'ouragan Giselle n'était pas à prendre à la légère.,Ça ne faisait pas de bon de jouer avec l'ouragan Giselle.
"Oh, that couldn't be good, she thought when she saw the puddle forming on the floor around her.","Oh, ça ne présageait rien de bon, pensa-t-elle en voyant la flaque qui se formait sur le sol autour d'elle.","Ça ne pouvait pas être bon, pensa-t-elle lorsqu'elle vit la boule de poussière qui se formait autour d'elle."
"We can duck out for a little while, yeah?""","On peut s'éclipser un moment, d'accord ?","Ça fait possible qu'on s'enfuit pendant un peu, non ?"
"I have to make sure the bar's safe first.""",Je dois d'abord m'assurer que le bar est sécurisé.,Ça fait bien que je m'assure que le bar est en sécurité d'abord.
No more...anything.,Plus rien.,Ça va finir...
"Maybe some Joy Division, a little Sigur Ros, a bit of Bilal, definitely James Blake.","Peut-être un peu de Joy Division, un peu de Sigur Ros, un peu de Bilal, certainement du James Blake.","Ça pourrait être du Joy Division, un peu de Sigur Ros, un peu de Bilal, définitivement James Blake."
Want to know how those wine-stained lips of yours might taste.,Connaître le goût de tes lèvres colorées par le vin.,Ça m'intéresse de savoir ce goût ont tes lèvres tâchées de vin.
"In the peace and calm of the eye of life's ever-growing hurricane, they'd found a moment.","Dans la paix et le calme de l'œil de l'ouragan de la vie, ils avaient trouvé un moment.","Dans la paix et la tranquillité du centre de l'ouragan de la vie qui grandissait sans cesse, ils avaient trouvé un moment."
"At least she had everything that she needed, Andi thought as she reached down and grabbed her iPad and the notebook that she'd been working on along with a carefully select assortment of pens that she'd helped herself to from the supply closet at work, only to realize that she'd left her phone at home.","Au moins, elle avait tout ce dont elle avait besoin, pensa Andi en se penchant pour attraper son iPad et le carnet sur lequel elle travaillait, ainsi qu'un assortiment de stylos soigneusement sélectionnés qu'elle s'était procuré dans le placard à fournitures du bureau, avant de réaliser qu'elle avait laissé son téléphone à la maison.","Ça lui manquait peut-être un peu de choses, mais elle avait tout ce dont elle avait besoin, pensa Andi en attrapant son iPad et son carnet de notes, ainsi qu'une sélection soigneuse de stylos qu'elle avait pris dans les stocks de fournitures de son travail, avant de réaliser qu'elle avait laissé son téléphone à la maison."
It wasn't going to stop him from making sure that the little bastard paid for what he did to Andi.,Ça ne l'empêcherait pas de s'assurer que ce petit salaud paie pour ce qu'il a fait à Andi.,Ça ne l'empêcherait pas de s'assurer que ce petit salaud paierait pour ce qu'il avait fait à Andi.
"""I'm going to run and see if I can get the fire department.",Je vais courir et voir si je peux appeler les pompiers.,"Ça va, je vais courir et voir si je peux faire venir les pompiers."
It's suddenly the most important thing in the world.,C'est soudain la chose la plus importante au monde.,Ça devient soudain la chose la plus importante au monde.
It's been a rough twenty-four hours.,Les dernières vingt-quatre heures ont été difficiles.,Ça a été une journée difficile.
"The shop was the first thing she could truly call her own, and now it was at risk.","Le magasin était la première chose qu'elle pouvait vraiment appeler la sienne, et maintenant il était en danger.","Ça faisait trois ans qu'elle possédait la boutique, et maintenant elle était en danger."
She would certainly bear Chase's kids.,Elle porterait certainement les enfants de Chase.,Ça lui ferait certainement du bien de porter les enfants de Chase.
"""It's going to be very cold out there, Miss Dawson,"" Devyn said, watching as his favorite place on earth was slowly revealed.","Il va faire très froid dehors, Mlle Dawson, dit Devyn, en regardant son endroit préféré sur Terre se dévoiler progressivement.","Ça va être très froid en dehors, Mlle Dawson, dit Devyn, en regardant sa planète préférée se révéler lentement."
"She drew her knees up and circled them with her arms, squeezing as tight as she could.","Elle remonta ses genoux et les entoura de ses bras, serrant aussi fort qu'elle le pouvait.","Elle remonta les genoux et les entoura de ses bras, pressant autant qu'elle pouvait."
This stops me mid-chew.,Cela m'arrête en plein milieu de  ma mastication.,Ça me fait hésiter en pleine mâche.
The sea beckoned her.,La mer l‘appelait.,Ça lui appelait.
"I'm shaking, held up by John, who doesn't seem to have full control over his body either.","Je tremble, soutenu par John qui, lui non plus, ne semble pas avoir le contrôle total de son corps.","Ça tremble, soutenu par John, qui ne semble pas avoir un contrôle complet sur son corps non plus."
My breath leaves me.,Mon souffle me quitte.,Ça me quitte de son propre chef.
"He wasn't muscular in the same way as Chase, but thick and solid.","Il n'était pas aussi musclé que Chase, mais il était fort et massif.","Ça ne lui donnait pas la même musculature que Chase, mais elle était épaisse et solide."
"What I'm about to do is invasive, I know, but...","Ce que je vais faire est invasif, je le sais, mais...","Ça va être invasif, je sais, mais..."
"""I see,"" Devyn murmured, applying the last bandage.","Je vois, murmura Devyn en appliquant le dernier bandage.","Ça va, murmura Devyn en appliquant la dernière bande-adhésive."
"""Let me talk.""",Laisse-moi parler.,Ça me permet de parler.
"""Look at the domain.",Regarde le nom de domaine.,Ça regarde le domaine.
"He took a deep breath, focusing on the inhale, and then the exhale.","Il inspira profondément, se concentrant sur l'inspiration, puis sur l'expiration.","Il prit une grande inspiration, se concentrant sur l'inspiration, puis sur l'expiration."
"I stretch out beside him, draw his leg up and drape it over mine.","Je m'étire à côté de lui, remonte sa jambe et la fait  passer par-dessus la mienne.","Je m'allonge à côté de lui, lui fait remonter la cuisse et l'enroule autour de la mienne."
"""They're mostly in awe of you,"" he says, his voice taking on that honeyed timber he'd had when he asked me out on this date.","Ils sont surtout en admiration devant toi, dit-il, sa voix prenant ce timbre mielleux qu'il avait lorsqu'il m'a demandé de sortir avec lui.","Ça, c'est surtout le cas pour eux, dit-il, la voix devenant douce et rauque qu'elle l'avait été lorsqu'il m'avait demandé de sortir avec lui."
"My style could be called dormitory chic, my flat furnished with a collection of mismatched pieces acquired over the life of my residency.","Mon style pourrait être qualifié de dortoir chic, mon appartement étant meublé d'une collection de pièces dépareillées acquises depuis que j'ai signé le bail.","Ça pourrait s'appeler le style des résidences d'étudiants, mon appartement meublé d'une collection de meubles hétéroclites acquis au cours de ma résidence."
"""Yes, daughter.","Oui, ma fille.","Œ, fille."
"My ass, my thighs, the muscles of my back melt under John's ministrations.","Mon cul, mes cuisses, les muscles de mon dos fondent sous les doigts de John.","Ça fait fondre mon fessier, mes cuisses, les muscles de mon dos sous les soins de John."
"He is so fucking beautiful, my heart hurts.","Il est si beau, putain, que j'en ai mal au cœur.","Ça fait mal au cœur, il est tellement beau."
"""You're gorgeous,"" John breathes, leaning forward.","Tu es magnifique, souffle John en se penchant en avant.","Ça te fait une femme très sexy, dit John en se penchant vers moi."
This is why I'm not cut out for relationships.,Voilà pourquoi je ne suis pas fait pour les relations.,Ça explique pourquoi je ne suis pas fait pour les relations.
"""How the hell did we miss that?""",Comment diable avons-nous pu rater ça,"Ça, comment l'avons-nous raté ?"
"She began to sob gently, covering her face with her hands.","Elle se mit à sangloter doucement, se couvrant le visage de ses mains.","Ça commença à sangloter doucement, couvrant son visage de ses mains."
If he got stranded on the island during the storm...,S'il se retrouvait bloqué sur l'île pendant la tempête...,Si il était coincé sur l'île pendant la tempête...
Not to accept that he can see me so clearly.,De ne pas accepter qu'il lise en moi si clairement.,Ça ne veut pas accepter qu'il me voit si clair.
His fingers were sore and stiff from the wood's rough assault.,Ses doigts étaient endoloris et raides à cause de la rugosité du bois.,Son doigt était rougi et rigide à cause des agressions du bois rugueux.
"You should have been paying attention to the news.""",Tu aurais dû faire attention aux informations.,Ça aurait dû te faire prendre conscience que tu devrais y penser.
"""Yes,"" he bit out, watching as her lips twitched.","Oui, dit-il sèchement en regardant les lèvres de la jeune femme se contracter.","Ça va, dit-il en regardant ses lèvres se mouvoir."
I laugh and shake my head.,Je ris et secoue la tête.,Ça me fait rire et je secoue la tête.
"But anyway, Amelia's country sent a team to murder her and her human lover.""","Mais de toute façon, le pays d'Amelia a envoyé une équipe pour l'assassiner, elle et son amant humain.","Ça fait mal, mais son pays a envoyé une équipe pour l'assassiner et son amant humain."
This open.,Aussi ouvert.,Ça ouvre les portes.
"What's the bad news?""",Quelle est la mauvaise nouvelle ?,Ça va mal ?
"The lot is crowded, but we get lucky with a spot close to the entrance.","Ce dernier est bondé, mais nous avons la chance d'avoir une place près de l'entrée.","Ça fait bouchon, mais nous avons de la chance d'avoir une place près de l'entrée."
It's also the reason why we're here.,C'est aussi la raison pour laquelle nous sommes ici.,Ça est aussi la raison pour laquelle nous sommes ici.
I thought we had a chance to make this work.,Je pensais que nous avions une chance de faire en sorte que ça marche.,Ça me semblait qu'on avait une chance de faire fonctionner notre relation.
"""I'm not saying what he did was right, it's ten different flavors of wrong, but...""","Je ne dis pas que ce qu'il a fait est bien, le mal peut prendre plusieurs formes, mais...","Ça ne veut pas dire que ce qu'il a fait était juste, c'est une douzaine de goûts de faux, mais..."
"The kid is so grateful to John, it's heartwarming.",Le jeune homme est si reconnaissant envers John que cela fait chaud au cœur.,Ça fait du bien au cœur de voir le garçon si reconnaissant envers John.
"The smoke billowed and curved like a dark, beastly creature and Chase blinked back tears as it stung his eyes.","La fumée ondulait et se courbait comme une créature sombre et bestiale, et Chase essuya ses larmes quand elle lui piqua les yeux.","Ça fumait et courbait comme une créature sombre et bestiale, et Chase cligna des yeux pour repousser les larmes qui lui piquaient les yeux."
He could finally breathe.,Il pourrait finalement respirer.,Ça faisait finalement des années qu'il pouvait respirer.
A total loss for sure.,"Une perte totale, c'était sûr.",Ça n'était plus possible.
"He shouldn't have given in to his desires, and he was mad at himself.","Il n'aurait pas dû céder à ses désirs, et il s'en voulait.","Ça ne lui était pas permis de céder à ses désirs, et il s'en prenait."
"""Medical bills.""",Des factures d'hôpital à payer.,"Ça, c'est pour les factures médicales."
"""You didn't answer your cell.",Tu n'as pas répondu à ton téléphone portable.,Ça fait des heures que tu ne m'as pas répondu sur ton portable.
"""We've become family to each other.",... Nous sommes devenus une famille l'un pour l'autre.,Ça nous a fait comme une famille.
People would still buy.,Les gens achèteraient quand même.,Ça ne les empêcherait pas de continuer à acheter.
"He'd fight it, fight for her.","Il se battrait, se battrait pour elle.","Ça lui donnerait la force de lutter, de lutter pour elle."
It was none of her business why and where he went.,Ce n'était pas ses affaires de savoir pourquoi et où il allait.,Ça ne lui faisait pas de business pourquoi et où il allait.
"""Burton,"" he corrects me, but his eyes are liquid.","Burton, me corrige-t-il, mais ses yeux sont liquides.","Ça s'appelle Burton, m'correcte-t-il, mais ses yeux sont liquides."
"His fingers are a little calloused, though less than I would have thought for a man that worked with his hands.","Ses doigts sont un peu calleux, mais moins que je ne l'aurais cru pour un homme qui travaille avec ses mains.","Ses doigts sont un peu rugueux, mais moins que je ne l'aurais pensé pour un homme qui travaille avec les mains."
"""She's mad at you.""",Elle est en colère contre toi.,Ça lui en va ?
"She'd sit on the bar's deck, pretending to read and watching the patrons.","Elle s'asseyait à la terrasse du bar, faisant semblant de lire et observant les clients.","Ça lui donnait envie de s'asseoir sur la terrasse du bar, de ""lire"" un livre et de regarder les clients."
That's what hurts – so much.,C'est ce qui fait mal  tellement mal.,"Ça fait mal, tellement mal."
"My mood has improved dramatically since he told me he was coming, and I'm smiling already.","Mon humeur s'est considérablement améliorée depuis qu'il m'a dit qu'il venait, et je souris déjà.","Ça fait que mon humeur s'est améliorée dramatiquement depuis qu'il m'a dit qu'il venait, et je souris déjà."
"She pressed her body against his, and heat tingled in his abdomen.","Elle pressa son corps contre le sien, et sa chaleur lui picota l'abdomen.","Elle pressa son corps contre le sien, et une chaleur vive se répandit dans son abdomen."
"For the first time since the storm, he was glad the electricity was out.","Pour la première fois depuis l'orage, il était content que l'électricité soit coupée.",Ça faisait pour la première fois depuis la tempête qu'il était content que l'électricité soit coupée.
"That all happened when she was diagnosed with myeloma, bone marrow cancer.","Tout cela est arrivé quand on lui a diagnostiqué un myélome, un cancer de la moelle osseuse.","Ça s'est passé quand elle a été diagnostiquée de myélome, un cancer des moelles osseuses."
"""Go change those wet clothes before you catch a cold.""",Va changer ces vêtements mouillés avant d'attraper froid.,"Ça fait froid, va changer ces vêtements mouillés avant de prendre froid."
Check flashlight batteries?,Vérifier les piles de la lampe de poche ?,Ça fait des années qu'on ne vérifie pas les batteries de la lampe de poche ?
"Surprising she could read and write, given the times.""","Il est surprenant qu'elle ait su lire et écrire, compte tenu de l'époque.","Ça lui avait semblé surprenant qu'elle puisse lire et écrire, compte tenu de l'époque."
"""So much so, that I want you to do the same thing for the rest of Carta Hotels.""",À tel point que je veux que tu fasses la même chose pour le reste des hôtels Carta.,Ça va jusqu'à ce que tu veuilles que je fasse la même chose pour le reste des Hôtels Carta.
"""Better figure it out soon.""",Tu ferais mieux de t'en rendre-compte rapidement.,Ça me faut mieux de le résoudre rapidement.
We made it through the storm with minimal damage.,Nous avons traversé la tempête avec un minimum de dégâts.,Ça a fait que nous ayons traversé la tempête avec des dommages mineurs.
"Sharing with a mate from uni, who has since moved.",Je partageais le logement avec un ami de l'université qui a déménagé depuis.,Ça a été partagé avec un copain d'université qui a déménagé depuis.
Come Undone: Romance Stories Inspired by the Music of Duran Duran,Come Undone : Histoires d'amour inspirées par la musique de Duran Duran,Ça fait Chaud : Histoires de Romance inspirées par la musique de Duran Duran
And now he was planning to leave her behind and farm some dry land somewhere a million miles away.,"Et maintenant, il prévoyait de la laisser derrière lui et de cultiver une terre aride quelque part à un million de kilomètres d'ici.","Ça faisait maintenant deux ans qu'il était parti, et il avait l'intention de l'abandonner pour s'installer sur une terre aride, quelque part, à un million de kilomètres d'ici."
"I squirt a generous amount over my fingers and slick his cock, encouraging him to pump into my hand.","J'en verse une quantité généreuse sur mes doigts et j'enduis sa bite, l'encourageant à pomper dans ma main.","Ça me fait ça, je l'écrase avec mes doigts et je l'encourage à pousser dans ma main."
Inna might have her already.,Inna l'avait peut-être déjà attrapé.,Inna peut déjà l'avoir.
"The first time that he'd heard her humming, he'd squeezed his eyes shut and waited for the pain to explode in his head, only to have the soft, hypnotic sound slowly lull him to sleep.","La première fois qu'il l'avait entendu, il avait fermé ses yeux et attendu que la douleur explose dans sa tête, mais ce fut le contraire.","Ça faisait deux ans qu'il l'entendait chuchoter, et la première fois qu'il l'avait entendue, il avait fermé les yeux et attendu que la douleur explose dans sa tête, pour se rendre compte qu'un son doux et hypnotique l'avait progressivement amené au sommeil."
Towering clouds formed a barricade of weather that was bound to bring a lot of wind and rain to the little island.,Des nuages imposants formaient une enceinte climatique qui allait certainement apporter beaucoup de vent et de pluie sur la petite île.,"Ça ne faisait pas de doute que les nuages élevés formaient une barrière qui, à l'avenir, apportait à la petite île un bon coup de vent et de la pluie."
She turned the page and found herself frowning as she went through the rest of the list and decided that perhaps she should just get started when she realized that there was a third page.,Elle décida qu'elle ferait mieux de commencer lorsqu'elle réalisa qu'il y avait une troisième page.,Elle tourna la page et fronça les sourcils en parcourant le reste de la liste et décida qu'elle devrait juste commencer lorsqu'elle réalisa qu'il y avait une troisième page.
His heart sped as he realized the potential that hung heavily in the moment.,Son cœur s'accéléra lorsqu'il réalisa le potentiel qui planait sur ce moment.,Son cœur s'accéléra lorsqu'il réalisa le potentiel qui pendait lourdement dans ce moment.
"Tears flowed down Mari's cheeks, mixed with the rainfall and the seawater.","Les larmes coulaient sur les joues de Mari, se mêlant à la pluie et à l'eau de mer.","Çaillers de pleurs coulèrent sur les joues de Mari, mêlés à la pluie et à l'eau de mer."
"You're foolish to try.""",C'est idiot d'essayer.,Ça fait du faux de t'essayer.
"""I want to take you somewhere you've been dying to go.",Je veux te faire plaisir et t'emmener dans un endroit où tu meurs d'envie d'aller.,Ça m'a donné envie de te mener à un endroit où tu as hâte d'aller.
"He's been eye-fucking me since the moment he walked in the door, and I'm finding it harder and harder to resist him with every pull from my glass.","Il me fait de l'œil depuis qu'il a franchi la porte, et j'ai de plus en plus de mal à lui résister à chaque fois que je bois un verre.","Ça fait que quelques instants qu'il est là, il me regarde comme si j'étais une viande à l'affût et je trouve de plus en plus difficile à chaque fois qu'il me coupe de ma boisson."
"""The only room I can stand to be in, really, is my bedroom.""","La seule pièce que je peux supporter, c'est ma chambre à coucher.","Ça, c'est le seul endroit où je peux me tenir à l'aise, vraiment."
She owes me and she knows it.,Elle me doit quelque chose et elle le sait.,Ça lui est dû et elle le sait.
His expression is sober.,Son expression est sérieuse.,Son expression est sombre.
Though the hostage thing might work.,Bien que la prise d'otage semblât être une bonne idée.,Ça pourrait marcher avec l'hôteage.
"His eyes lock on the place where our bodies join, his expression positively feral.","Ses yeux se fixent sur l'endroit où nos corps se rejoignent, son expression est positivement féroce.","Son regard se fixe sur l'endroit où nos corps se rejoignent, son expression est positivement sauvage."
"Hopefully, the repair wouldn't delay closing on the bar's sale.","Avec un peu de chance, la réparation ne retarderait pas la conclusion de la vente du bar.",Ça aurait été dommage si la réparation retardait la vente du bar.
"He didn't know how long they sat on the couch holding each other, but it felt like forever.","Il ne savait pas combien de temps ils étaient restés assis sur le canapé à se serrer l'un contre l'autre, mais cela lui a semblé une éternité.","Ça lui était impossible de savoir pendant combien de temps ils avaient resté assis sur le canapé, les uns dans les bras des autres, mais il lui semblait qu'ils y étaient depuis l'éternité."
He had to be at work in a few hours.,Il devait être au travail dans quelques heures.,"Ça faisait peu de temps qu'il était parti pour son travail, il devait y être dans quelques heures."
"He rubbed his arm, trying to stop the itching that suddenly overtook his skin.","Il se frotta le bras, essayant d'arrêter les démangeaisons qui envahissaient soudain sa peau.","Il se frotta le bras, essayant d'arrêter l'envie de grattage qui s'était soudainement installée sur sa peau."
"I hadn't even known he'd been paying attention, since he'd been distracted then too.","Je ne savais même pas qu'il était attentif, puisqu'il avait été distrait à ce moment-là aussi.","Ça m'était même inconnu qu'il prenait de l'intérêt, puisqu'il était distrait lui aussi à ce moment-là."
It was honestly the perfect job for her.,"Pour être honnête, c'était le travail idéal pour elle.",Ça était vraiment le métier idéal pour elle.
He stumbled across the room and put his palms against the wooden door.,Il traversa la pièce en titubant et posa ses paumes contre la porte en bois.,Il trébucha dans la pièce et posa ses mains contre la porte en bois.
"She'd worked hard making the Mermaid's Purse a success, and it wasn't fair that her work was threatened both by a hurricane and by Chase's demonsat the same time.","Elle avait travaillé dur pour faire de la Bourse de la Sirène un succès, et il n'était pas juste que son travail soit menacé à la fois par un ouragan et par les démons de Chase, en même temps.",Ça n'était pas juste qu'elle ait travaillé dur pour faire du succès de la Boutique de la Sirène et qu'elle soit menacée à la fois par un ouragan et par les démons de Chase à la même époque.
"""Sorry, I wasn't thinking.","Désolé, je n'ai pas réfléchi.","Ça va, je n'avais pas pensé à ça."
"He nibbled at her earlobe, his hot breath sending shivers down her torso and into her legs.","Il lui mordilla le lobe de l'oreille, son souffle chaud faisant frissonner sa poitrine et ses jambes.","Il lui grignota l'oreille, son souffle chaud lui envoyant des frissons le long de son torse et jusqu'aux jambes."
"By diver man's family.""",Par la famille du plongeur.,Ça vient du plongeur et de sa famille.
"I feel his body jolt beneath mine, muscles going rigid.","Je sens son corps tressaillir sous le mien, ses muscles se raidissent.","Ça me fait frémir sous mes yeux, ses muscles se rigidifient."
"""And I'm sure that there was a good reason why you didn't contact my office,"" Devyn said, moving to return his attention to the woman that hadn't been happy when she'd discovered that he'd planned on doing this audit in person.","Et je suis sûr qu'il y a une bonne raison pour laquelle vous n'avez pas contacté mon bureau, dit Devyn, reportant son attention sur la femme qui n'avait pas été heureuse d'apprendre qu'il avait prévu de faire cet audit en personne.","Ça m'est sûre que tu avais une bonne raison de ne pas m'avoir contacté pour ce projet, dit Devyn en retournant son attention à la femme qui n'avait pas été heureuse de découvrir qu'il avait prévu de faire cet audit en personne."
He'd showered and his damp hair stood in spikes.,Il s'était douché et ses cheveux humides se dressaient en épis.,Ça faisait deux heures qu'il était dans la douche et ses cheveux humides se dressaient en épis.
"This is my kingdom, my domain.","C'est mon royaume, mon domaine.","Ça fait partie de mon royaume, de mon empire."
"Maybe you can reach me.""",Tu pourras peut-être m'atteindre.,Ça pourrait être possible que tu puisses me joindre.
"""When she finally shows up, tell her that Devyn MacGregor, CEO of Carta Hotels, is here to do an inspection,"" Devyn said evenly.","Lorsqu'elle se présentera enfin, dites-lui que Devyn MacGregor, PDG des Hôtels Carta, est ici pour une inspection, dit Devyn d'un ton calme.","Ça lui fera plaisir, dites-lui que Devyn MacGregor, PDG des Hôtels Carta, est là pour faire une inspection, dit Devyn d'une voix calme."
"""I wish we could've evacuated.""",J'aurai aimé qu'on évacue.,Ça aurait été mieux si nous avions pu évacuer.
"As in, people actually have some.","En fait, les gens ont des attentes, tout simplement.","Ça veut dire qu'ils en ont, vraiment."
